initialize network with normal
loading renderer from pre-trained checkpoint...
begin to draw...
iteration step 0, G_loss: 0.00000, step_psnr: 2.42988, strokes: 25 / 500
iteration step 80, G_loss: 0.42029, step_psnr: 5.13299, strokes: 100 / 500
iteration step 81, G_loss: 0.41515, step_psnr: 5.20168, strokes: 100 / 500
iteration step 82, G_loss: 0.41007, step_psnr: 5.26815, strokes: 100 / 500
iteration step 83, G_loss: 0.40527, step_psnr: 5.33879, strokes: 100 / 500
iteration step 84, G_loss: 0.40028, step_psnr: 5.40746, strokes: 100 / 500
iteration step 85, G_loss: 0.39545, step_psnr: 5.47247, strokes: 100 / 500
iteration step 86, G_loss: 0.39089, step_psnr: 5.53618, strokes: 100 / 500
iteration step 87, G_loss: 0.38640, step_psnr: 5.60002, strokes: 100 / 500
iteration step 88, G_loss: 0.38210, step_psnr: 5.66276, strokes: 100 / 500
iteration step 89, G_loss: 0.37783, step_psnr: 5.72217, strokes: 100 / 500
iteration step 90, G_loss: 0.37384, step_psnr: 5.78500, strokes: 100 / 500
iteration step 91, G_loss: 0.36968, step_psnr: 5.84509, strokes: 100 / 500
iteration step 92, G_loss: 0.36576, step_psnr: 5.90749, strokes: 100 / 500
iteration step 93, G_loss: 0.36174, step_psnr: 5.97048, strokes: 100 / 500
iteration step 94, G_loss: 0.35766, step_psnr: 6.03597, strokes: 100 / 500
iteration step 95, G_loss: 0.35360, step_psnr: 6.10170, strokes: 100 / 500
iteration step 96, G_loss: 0.34957, step_psnr: 6.16731, strokes: 100 / 500
iteration step 97, G_loss: 0.34558, step_psnr: 6.23381, strokes: 100 / 500
iteration step 98, G_loss: 0.34162, step_psnr: 6.30004, strokes: 100 / 500
iteration step 99, G_loss: 0.33779, step_psnr: 6.36385, strokes: 100 / 500
iteration step 100, G_loss: 0.33399, step_psnr: 6.56818, strokes: 125 / 500
iteration step 101, G_loss: 0.32322, step_psnr: 6.67824, strokes: 125 / 500
iteration step 102, G_loss: 0.31703, step_psnr: 6.78236, strokes: 125 / 500
iteration step 103, G_loss: 0.31153, step_psnr: 6.87292, strokes: 125 / 500
iteration step 104, G_loss: 0.30663, step_psnr: 6.96596, strokes: 125 / 500
iteration step 105, G_loss: 0.30186, step_psnr: 7.05994, strokes: 125 / 500
iteration step 106, G_loss: 0.29703, step_psnr: 7.15495, strokes: 125 / 500
iteration step 107, G_loss: 0.29244, step_psnr: 7.24009, strokes: 125 / 500
iteration step 108, G_loss: 0.28816, step_psnr: 7.33070, strokes: 125 / 500
iteration step 109, G_loss: 0.28385, step_psnr: 7.41671, strokes: 125 / 500
iteration step 110, G_loss: 0.27972, step_psnr: 7.49909, strokes: 125 / 500
iteration step 111, G_loss: 0.27584, step_psnr: 7.58337, strokes: 125 / 500
iteration step 112, G_loss: 0.27200, step_psnr: 7.67230, strokes: 125 / 500
iteration step 113, G_loss: 0.26809, step_psnr: 7.76262, strokes: 125 / 500
iteration step 114, G_loss: 0.26413, step_psnr: 7.85489, strokes: 125 / 500
iteration step 115, G_loss: 0.26016, step_psnr: 7.94859, strokes: 125 / 500
iteration step 116, G_loss: 0.25622, step_psnr: 8.04597, strokes: 125 / 500
iteration step 117, G_loss: 0.25228, step_psnr: 8.14214, strokes: 125 / 500
iteration step 118, G_loss: 0.24846, step_psnr: 8.23155, strokes: 125 / 500
iteration step 119, G_loss: 0.24483, step_psnr: 8.31503, strokes: 125 / 500
iteration step 120, G_loss: 0.24152, step_psnr: 8.39878, strokes: 125 / 500
iteration step 121, G_loss: 0.23829, step_psnr: 8.48547, strokes: 125 / 500
iteration step 122, G_loss: 0.23498, step_psnr: 8.57205, strokes: 125 / 500
iteration step 123, G_loss: 0.23180, step_psnr: 8.66120, strokes: 125 / 500
iteration step 124, G_loss: 0.22864, step_psnr: 8.75146, strokes: 125 / 500
iteration step 125, G_loss: 0.22549, step_psnr: 9.05369, strokes: 150 / 500
iteration step 126, G_loss: 0.21560, step_psnr: 9.21418, strokes: 150 / 500
iteration step 127, G_loss: 0.21037, step_psnr: 9.36638, strokes: 150 / 500
iteration step 128, G_loss: 0.20567, step_psnr: 9.50967, strokes: 150 / 500
iteration step 129, G_loss: 0.20126, step_psnr: 9.64030, strokes: 150 / 500
iteration step 130, G_loss: 0.19738, step_psnr: 9.77613, strokes: 150 / 500
iteration step 131, G_loss: 0.19343, step_psnr: 9.90057, strokes: 150 / 500
iteration step 132, G_loss: 0.18988, step_psnr: 10.01845, strokes: 150 / 500
iteration step 133, G_loss: 0.18652, step_psnr: 10.13877, strokes: 150 / 500
iteration step 134, G_loss: 0.18321, step_psnr: 10.24428, strokes: 150 / 500
iteration step 135, G_loss: 0.18032, step_psnr: 10.35218, strokes: 150 / 500
iteration step 136, G_loss: 0.17746, step_psnr: 10.46202, strokes: 150 / 500
iteration step 137, G_loss: 0.17463, step_psnr: 10.57557, strokes: 150 / 500
iteration step 138, G_loss: 0.17182, step_psnr: 10.68832, strokes: 150 / 500
iteration step 139, G_loss: 0.16909, step_psnr: 10.79754, strokes: 150 / 500
iteration step 140, G_loss: 0.16648, step_psnr: 10.91023, strokes: 150 / 500
iteration step 141, G_loss: 0.16395, step_psnr: 11.00724, strokes: 150 / 500
iteration step 142, G_loss: 0.16167, step_psnr: 11.10710, strokes: 150 / 500
iteration step 143, G_loss: 0.15942, step_psnr: 11.20696, strokes: 150 / 500
iteration step 144, G_loss: 0.15719, step_psnr: 11.30834, strokes: 150 / 500
iteration step 145, G_loss: 0.15501, step_psnr: 11.40641, strokes: 150 / 500
iteration step 146, G_loss: 0.15291, step_psnr: 11.50826, strokes: 150 / 500
iteration step 147, G_loss: 0.15083, step_psnr: 11.60823, strokes: 150 / 500
iteration step 148, G_loss: 0.14883, step_psnr: 11.70516, strokes: 150 / 500
iteration step 149, G_loss: 0.14695, step_psnr: 11.80827, strokes: 150 / 500
iteration step 150, G_loss: 0.14496, step_psnr: 12.21767, strokes: 175 / 500
iteration step 151, G_loss: 0.13808, step_psnr: 12.40972, strokes: 175 / 500
iteration step 152, G_loss: 0.13470, step_psnr: 12.57820, strokes: 175 / 500
iteration step 153, G_loss: 0.13188, step_psnr: 12.74596, strokes: 175 / 500
iteration step 154, G_loss: 0.12923, step_psnr: 12.89418, strokes: 175 / 500
iteration step 155, G_loss: 0.12698, step_psnr: 13.03020, strokes: 175 / 500
iteration step 156, G_loss: 0.12486, step_psnr: 13.17401, strokes: 175 / 500
iteration step 157, G_loss: 0.12279, step_psnr: 13.30279, strokes: 175 / 500
iteration step 158, G_loss: 0.12093, step_psnr: 13.42681, strokes: 175 / 500
iteration step 159, G_loss: 0.11911, step_psnr: 13.54574, strokes: 175 / 500
iteration step 160, G_loss: 0.11740, step_psnr: 13.66499, strokes: 175 / 500
iteration step 161, G_loss: 0.11574, step_psnr: 13.77908, strokes: 175 / 500
iteration step 162, G_loss: 0.11421, step_psnr: 13.88269, strokes: 175 / 500
iteration step 163, G_loss: 0.11285, step_psnr: 13.98625, strokes: 175 / 500
iteration step 164, G_loss: 0.11145, step_psnr: 14.10120, strokes: 175 / 500
iteration step 165, G_loss: 0.11009, step_psnr: 14.19939, strokes: 175 / 500
iteration step 166, G_loss: 0.10885, step_psnr: 14.30906, strokes: 175 / 500
iteration step 167, G_loss: 0.10753, step_psnr: 14.40793, strokes: 175 / 500
iteration step 168, G_loss: 0.10633, step_psnr: 14.49975, strokes: 175 / 500
iteration step 169, G_loss: 0.10523, step_psnr: 14.59300, strokes: 175 / 500
iteration step 170, G_loss: 0.10413, step_psnr: 14.69127, strokes: 175 / 500
iteration step 171, G_loss: 0.10301, step_psnr: 14.79105, strokes: 175 / 500
iteration step 172, G_loss: 0.10195, step_psnr: 14.88773, strokes: 175 / 500
iteration step 173, G_loss: 0.10088, step_psnr: 14.98677, strokes: 175 / 500
iteration step 174, G_loss: 0.09983, step_psnr: 15.08578, strokes: 175 / 500
iteration step 175, G_loss: 0.09879, step_psnr: 15.47266, strokes: 200 / 500
iteration step 176, G_loss: 0.09539, step_psnr: 15.68375, strokes: 200 / 500
iteration step 177, G_loss: 0.09344, step_psnr: 15.87078, strokes: 200 / 500
iteration step 178, G_loss: 0.09178, step_psnr: 16.02063, strokes: 200 / 500
iteration step 179, G_loss: 0.09043, step_psnr: 16.16324, strokes: 200 / 500
iteration step 180, G_loss: 0.08920, step_psnr: 16.29511, strokes: 200 / 500
iteration step 181, G_loss: 0.08811, step_psnr: 16.42445, strokes: 200 / 500
iteration step 182, G_loss: 0.08705, step_psnr: 16.54803, strokes: 200 / 500
iteration step 183, G_loss: 0.08604, step_psnr: 16.66293, strokes: 200 / 500
iteration step 184, G_loss: 0.08513, step_psnr: 16.76290, strokes: 200 / 500
iteration step 185, G_loss: 0.08434, step_psnr: 16.86672, strokes: 200 / 500
iteration step 186, G_loss: 0.08354, step_psnr: 16.96509, strokes: 200 / 500
iteration step 187, G_loss: 0.08279, step_psnr: 17.06810, strokes: 200 / 500
iteration step 188, G_loss: 0.08204, step_psnr: 17.16295, strokes: 200 / 500
iteration step 189, G_loss: 0.08136, step_psnr: 17.25918, strokes: 200 / 500
iteration step 190, G_loss: 0.08070, step_psnr: 17.33755, strokes: 200 / 500
iteration step 191, G_loss: 0.08008, step_psnr: 17.40910, strokes: 200 / 500
iteration step 192, G_loss: 0.07953, step_psnr: 17.47517, strokes: 200 / 500
iteration step 193, G_loss: 0.07901, step_psnr: 17.53611, strokes: 200 / 500
iteration step 194, G_loss: 0.07851, step_psnr: 17.59346, strokes: 200 / 500
iteration step 195, G_loss: 0.07807, step_psnr: 17.64892, strokes: 200 / 500
iteration step 196, G_loss: 0.07767, step_psnr: 17.70021, strokes: 200 / 500
iteration step 197, G_loss: 0.07729, step_psnr: 17.75635, strokes: 200 / 500
iteration step 198, G_loss: 0.07691, step_psnr: 17.80718, strokes: 200 / 500
iteration step 199, G_loss: 0.07653, step_psnr: 17.86152, strokes: 200 / 500
iteration step 200, G_loss: 0.07616, step_psnr: 18.07426, strokes: 225 / 500
iteration step 201, G_loss: 0.07478, step_psnr: 18.21510, strokes: 225 / 500
iteration step 202, G_loss: 0.07381, step_psnr: 18.34017, strokes: 225 / 500
iteration step 203, G_loss: 0.07295, step_psnr: 18.45464, strokes: 225 / 500
iteration step 204, G_loss: 0.07218, step_psnr: 18.54948, strokes: 225 / 500
iteration step 205, G_loss: 0.07154, step_psnr: 18.61907, strokes: 225 / 500
iteration step 206, G_loss: 0.07103, step_psnr: 18.69403, strokes: 225 / 500
iteration step 207, G_loss: 0.07054, step_psnr: 18.76489, strokes: 225 / 500
iteration step 208, G_loss: 0.07007, step_psnr: 18.83263, strokes: 225 / 500
iteration step 209, G_loss: 0.06964, step_psnr: 18.89069, strokes: 225 / 500
iteration step 210, G_loss: 0.06923, step_psnr: 18.94205, strokes: 225 / 500
iteration step 211, G_loss: 0.06886, step_psnr: 18.99605, strokes: 225 / 500
iteration step 212, G_loss: 0.06850, step_psnr: 19.04935, strokes: 225 / 500
iteration step 213, G_loss: 0.06815, step_psnr: 19.09170, strokes: 225 / 500
iteration step 214, G_loss: 0.06783, step_psnr: 19.13827, strokes: 225 / 500
iteration step 215, G_loss: 0.06750, step_psnr: 19.17247, strokes: 225 / 500
iteration step 216, G_loss: 0.06725, step_psnr: 19.21897, strokes: 225 / 500
iteration step 217, G_loss: 0.06696, step_psnr: 19.26410, strokes: 225 / 500
iteration step 218, G_loss: 0.06667, step_psnr: 19.30424, strokes: 225 / 500
iteration step 219, G_loss: 0.06641, step_psnr: 19.34688, strokes: 225 / 500
iteration step 220, G_loss: 0.06615, step_psnr: 19.38273, strokes: 225 / 500
iteration step 221, G_loss: 0.06590, step_psnr: 19.42141, strokes: 225 / 500
iteration step 222, G_loss: 0.06567, step_psnr: 19.45560, strokes: 225 / 500
iteration step 223, G_loss: 0.06545, step_psnr: 19.48888, strokes: 225 / 500
iteration step 224, G_loss: 0.06525, step_psnr: 19.51747, strokes: 225 / 500
iteration step 225, G_loss: 0.06501, step_psnr: 19.53478, strokes: 250 / 500
iteration step 226, G_loss: 0.06493, step_psnr: 19.65230, strokes: 250 / 500
iteration step 227, G_loss: 0.06423, step_psnr: 19.72406, strokes: 250 / 500
iteration step 228, G_loss: 0.06373, step_psnr: 19.79199, strokes: 250 / 500
iteration step 229, G_loss: 0.06334, step_psnr: 19.85252, strokes: 250 / 500
iteration step 230, G_loss: 0.06299, step_psnr: 19.90694, strokes: 250 / 500
iteration step 231, G_loss: 0.06267, step_psnr: 19.95742, strokes: 250 / 500
iteration step 232, G_loss: 0.06236, step_psnr: 20.00895, strokes: 250 / 500
iteration step 233, G_loss: 0.06204, step_psnr: 20.05712, strokes: 250 / 500
iteration step 234, G_loss: 0.06175, step_psnr: 20.10694, strokes: 250 / 500
iteration step 235, G_loss: 0.06146, step_psnr: 20.15624, strokes: 250 / 500
iteration step 236, G_loss: 0.06119, step_psnr: 20.20168, strokes: 250 / 500
iteration step 237, G_loss: 0.06094, step_psnr: 20.24707, strokes: 250 / 500
iteration step 238, G_loss: 0.06068, step_psnr: 20.28688, strokes: 250 / 500
iteration step 239, G_loss: 0.06045, step_psnr: 20.31997, strokes: 250 / 500
iteration step 240, G_loss: 0.06024, step_psnr: 20.36339, strokes: 250 / 500
iteration step 241, G_loss: 0.06000, step_psnr: 20.39868, strokes: 250 / 500
iteration step 242, G_loss: 0.05981, step_psnr: 20.43223, strokes: 250 / 500
iteration step 243, G_loss: 0.05962, step_psnr: 20.46714, strokes: 250 / 500
iteration step 244, G_loss: 0.05942, step_psnr: 20.50313, strokes: 250 / 500
iteration step 245, G_loss: 0.05923, step_psnr: 20.52736, strokes: 250 / 500
iteration step 246, G_loss: 0.05908, step_psnr: 20.56456, strokes: 250 / 500
iteration step 247, G_loss: 0.05888, step_psnr: 20.58672, strokes: 250 / 500
iteration step 248, G_loss: 0.05877, step_psnr: 20.62850, strokes: 250 / 500
iteration step 249, G_loss: 0.05855, step_psnr: 20.65633, strokes: 250 / 500
iteration step 250, G_loss: 0.05838, step_psnr: 20.51589, strokes: 275 / 500
iteration step 251, G_loss: 0.05886, step_psnr: 20.64715, strokes: 275 / 500
iteration step 252, G_loss: 0.05820, step_psnr: 20.72812, strokes: 275 / 500
iteration step 253, G_loss: 0.05779, step_psnr: 20.78234, strokes: 275 / 500
iteration step 254, G_loss: 0.05747, step_psnr: 20.83046, strokes: 275 / 500
iteration step 255, G_loss: 0.05722, step_psnr: 20.88219, strokes: 275 / 500
iteration step 256, G_loss: 0.05697, step_psnr: 20.92255, strokes: 275 / 500
iteration step 257, G_loss: 0.05675, step_psnr: 20.95586, strokes: 275 / 500
iteration step 258, G_loss: 0.05657, step_psnr: 20.98662, strokes: 275 / 500
iteration step 259, G_loss: 0.05641, step_psnr: 21.01421, strokes: 275 / 500
iteration step 260, G_loss: 0.05625, step_psnr: 21.04591, strokes: 275 / 500
iteration step 261, G_loss: 0.05607, step_psnr: 21.07872, strokes: 275 / 500
iteration step 262, G_loss: 0.05590, step_psnr: 21.10259, strokes: 275 / 500
iteration step 263, G_loss: 0.05578, step_psnr: 21.13260, strokes: 275 / 500
iteration step 264, G_loss: 0.05563, step_psnr: 21.15882, strokes: 275 / 500
iteration step 265, G_loss: 0.05550, step_psnr: 21.18429, strokes: 275 / 500
iteration step 266, G_loss: 0.05534, step_psnr: 21.20900, strokes: 275 / 500
iteration step 267, G_loss: 0.05521, step_psnr: 21.23164, strokes: 275 / 500
iteration step 268, G_loss: 0.05510, step_psnr: 21.25848, strokes: 275 / 500
iteration step 269, G_loss: 0.05499, step_psnr: 21.28881, strokes: 275 / 500
iteration step 270, G_loss: 0.05484, step_psnr: 21.31804, strokes: 275 / 500
iteration step 271, G_loss: 0.05471, step_psnr: 21.35070, strokes: 275 / 500
iteration step 272, G_loss: 0.05459, step_psnr: 21.36729, strokes: 275 / 500
iteration step 273, G_loss: 0.05448, step_psnr: 21.39941, strokes: 275 / 500
iteration step 274, G_loss: 0.05434, step_psnr: 21.41543, strokes: 275 / 500
iteration step 275, G_loss: 0.05424, step_psnr: 21.45326, strokes: 300 / 500
iteration step 276, G_loss: 0.05419, step_psnr: 21.57278, strokes: 300 / 500
iteration step 277, G_loss: 0.05364, step_psnr: 21.64655, strokes: 300 / 500
iteration step 278, G_loss: 0.05332, step_psnr: 21.71509, strokes: 300 / 500
iteration step 279, G_loss: 0.05301, step_psnr: 21.77417, strokes: 300 / 500
iteration step 280, G_loss: 0.05277, step_psnr: 21.81064, strokes: 300 / 500
iteration step 281, G_loss: 0.05259, step_psnr: 21.85474, strokes: 300 / 500
iteration step 282, G_loss: 0.05240, step_psnr: 21.89616, strokes: 300 / 500
iteration step 283, G_loss: 0.05220, step_psnr: 21.93905, strokes: 300 / 500
iteration step 284, G_loss: 0.05202, step_psnr: 21.97797, strokes: 300 / 500
iteration step 285, G_loss: 0.05184, step_psnr: 22.01477, strokes: 300 / 500
iteration step 286, G_loss: 0.05169, step_psnr: 22.03876, strokes: 300 / 500
iteration step 287, G_loss: 0.05153, step_psnr: 22.07739, strokes: 300 / 500
iteration step 288, G_loss: 0.05139, step_psnr: 22.09873, strokes: 300 / 500
iteration step 289, G_loss: 0.05125, step_psnr: 22.13544, strokes: 300 / 500
iteration step 290, G_loss: 0.05112, step_psnr: 22.15219, strokes: 300 / 500
iteration step 291, G_loss: 0.05101, step_psnr: 22.19088, strokes: 300 / 500
iteration step 292, G_loss: 0.05089, step_psnr: 22.21077, strokes: 300 / 500
iteration step 293, G_loss: 0.05076, step_psnr: 22.23977, strokes: 300 / 500
iteration step 294, G_loss: 0.05065, step_psnr: 22.25829, strokes: 300 / 500
iteration step 295, G_loss: 0.05055, step_psnr: 22.28605, strokes: 300 / 500
iteration step 296, G_loss: 0.05044, step_psnr: 22.30929, strokes: 300 / 500
iteration step 297, G_loss: 0.05033, step_psnr: 22.33784, strokes: 300 / 500
iteration step 298, G_loss: 0.05021, step_psnr: 22.35343, strokes: 300 / 500
iteration step 299, G_loss: 0.05010, step_psnr: 22.38785, strokes: 300 / 500
iteration step 300, G_loss: 0.04998, step_psnr: 22.20958, strokes: 325 / 500
iteration step 301, G_loss: 0.05052, step_psnr: 22.39411, strokes: 325 / 500
iteration step 302, G_loss: 0.04991, step_psnr: 22.45675, strokes: 325 / 500
iteration step 303, G_loss: 0.04964, step_psnr: 22.51554, strokes: 325 / 500
iteration step 304, G_loss: 0.04945, step_psnr: 22.54763, strokes: 325 / 500
iteration step 305, G_loss: 0.04930, step_psnr: 22.60154, strokes: 325 / 500
iteration step 306, G_loss: 0.04913, step_psnr: 22.62464, strokes: 325 / 500
iteration step 307, G_loss: 0.04902, step_psnr: 22.65858, strokes: 325 / 500
iteration step 308, G_loss: 0.04888, step_psnr: 22.68125, strokes: 325 / 500
iteration step 309, G_loss: 0.04878, step_psnr: 22.70118, strokes: 325 / 500
iteration step 310, G_loss: 0.04869, step_psnr: 22.72550, strokes: 325 / 500
iteration step 311, G_loss: 0.04859, step_psnr: 22.73882, strokes: 325 / 500
iteration step 312, G_loss: 0.04852, step_psnr: 22.75845, strokes: 325 / 500
iteration step 313, G_loss: 0.04843, step_psnr: 22.78011, strokes: 325 / 500
iteration step 314, G_loss: 0.04836, step_psnr: 22.79783, strokes: 325 / 500
iteration step 315, G_loss: 0.04828, step_psnr: 22.81870, strokes: 325 / 500
iteration step 316, G_loss: 0.04818, step_psnr: 22.84221, strokes: 325 / 500
iteration step 317, G_loss: 0.04810, step_psnr: 22.85487, strokes: 325 / 500
iteration step 318, G_loss: 0.04802, step_psnr: 22.87665, strokes: 325 / 500
iteration step 319, G_loss: 0.04794, step_psnr: 22.89201, strokes: 325 / 500
iteration step 320, G_loss: 0.04787, step_psnr: 22.91036, strokes: 325 / 500
iteration step 321, G_loss: 0.04780, step_psnr: 22.92809, strokes: 325 / 500
iteration step 322, G_loss: 0.04771, step_psnr: 22.94419, strokes: 325 / 500
iteration step 323, G_loss: 0.04766, step_psnr: 22.96073, strokes: 325 / 500
iteration step 324, G_loss: 0.04759, step_psnr: 22.97467, strokes: 325 / 500
iteration step 325, G_loss: 0.04755, step_psnr: 22.74236, strokes: 350 / 500
iteration step 326, G_loss: 0.04805, step_psnr: 22.91224, strokes: 350 / 500
iteration step 327, G_loss: 0.04755, step_psnr: 22.97872, strokes: 350 / 500
iteration step 328, G_loss: 0.04732, step_psnr: 23.01771, strokes: 350 / 500
iteration step 329, G_loss: 0.04718, step_psnr: 23.05857, strokes: 350 / 500
iteration step 330, G_loss: 0.04702, step_psnr: 23.10716, strokes: 350 / 500
iteration step 331, G_loss: 0.04690, step_psnr: 23.13465, strokes: 350 / 500
iteration step 332, G_loss: 0.04678, step_psnr: 23.16605, strokes: 350 / 500
iteration step 333, G_loss: 0.04665, step_psnr: 23.18227, strokes: 350 / 500
iteration step 334, G_loss: 0.04657, step_psnr: 23.20759, strokes: 350 / 500
iteration step 335, G_loss: 0.04648, step_psnr: 23.21716, strokes: 350 / 500
iteration step 336, G_loss: 0.04642, step_psnr: 23.24689, strokes: 350 / 500
iteration step 337, G_loss: 0.04632, step_psnr: 23.26287, strokes: 350 / 500
