initialize network with normal
loading renderer from pre-trained checkpoint...
begin to draw...
iteration step 0, G_loss: 0.00000, step_psnr: 2.53153, strokes: 25 / 500
iteration step 116, G_loss: 0.22651, step_psnr: 8.79220, strokes: 125 / 500
iteration step 117, G_loss: 0.22194, step_psnr: 8.91471, strokes: 125 / 500
iteration step 118, G_loss: 0.21744, step_psnr: 9.03507, strokes: 125 / 500
iteration step 119, G_loss: 0.21313, step_psnr: 9.15373, strokes: 125 / 500
iteration step 120, G_loss: 0.20894, step_psnr: 9.27293, strokes: 125 / 500
iteration step 121, G_loss: 0.20490, step_psnr: 9.39326, strokes: 125 / 500
iteration step 122, G_loss: 0.20090, step_psnr: 9.51734, strokes: 125 / 500
iteration step 123, G_loss: 0.19697, step_psnr: 9.63646, strokes: 125 / 500
iteration step 124, G_loss: 0.19327, step_psnr: 9.76519, strokes: 125 / 500
iteration step 125, G_loss: 0.18943, step_psnr: 10.18408, strokes: 150 / 500
iteration step 126, G_loss: 0.17807, step_psnr: 10.42070, strokes: 150 / 500
iteration step 127, G_loss: 0.17180, step_psnr: 10.63094, strokes: 150 / 500
iteration step 128, G_loss: 0.16648, step_psnr: 10.82565, strokes: 150 / 500
iteration step 129, G_loss: 0.16179, step_psnr: 11.00757, strokes: 150 / 500
iteration step 130, G_loss: 0.15749, step_psnr: 11.18594, strokes: 150 / 500
iteration step 131, G_loss: 0.15344, step_psnr: 11.35938, strokes: 150 / 500
iteration step 132, G_loss: 0.14965, step_psnr: 11.52860, strokes: 150 / 500
iteration step 133, G_loss: 0.14605, step_psnr: 11.69973, strokes: 150 / 500
iteration step 134, G_loss: 0.14263, step_psnr: 11.86053, strokes: 150 / 500
iteration step 135, G_loss: 0.13938, step_psnr: 12.02648, strokes: 150 / 500
iteration step 136, G_loss: 0.13630, step_psnr: 12.18971, strokes: 150 / 500
iteration step 137, G_loss: 0.13334, step_psnr: 12.35295, strokes: 150 / 500
iteration step 138, G_loss: 0.13045, step_psnr: 12.50745, strokes: 150 / 500
iteration step 139, G_loss: 0.12777, step_psnr: 12.65791, strokes: 150 / 500
iteration step 140, G_loss: 0.12526, step_psnr: 12.81254, strokes: 150 / 500
iteration step 141, G_loss: 0.12280, step_psnr: 12.96415, strokes: 150 / 500
iteration step 142, G_loss: 0.12045, step_psnr: 13.10976, strokes: 150 / 500
iteration step 143, G_loss: 0.11823, step_psnr: 13.25797, strokes: 150 / 500
iteration step 144, G_loss: 0.11609, step_psnr: 13.39958, strokes: 150 / 500
iteration step 145, G_loss: 0.11407, step_psnr: 13.54401, strokes: 150 / 500
iteration step 146, G_loss: 0.11210, step_psnr: 13.68719, strokes: 150 / 500
iteration step 147, G_loss: 0.11022, step_psnr: 13.82837, strokes: 150 / 500
iteration step 148, G_loss: 0.10840, step_psnr: 13.97047, strokes: 150 / 500
iteration step 149, G_loss: 0.10664, step_psnr: 14.10509, strokes: 150 / 500
iteration step 150, G_loss: 0.10501, step_psnr: 14.64327, strokes: 175 / 500
iteration step 151, G_loss: 0.09935, step_psnr: 14.93810, strokes: 175 / 500
iteration step 152, G_loss: 0.09636, step_psnr: 15.18542, strokes: 175 / 500
iteration step 153, G_loss: 0.09392, step_psnr: 15.42359, strokes: 175 / 500
iteration step 154, G_loss: 0.09165, step_psnr: 15.64052, strokes: 175 / 500
iteration step 155, G_loss: 0.08969, step_psnr: 15.83869, strokes: 175 / 500
iteration step 156, G_loss: 0.08792, step_psnr: 16.03330, strokes: 175 / 500
iteration step 157, G_loss: 0.08628, step_psnr: 16.21090, strokes: 175 / 500
iteration step 158, G_loss: 0.08480, step_psnr: 16.37172, strokes: 175 / 500
iteration step 159, G_loss: 0.08350, step_psnr: 16.52270, strokes: 175 / 500
iteration step 160, G_loss: 0.08230, step_psnr: 16.67019, strokes: 175 / 500
iteration step 161, G_loss: 0.08118, step_psnr: 16.81825, strokes: 175 / 500
iteration step 162, G_loss: 0.08008, step_psnr: 16.95000, strokes: 175 / 500
iteration step 163, G_loss: 0.07910, step_psnr: 17.08116, strokes: 175 / 500
iteration step 164, G_loss: 0.07821, step_psnr: 17.20955, strokes: 175 / 500
iteration step 165, G_loss: 0.07735, step_psnr: 17.32441, strokes: 175 / 500
iteration step 166, G_loss: 0.07655, step_psnr: 17.45274, strokes: 175 / 500
iteration step 167, G_loss: 0.07578, step_psnr: 17.56817, strokes: 175 / 500
iteration step 168, G_loss: 0.07504, step_psnr: 17.68321, strokes: 175 / 500
iteration step 169, G_loss: 0.07434, step_psnr: 17.79059, strokes: 175 / 500
iteration step 170, G_loss: 0.07369, step_psnr: 17.89023, strokes: 175 / 500
iteration step 171, G_loss: 0.07308, step_psnr: 17.98509, strokes: 175 / 500
iteration step 172, G_loss: 0.07251, step_psnr: 18.08751, strokes: 175 / 500
iteration step 173, G_loss: 0.07193, step_psnr: 18.18146, strokes: 175 / 500
iteration step 174, G_loss: 0.07139, step_psnr: 18.27849, strokes: 175 / 500
iteration step 175, G_loss: 0.07086, step_psnr: 18.69904, strokes: 200 / 500
iteration step 176, G_loss: 0.06891, step_psnr: 18.93141, strokes: 200 / 500
iteration step 177, G_loss: 0.06770, step_psnr: 19.11327, strokes: 200 / 500
iteration step 178, G_loss: 0.06675, step_psnr: 19.26776, strokes: 200 / 500
iteration step 179, G_loss: 0.06598, step_psnr: 19.41263, strokes: 200 / 500
iteration step 180, G_loss: 0.06529, step_psnr: 19.53857, strokes: 200 / 500
iteration step 181, G_loss: 0.06468, step_psnr: 19.66359, strokes: 200 / 500
iteration step 182, G_loss: 0.06411, step_psnr: 19.78003, strokes: 200 / 500
iteration step 183, G_loss: 0.06359, step_psnr: 19.88392, strokes: 200 / 500
iteration step 184, G_loss: 0.06310, step_psnr: 19.97719, strokes: 200 / 500
iteration step 185, G_loss: 0.06266, step_psnr: 20.06471, strokes: 200 / 500
iteration step 186, G_loss: 0.06227, step_psnr: 20.13581, strokes: 200 / 500
iteration step 187, G_loss: 0.06193, step_psnr: 20.20809, strokes: 200 / 500
iteration step 188, G_loss: 0.06161, step_psnr: 20.27496, strokes: 200 / 500
iteration step 189, G_loss: 0.06132, step_psnr: 20.33953, strokes: 200 / 500
iteration step 190, G_loss: 0.06103, step_psnr: 20.39325, strokes: 200 / 500
iteration step 191, G_loss: 0.06079, step_psnr: 20.44775, strokes: 200 / 500
iteration step 192, G_loss: 0.06055, step_psnr: 20.49486, strokes: 200 / 500
iteration step 193, G_loss: 0.06032, step_psnr: 20.54296, strokes: 200 / 500
iteration step 194, G_loss: 0.06011, step_psnr: 20.59201, strokes: 200 / 500
iteration step 195, G_loss: 0.05991, step_psnr: 20.63337, strokes: 200 / 500
iteration step 196, G_loss: 0.05972, step_psnr: 20.67594, strokes: 200 / 500
iteration step 197, G_loss: 0.05953, step_psnr: 20.71328, strokes: 200 / 500
iteration step 198, G_loss: 0.05934, step_psnr: 20.75412, strokes: 200 / 500
iteration step 199, G_loss: 0.05917, step_psnr: 20.78992, strokes: 200 / 500
iteration step 200, G_loss: 0.05900, step_psnr: 20.78166, strokes: 225 / 500
iteration step 201, G_loss: 0.05907, step_psnr: 20.87308, strokes: 225 / 500
iteration step 202, G_loss: 0.05854, step_psnr: 20.97725, strokes: 225 / 500
iteration step 203, G_loss: 0.05811, step_psnr: 21.06047, strokes: 225 / 500
iteration step 204, G_loss: 0.05774, step_psnr: 21.11876, strokes: 225 / 500
iteration step 205, G_loss: 0.05747, step_psnr: 21.17387, strokes: 225 / 500
iteration step 206, G_loss: 0.05722, step_psnr: 21.21655, strokes: 225 / 500
iteration step 207, G_loss: 0.05700, step_psnr: 21.26299, strokes: 225 / 500
iteration step 208, G_loss: 0.05680, step_psnr: 21.29950, strokes: 225 / 500
iteration step 209, G_loss: 0.05662, step_psnr: 21.33599, strokes: 225 / 500
iteration step 210, G_loss: 0.05645, step_psnr: 21.36886, strokes: 225 / 500
iteration step 211, G_loss: 0.05629, step_psnr: 21.40182, strokes: 225 / 500
iteration step 212, G_loss: 0.05614, step_psnr: 21.42875, strokes: 225 / 500
iteration step 213, G_loss: 0.05600, step_psnr: 21.45589, strokes: 225 / 500
iteration step 214, G_loss: 0.05587, step_psnr: 21.48245, strokes: 225 / 500
iteration step 215, G_loss: 0.05576, step_psnr: 21.51261, strokes: 225 / 500
iteration step 216, G_loss: 0.05561, step_psnr: 21.53916, strokes: 225 / 500
iteration step 217, G_loss: 0.05548, step_psnr: 21.56508, strokes: 225 / 500
iteration step 218, G_loss: 0.05536, step_psnr: 21.58013, strokes: 225 / 500
iteration step 219, G_loss: 0.05527, step_psnr: 21.60433, strokes: 225 / 500
iteration step 220, G_loss: 0.05515, step_psnr: 21.62470, strokes: 225 / 500
iteration step 221, G_loss: 0.05505, step_psnr: 21.64593, strokes: 225 / 500
iteration step 222, G_loss: 0.05494, step_psnr: 21.66088, strokes: 225 / 500
iteration step 223, G_loss: 0.05486, step_psnr: 21.68122, strokes: 225 / 500
iteration step 224, G_loss: 0.05476, step_psnr: 21.69372, strokes: 225 / 500
iteration step 225, G_loss: 0.05469, step_psnr: 21.69176, strokes: 250 / 500
iteration step 226, G_loss: 0.05481, step_psnr: 21.74854, strokes: 250 / 500
iteration step 227, G_loss: 0.05446, step_psnr: 21.80245, strokes: 250 / 500
iteration step 228, G_loss: 0.05420, step_psnr: 21.83274, strokes: 250 / 500
iteration step 229, G_loss: 0.05404, step_psnr: 21.86508, strokes: 250 / 500
iteration step 230, G_loss: 0.05390, step_psnr: 21.88401, strokes: 250 / 500
iteration step 231, G_loss: 0.05379, step_psnr: 21.90837, strokes: 250 / 500
iteration step 232, G_loss: 0.05367, step_psnr: 21.92432, strokes: 250 / 500
iteration step 233, G_loss: 0.05358, step_psnr: 21.93825, strokes: 250 / 500
iteration step 234, G_loss: 0.05350, step_psnr: 21.95470, strokes: 250 / 500
iteration step 235, G_loss: 0.05341, step_psnr: 21.96688, strokes: 250 / 500
iteration step 236, G_loss: 0.05334, step_psnr: 21.97982, strokes: 250 / 500
iteration step 237, G_loss: 0.05327, step_psnr: 21.99010, strokes: 250 / 500
iteration step 238, G_loss: 0.05320, step_psnr: 22.00300, strokes: 250 / 500
iteration step 239, G_loss: 0.05314, step_psnr: 22.01336, strokes: 250 / 500
iteration step 240, G_loss: 0.05308, step_psnr: 22.02401, strokes: 250 / 500
iteration step 241, G_loss: 0.05302, step_psnr: 22.03376, strokes: 250 / 500
iteration step 242, G_loss: 0.05296, step_psnr: 22.04415, strokes: 250 / 500
iteration step 243, G_loss: 0.05291, step_psnr: 22.05484, strokes: 250 / 500
iteration step 244, G_loss: 0.05285, step_psnr: 22.06449, strokes: 250 / 500
iteration step 245, G_loss: 0.05280, step_psnr: 22.07426, strokes: 250 / 500
iteration step 246, G_loss: 0.05274, step_psnr: 22.08230, strokes: 250 / 500
iteration step 247, G_loss: 0.05269, step_psnr: 22.09172, strokes: 250 / 500
iteration step 248, G_loss: 0.05264, step_psnr: 22.09924, strokes: 250 / 500
iteration step 249, G_loss: 0.05259, step_psnr: 22.10816, strokes: 250 / 500
iteration step 250, G_loss: 0.05254, step_psnr: 22.10200, strokes: 275 / 500
iteration step 251, G_loss: 0.05267, step_psnr: 22.13941, strokes: 275 / 500
iteration step 252, G_loss: 0.05240, step_psnr: 22.17631, strokes: 275 / 500
iteration step 253, G_loss: 0.05222, step_psnr: 22.19908, strokes: 275 / 500
iteration step 254, G_loss: 0.05207, step_psnr: 22.22677, strokes: 275 / 500
iteration step 255, G_loss: 0.05195, step_psnr: 22.23885, strokes: 275 / 500
iteration step 256, G_loss: 0.05185, step_psnr: 22.25681, strokes: 275 / 500
iteration step 257, G_loss: 0.05176, step_psnr: 22.26564, strokes: 275 / 500
iteration step 258, G_loss: 0.05169, step_psnr: 22.28069, strokes: 275 / 500
iteration step 259, G_loss: 0.05161, step_psnr: 22.28819, strokes: 275 / 500
iteration step 260, G_loss: 0.05155, step_psnr: 22.29967, strokes: 275 / 500
iteration step 261, G_loss: 0.05149, step_psnr: 22.30536, strokes: 275 / 500
iteration step 262, G_loss: 0.05144, step_psnr: 22.31784, strokes: 275 / 500
iteration step 263, G_loss: 0.05138, step_psnr: 22.32432, strokes: 275 / 500
iteration step 264, G_loss: 0.05132, step_psnr: 22.33706, strokes: 275 / 500
iteration step 265, G_loss: 0.05127, step_psnr: 22.34306, strokes: 275 / 500
iteration step 266, G_loss: 0.05121, step_psnr: 22.35422, strokes: 275 / 500
iteration step 267, G_loss: 0.05116, step_psnr: 22.36322, strokes: 275 / 500
iteration step 268, G_loss: 0.05110, step_psnr: 22.37368, strokes: 275 / 500
iteration step 269, G_loss: 0.05105, step_psnr: 22.38410, strokes: 275 / 500
iteration step 270, G_loss: 0.05098, step_psnr: 22.39717, strokes: 275 / 500
iteration step 271, G_loss: 0.05091, step_psnr: 22.40659, strokes: 275 / 500
iteration step 272, G_loss: 0.05085, step_psnr: 22.41714, strokes: 275 / 500
iteration step 273, G_loss: 0.05079, step_psnr: 22.42489, strokes: 275 / 500
iteration step 274, G_loss: 0.05074, step_psnr: 22.43109, strokes: 275 / 500
iteration step 275, G_loss: 0.05070, step_psnr: 22.43186, strokes: 300 / 500
iteration step 276, G_loss: 0.05074, step_psnr: 22.46301, strokes: 300 / 500
iteration step 277, G_loss: 0.05053, step_psnr: 22.48546, strokes: 300 / 500
iteration step 278, G_loss: 0.05040, step_psnr: 22.49916, strokes: 300 / 500
iteration step 279, G_loss: 0.05031, step_psnr: 22.51425, strokes: 300 / 500
iteration step 280, G_loss: 0.05022, step_psnr: 22.52397, strokes: 300 / 500
iteration step 281, G_loss: 0.05015, step_psnr: 22.53678, strokes: 300 / 500
iteration step 282, G_loss: 0.05009, step_psnr: 22.54514, strokes: 300 / 500
iteration step 283, G_loss: 0.05002, step_psnr: 22.56038, strokes: 300 / 500
iteration step 284, G_loss: 0.04996, step_psnr: 22.56803, strokes: 300 / 500
iteration step 285, G_loss: 0.04990, step_psnr: 22.57698, strokes: 300 / 500
iteration step 286, G_loss: 0.04985, step_psnr: 22.58585, strokes: 300 / 500
iteration step 287, G_loss: 0.04980, step_psnr: 22.59368, strokes: 300 / 500
iteration step 288, G_loss: 0.04975, step_psnr: 22.59939, strokes: 300 / 500
iteration step 289, G_loss: 0.04970, step_psnr: 22.60859, strokes: 300 / 500
iteration step 290, G_loss: 0.04967, step_psnr: 22.61082, strokes: 300 / 500
iteration step 291, G_loss: 0.04964, step_psnr: 22.61717, strokes: 300 / 500
iteration step 292, G_loss: 0.04961, step_psnr: 22.62349, strokes: 300 / 500
iteration step 293, G_loss: 0.04956, step_psnr: 22.63015, strokes: 300 / 500
iteration step 294, G_loss: 0.04953, step_psnr: 22.63385, strokes: 300 / 500
iteration step 295, G_loss: 0.04949, step_psnr: 22.64141, strokes: 300 / 500
iteration step 296, G_loss: 0.04946, step_psnr: 22.64209, strokes: 300 / 500
iteration step 297, G_loss: 0.04942, step_psnr: 22.65097, strokes: 300 / 500
iteration step 298, G_loss: 0.04939, step_psnr: 22.65186, strokes: 300 / 500
iteration step 299, G_loss: 0.04936, step_psnr: 22.66060, strokes: 300 / 500
iteration step 300, G_loss: 0.04933, step_psnr: 22.60878, strokes: 325 / 500
iteration step 301, G_loss: 0.04966, step_psnr: 22.64941, strokes: 325 / 500
iteration step 302, G_loss: 0.04939, step_psnr: 22.67743, strokes: 325 / 500
iteration step 303, G_loss: 0.04922, step_psnr: 22.69624, strokes: 325 / 500
iteration step 304, G_loss: 0.04912, step_psnr: 22.70897, strokes: 325 / 500
iteration step 305, G_loss: 0.04904, step_psnr: 22.72015, strokes: 325 / 500
iteration step 306, G_loss: 0.04897, step_psnr: 22.72782, strokes: 325 / 500
iteration step 307, G_loss: 0.04891, step_psnr: 22.73544, strokes: 325 / 500
iteration step 308, G_loss: 0.04887, step_psnr: 22.74338, strokes: 325 / 500
iteration step 309, G_loss: 0.04881, step_psnr: 22.74998, strokes: 325 / 500
iteration step 310, G_loss: 0.04876, step_psnr: 22.75630, strokes: 325 / 500
iteration step 311, G_loss: 0.04872, step_psnr: 22.76030, strokes: 325 / 500
iteration step 312, G_loss: 0.04868, step_psnr: 22.76865, strokes: 325 / 500
iteration step 313, G_loss: 0.04864, step_psnr: 22.77171, strokes: 325 / 500
iteration step 314, G_loss: 0.04861, step_psnr: 22.77697, strokes: 325 / 500
iteration step 315, G_loss: 0.04859, step_psnr: 22.77909, strokes: 325 / 500
iteration step 316, G_loss: 0.04856, step_psnr: 22.78656, strokes: 325 / 500
iteration step 317, G_loss: 0.04853, step_psnr: 22.79014, strokes: 325 / 500
iteration step 318, G_loss: 0.04850, step_psnr: 22.79572, strokes: 325 / 500
iteration step 319, G_loss: 0.04847, step_psnr: 22.79761, strokes: 325 / 500
iteration step 320, G_loss: 0.04844, step_psnr: 22.80518, strokes: 325 / 500
iteration step 321, G_loss: 0.04841, step_psnr: 22.80611, strokes: 325 / 500
iteration step 322, G_loss: 0.04839, step_psnr: 22.81033, strokes: 325 / 500
iteration step 323, G_loss: 0.04837, step_psnr: 22.81236, strokes: 325 / 500
iteration step 324, G_loss: 0.04835, step_psnr: 22.81629, strokes: 325 / 500
iteration step 325, G_loss: 0.04833, step_psnr: 22.78571, strokes: 350 / 500
iteration step 326, G_loss: 0.04853, step_psnr: 22.82142, strokes: 350 / 500
iteration step 327, G_loss: 0.04828, step_psnr: 22.84220, strokes: 350 / 500
iteration step 328, G_loss: 0.04818, step_psnr: 22.84909, strokes: 350 / 500
iteration step 329, G_loss: 0.04811, step_psnr: 22.85996, strokes: 350 / 500
iteration step 330, G_loss: 0.04808, step_psnr: 22.86415, strokes: 350 / 500
iteration step 331, G_loss: 0.04803, step_psnr: 22.87133, strokes: 350 / 500
iteration step 332, G_loss: 0.04800, step_psnr: 22.87500, strokes: 350 / 500
iteration step 333, G_loss: 0.04795, step_psnr: 22.88470, strokes: 350 / 500
iteration step 334, G_loss: 0.04791, step_psnr: 22.88474, strokes: 350 / 500
iteration step 335, G_loss: 0.04788, step_psnr: 22.89053, strokes: 350 / 500
iteration step 336, G_loss: 0.04786, step_psnr: 22.89454, strokes: 350 / 500
iteration step 337, G_loss: 0.04783, step_psnr: 22.89887, strokes: 350 / 500
