initialize network with normal
loading renderer from pre-trained checkpoint...
begin to draw...
iteration step 0, G_loss: 0.00000, step_psnr: 2.26230, strokes: 25 / 500
iteration step 75, G_loss: 0.47555, step_psnr: 4.57796, strokes: 100 / 500
iteration step 76, G_loss: 0.46345, step_psnr: 4.66400, strokes: 100 / 500
iteration step 77, G_loss: 0.45625, step_psnr: 4.74751, strokes: 100 / 500
iteration step 78, G_loss: 0.44946, step_psnr: 4.82500, strokes: 100 / 500
iteration step 79, G_loss: 0.44320, step_psnr: 4.90043, strokes: 100 / 500
iteration step 80, G_loss: 0.43723, step_psnr: 4.97302, strokes: 100 / 500
iteration step 81, G_loss: 0.43149, step_psnr: 5.04836, strokes: 100 / 500
iteration step 82, G_loss: 0.42566, step_psnr: 5.11843, strokes: 100 / 500
iteration step 83, G_loss: 0.42031, step_psnr: 5.18827, strokes: 100 / 500
iteration step 84, G_loss: 0.41502, step_psnr: 5.25361, strokes: 100 / 500
iteration step 85, G_loss: 0.41008, step_psnr: 5.32375, strokes: 100 / 500
iteration step 86, G_loss: 0.40498, step_psnr: 5.39152, strokes: 100 / 500
iteration step 87, G_loss: 0.40010, step_psnr: 5.45609, strokes: 100 / 500
iteration step 88, G_loss: 0.39541, step_psnr: 5.52365, strokes: 100 / 500
iteration step 89, G_loss: 0.39057, step_psnr: 5.58914, strokes: 100 / 500
iteration step 90, G_loss: 0.38598, step_psnr: 5.65573, strokes: 100 / 500
iteration step 91, G_loss: 0.38139, step_psnr: 5.72404, strokes: 100 / 500
iteration step 92, G_loss: 0.37677, step_psnr: 5.78975, strokes: 100 / 500
iteration step 93, G_loss: 0.37241, step_psnr: 5.85423, strokes: 100 / 500
iteration step 94, G_loss: 0.36810, step_psnr: 5.92058, strokes: 100 / 500
iteration step 95, G_loss: 0.36375, step_psnr: 5.98485, strokes: 100 / 500
iteration step 96, G_loss: 0.35959, step_psnr: 6.04677, strokes: 100 / 500
iteration step 97, G_loss: 0.35558, step_psnr: 6.11188, strokes: 100 / 500
iteration step 98, G_loss: 0.35159, step_psnr: 6.17484, strokes: 100 / 500
iteration step 99, G_loss: 0.34770, step_psnr: 6.23893, strokes: 100 / 500
iteration step 100, G_loss: 0.34379, step_psnr: 6.44278, strokes: 125 / 500
iteration step 101, G_loss: 0.33234, step_psnr: 6.56163, strokes: 125 / 500
iteration step 102, G_loss: 0.32561, step_psnr: 6.66630, strokes: 125 / 500
iteration step 103, G_loss: 0.31989, step_psnr: 6.76680, strokes: 125 / 500
iteration step 104, G_loss: 0.31446, step_psnr: 6.86075, strokes: 125 / 500
iteration step 105, G_loss: 0.30946, step_psnr: 6.95952, strokes: 125 / 500
iteration step 106, G_loss: 0.30437, step_psnr: 7.05763, strokes: 125 / 500
iteration step 107, G_loss: 0.29938, step_psnr: 7.15340, strokes: 125 / 500
iteration step 108, G_loss: 0.29448, step_psnr: 7.24581, strokes: 125 / 500
iteration step 109, G_loss: 0.28995, step_psnr: 7.33347, strokes: 125 / 500
iteration step 110, G_loss: 0.28562, step_psnr: 7.42355, strokes: 125 / 500
iteration step 111, G_loss: 0.28127, step_psnr: 7.51202, strokes: 125 / 500
iteration step 112, G_loss: 0.27709, step_psnr: 7.59798, strokes: 125 / 500
iteration step 113, G_loss: 0.27309, step_psnr: 7.68621, strokes: 125 / 500
iteration step 114, G_loss: 0.26917, step_psnr: 7.77348, strokes: 125 / 500
iteration step 115, G_loss: 0.26526, step_psnr: 7.85891, strokes: 125 / 500
iteration step 116, G_loss: 0.26148, step_psnr: 7.94766, strokes: 125 / 500
iteration step 117, G_loss: 0.25780, step_psnr: 8.03444, strokes: 125 / 500
iteration step 118, G_loss: 0.25416, step_psnr: 8.12286, strokes: 125 / 500
iteration step 119, G_loss: 0.25055, step_psnr: 8.20561, strokes: 125 / 500
iteration step 120, G_loss: 0.24720, step_psnr: 8.28783, strokes: 125 / 500
iteration step 121, G_loss: 0.24392, step_psnr: 8.37198, strokes: 125 / 500
iteration step 122, G_loss: 0.24061, step_psnr: 8.45649, strokes: 125 / 500
iteration step 123, G_loss: 0.23740, step_psnr: 8.54002, strokes: 125 / 500
iteration step 124, G_loss: 0.23427, step_psnr: 8.62533, strokes: 125 / 500
iteration step 125, G_loss: 0.23114, step_psnr: 8.92517, strokes: 150 / 500
iteration step 126, G_loss: 0.22185, step_psnr: 9.09892, strokes: 150 / 500
iteration step 127, G_loss: 0.21618, step_psnr: 9.24584, strokes: 150 / 500
iteration step 128, G_loss: 0.21158, step_psnr: 9.37817, strokes: 150 / 500
iteration step 129, G_loss: 0.20738, step_psnr: 9.51231, strokes: 150 / 500
iteration step 130, G_loss: 0.20338, step_psnr: 9.62844, strokes: 150 / 500
iteration step 131, G_loss: 0.19976, step_psnr: 9.74845, strokes: 150 / 500
iteration step 132, G_loss: 0.19644, step_psnr: 9.85856, strokes: 150 / 500
iteration step 133, G_loss: 0.19325, step_psnr: 9.96867, strokes: 150 / 500
iteration step 134, G_loss: 0.19025, step_psnr: 10.06945, strokes: 150 / 500
iteration step 135, G_loss: 0.18738, step_psnr: 10.17871, strokes: 150 / 500
iteration step 136, G_loss: 0.18463, step_psnr: 10.28084, strokes: 150 / 500
iteration step 137, G_loss: 0.18193, step_psnr: 10.38647, strokes: 150 / 500
iteration step 138, G_loss: 0.17933, step_psnr: 10.48660, strokes: 150 / 500
iteration step 139, G_loss: 0.17672, step_psnr: 10.58460, strokes: 150 / 500
iteration step 140, G_loss: 0.17427, step_psnr: 10.67725, strokes: 150 / 500
iteration step 141, G_loss: 0.17199, step_psnr: 10.76476, strokes: 150 / 500
iteration step 142, G_loss: 0.16982, step_psnr: 10.85777, strokes: 150 / 500
iteration step 143, G_loss: 0.16770, step_psnr: 10.94558, strokes: 150 / 500
iteration step 144, G_loss: 0.16566, step_psnr: 11.03515, strokes: 150 / 500
iteration step 145, G_loss: 0.16366, step_psnr: 11.11449, strokes: 150 / 500
iteration step 146, G_loss: 0.16182, step_psnr: 11.19629, strokes: 150 / 500
iteration step 147, G_loss: 0.16005, step_psnr: 11.27237, strokes: 150 / 500
iteration step 148, G_loss: 0.15832, step_psnr: 11.34416, strokes: 150 / 500
iteration step 149, G_loss: 0.15673, step_psnr: 11.41511, strokes: 150 / 500
iteration step 150, G_loss: 0.15524, step_psnr: 11.69034, strokes: 175 / 500
iteration step 151, G_loss: 0.15024, step_psnr: 11.84836, strokes: 175 / 500
iteration step 152, G_loss: 0.14721, step_psnr: 11.97799, strokes: 175 / 500
iteration step 153, G_loss: 0.14476, step_psnr: 12.09051, strokes: 175 / 500
iteration step 154, G_loss: 0.14267, step_psnr: 12.18377, strokes: 175 / 500
iteration step 155, G_loss: 0.14087, step_psnr: 12.27850, strokes: 175 / 500
iteration step 156, G_loss: 0.13923, step_psnr: 12.35546, strokes: 175 / 500
iteration step 157, G_loss: 0.13775, step_psnr: 12.43549, strokes: 175 / 500
iteration step 158, G_loss: 0.13637, step_psnr: 12.50679, strokes: 175 / 500
iteration step 159, G_loss: 0.13501, step_psnr: 12.57858, strokes: 175 / 500
iteration step 160, G_loss: 0.13377, step_psnr: 12.64836, strokes: 175 / 500
iteration step 161, G_loss: 0.13253, step_psnr: 12.71998, strokes: 175 / 500
iteration step 162, G_loss: 0.13134, step_psnr: 12.78681, strokes: 175 / 500
iteration step 163, G_loss: 0.13016, step_psnr: 12.85408, strokes: 175 / 500
iteration step 164, G_loss: 0.12905, step_psnr: 12.91058, strokes: 175 / 500
iteration step 165, G_loss: 0.12804, step_psnr: 12.97222, strokes: 175 / 500
iteration step 166, G_loss: 0.12706, step_psnr: 13.02524, strokes: 175 / 500
iteration step 167, G_loss: 0.12614, step_psnr: 13.08117, strokes: 175 / 500
iteration step 168, G_loss: 0.12528, step_psnr: 13.12935, strokes: 175 / 500
iteration step 169, G_loss: 0.12445, step_psnr: 13.17548, strokes: 175 / 500
iteration step 170, G_loss: 0.12369, step_psnr: 13.21949, strokes: 175 / 500
iteration step 171, G_loss: 0.12296, step_psnr: 13.26268, strokes: 175 / 500
iteration step 172, G_loss: 0.12227, step_psnr: 13.30636, strokes: 175 / 500
iteration step 173, G_loss: 0.12160, step_psnr: 13.34654, strokes: 175 / 500
iteration step 174, G_loss: 0.12094, step_psnr: 13.38750, strokes: 175 / 500
iteration step 175, G_loss: 0.12027, step_psnr: 13.48343, strokes: 200 / 500
iteration step 176, G_loss: 0.11894, step_psnr: 13.60983, strokes: 200 / 500
iteration step 177, G_loss: 0.11712, step_psnr: 13.68885, strokes: 200 / 500
iteration step 178, G_loss: 0.11592, step_psnr: 13.75730, strokes: 200 / 500
iteration step 179, G_loss: 0.11491, step_psnr: 13.81030, strokes: 200 / 500
iteration step 180, G_loss: 0.11405, step_psnr: 13.86730, strokes: 200 / 500
iteration step 181, G_loss: 0.11325, step_psnr: 13.90891, strokes: 200 / 500
iteration step 182, G_loss: 0.11262, step_psnr: 13.95357, strokes: 200 / 500
iteration step 183, G_loss: 0.11198, step_psnr: 13.98960, strokes: 200 / 500
iteration step 184, G_loss: 0.11140, step_psnr: 14.02827, strokes: 200 / 500
iteration step 185, G_loss: 0.11079, step_psnr: 14.06207, strokes: 200 / 500
iteration step 186, G_loss: 0.11026, step_psnr: 14.09378, strokes: 200 / 500
iteration step 187, G_loss: 0.10975, step_psnr: 14.12509, strokes: 200 / 500
iteration step 188, G_loss: 0.10927, step_psnr: 14.15400, strokes: 200 / 500
iteration step 189, G_loss: 0.10881, step_psnr: 14.18054, strokes: 200 / 500
iteration step 190, G_loss: 0.10837, step_psnr: 14.20907, strokes: 200 / 500
iteration step 191, G_loss: 0.10797, step_psnr: 14.23590, strokes: 200 / 500
iteration step 192, G_loss: 0.10754, step_psnr: 14.25537, strokes: 200 / 500
iteration step 193, G_loss: 0.10719, step_psnr: 14.27641, strokes: 200 / 500
iteration step 194, G_loss: 0.10687, step_psnr: 14.29736, strokes: 200 / 500
iteration step 195, G_loss: 0.10653, step_psnr: 14.31562, strokes: 200 / 500
iteration step 196, G_loss: 0.10623, step_psnr: 14.33426, strokes: 200 / 500
iteration step 197, G_loss: 0.10591, step_psnr: 14.35575, strokes: 200 / 500
iteration step 198, G_loss: 0.10561, step_psnr: 14.38080, strokes: 200 / 500
iteration step 199, G_loss: 0.10529, step_psnr: 14.39780, strokes: 200 / 500
iteration step 200, G_loss: 0.10500, step_psnr: 14.49990, strokes: 225 / 500
iteration step 201, G_loss: 0.10394, step_psnr: 14.58593, strokes: 225 / 500
iteration step 202, G_loss: 0.10294, step_psnr: 14.66665, strokes: 225 / 500
iteration step 203, G_loss: 0.10201, step_psnr: 14.72881, strokes: 225 / 500
iteration step 204, G_loss: 0.10128, step_psnr: 14.77918, strokes: 225 / 500
iteration step 205, G_loss: 0.10063, step_psnr: 14.82495, strokes: 225 / 500
iteration step 206, G_loss: 0.10008, step_psnr: 14.86452, strokes: 225 / 500
iteration step 207, G_loss: 0.09961, step_psnr: 14.90675, strokes: 225 / 500
iteration step 208, G_loss: 0.09910, step_psnr: 14.94120, strokes: 225 / 500
iteration step 209, G_loss: 0.09868, step_psnr: 14.97634, strokes: 225 / 500
iteration step 210, G_loss: 0.09827, step_psnr: 15.00214, strokes: 225 / 500
iteration step 211, G_loss: 0.09790, step_psnr: 15.03414, strokes: 225 / 500
iteration step 212, G_loss: 0.09756, step_psnr: 15.06043, strokes: 225 / 500
iteration step 213, G_loss: 0.09722, step_psnr: 15.08609, strokes: 225 / 500
iteration step 214, G_loss: 0.09688, step_psnr: 15.10618, strokes: 225 / 500
iteration step 215, G_loss: 0.09658, step_psnr: 15.12541, strokes: 225 / 500
iteration step 216, G_loss: 0.09632, step_psnr: 15.14357, strokes: 225 / 500
iteration step 217, G_loss: 0.09610, step_psnr: 15.16063, strokes: 225 / 500
iteration step 218, G_loss: 0.09584, step_psnr: 15.17815, strokes: 225 / 500
iteration step 219, G_loss: 0.09561, step_psnr: 15.19819, strokes: 225 / 500
iteration step 220, G_loss: 0.09538, step_psnr: 15.21094, strokes: 225 / 500
iteration step 221, G_loss: 0.09516, step_psnr: 15.22424, strokes: 225 / 500
iteration step 222, G_loss: 0.09496, step_psnr: 15.23719, strokes: 225 / 500
iteration step 223, G_loss: 0.09478, step_psnr: 15.25102, strokes: 225 / 500
iteration step 224, G_loss: 0.09459, step_psnr: 15.26000, strokes: 225 / 500
iteration step 225, G_loss: 0.09444, step_psnr: 15.29114, strokes: 250 / 500
iteration step 226, G_loss: 0.09412, step_psnr: 15.35471, strokes: 250 / 500
iteration step 227, G_loss: 0.09335, step_psnr: 15.41494, strokes: 250 / 500
iteration step 228, G_loss: 0.09263, step_psnr: 15.44757, strokes: 250 / 500
iteration step 229, G_loss: 0.09223, step_psnr: 15.47748, strokes: 250 / 500
iteration step 230, G_loss: 0.09187, step_psnr: 15.49696, strokes: 250 / 500
iteration step 231, G_loss: 0.09158, step_psnr: 15.52411, strokes: 250 / 500
iteration step 232, G_loss: 0.09127, step_psnr: 15.54148, strokes: 250 / 500
iteration step 233, G_loss: 0.09102, step_psnr: 15.56327, strokes: 250 / 500
iteration step 234, G_loss: 0.09075, step_psnr: 15.57823, strokes: 250 / 500
iteration step 235, G_loss: 0.09055, step_psnr: 15.59995, strokes: 250 / 500
iteration step 236, G_loss: 0.09031, step_psnr: 15.61275, strokes: 250 / 500
iteration step 237, G_loss: 0.09011, step_psnr: 15.63585, strokes: 250 / 500
iteration step 238, G_loss: 0.08986, step_psnr: 15.64634, strokes: 250 / 500
iteration step 239, G_loss: 0.08967, step_psnr: 15.66510, strokes: 250 / 500
iteration step 240, G_loss: 0.08949, step_psnr: 15.67200, strokes: 250 / 500
iteration step 241, G_loss: 0.08934, step_psnr: 15.68478, strokes: 250 / 500
iteration step 242, G_loss: 0.08916, step_psnr: 15.69742, strokes: 250 / 500
iteration step 243, G_loss: 0.08903, step_psnr: 15.70363, strokes: 250 / 500
iteration step 244, G_loss: 0.08890, step_psnr: 15.71263, strokes: 250 / 500
iteration step 245, G_loss: 0.08877, step_psnr: 15.71928, strokes: 250 / 500
iteration step 246, G_loss: 0.08869, step_psnr: 15.72686, strokes: 250 / 500
iteration step 247, G_loss: 0.08856, step_psnr: 15.73890, strokes: 250 / 500
iteration step 248, G_loss: 0.08842, step_psnr: 15.74250, strokes: 250 / 500
iteration step 249, G_loss: 0.08831, step_psnr: 15.75574, strokes: 250 / 500
iteration step 250, G_loss: 0.08817, step_psnr: 15.72502, strokes: 275 / 500
iteration step 251, G_loss: 0.08858, step_psnr: 15.80422, strokes: 275 / 500
iteration step 252, G_loss: 0.08775, step_psnr: 15.86393, strokes: 275 / 500
iteration step 253, G_loss: 0.08717, step_psnr: 15.90871, strokes: 275 / 500
iteration step 254, G_loss: 0.08673, step_psnr: 15.94179, strokes: 275 / 500
iteration step 255, G_loss: 0.08637, step_psnr: 15.96936, strokes: 275 / 500
iteration step 256, G_loss: 0.08606, step_psnr: 15.99651, strokes: 275 / 500
iteration step 257, G_loss: 0.08578, step_psnr: 16.01599, strokes: 275 / 500
iteration step 258, G_loss: 0.08554, step_psnr: 16.03330, strokes: 275 / 500
iteration step 259, G_loss: 0.08536, step_psnr: 16.04895, strokes: 275 / 500
iteration step 260, G_loss: 0.08517, step_psnr: 16.06349, strokes: 275 / 500
iteration step 261, G_loss: 0.08499, step_psnr: 16.07937, strokes: 275 / 500
iteration step 262, G_loss: 0.08481, step_psnr: 16.09399, strokes: 275 / 500
iteration step 263, G_loss: 0.08461, step_psnr: 16.10790, strokes: 275 / 500
iteration step 264, G_loss: 0.08442, step_psnr: 16.12146, strokes: 275 / 500
iteration step 265, G_loss: 0.08425, step_psnr: 16.13562, strokes: 275 / 500
iteration step 266, G_loss: 0.08408, step_psnr: 16.14852, strokes: 275 / 500
iteration step 267, G_loss: 0.08393, step_psnr: 16.16390, strokes: 275 / 500
iteration step 268, G_loss: 0.08375, step_psnr: 16.17453, strokes: 275 / 500
iteration step 269, G_loss: 0.08363, step_psnr: 16.18713, strokes: 275 / 500
iteration step 270, G_loss: 0.08346, step_psnr: 16.20191, strokes: 275 / 500
iteration step 271, G_loss: 0.08329, step_psnr: 16.21227, strokes: 275 / 500
iteration step 272, G_loss: 0.08315, step_psnr: 16.22837, strokes: 275 / 500
iteration step 273, G_loss: 0.08299, step_psnr: 16.24308, strokes: 275 / 500
iteration step 274, G_loss: 0.08284, step_psnr: 16.25611, strokes: 275 / 500
iteration step 275, G_loss: 0.08267, step_psnr: 16.15881, strokes: 300 / 500
iteration step 276, G_loss: 0.08348, step_psnr: 16.25523, strokes: 300 / 500
iteration step 277, G_loss: 0.08267, step_psnr: 16.31903, strokes: 300 / 500
iteration step 278, G_loss: 0.08215, step_psnr: 16.36117, strokes: 300 / 500
iteration step 279, G_loss: 0.08176, step_psnr: 16.38804, strokes: 300 / 500
iteration step 280, G_loss: 0.08150, step_psnr: 16.40617, strokes: 300 / 500
iteration step 281, G_loss: 0.08128, step_psnr: 16.42385, strokes: 300 / 500
iteration step 282, G_loss: 0.08109, step_psnr: 16.44480, strokes: 300 / 500
iteration step 283, G_loss: 0.08091, step_psnr: 16.46128, strokes: 300 / 500
iteration step 284, G_loss: 0.08072, step_psnr: 16.47915, strokes: 300 / 500
iteration step 285, G_loss: 0.08056, step_psnr: 16.48933, strokes: 300 / 500
iteration step 286, G_loss: 0.08042, step_psnr: 16.51252, strokes: 300 / 500
iteration step 287, G_loss: 0.08025, step_psnr: 16.51764, strokes: 300 / 500
iteration step 288, G_loss: 0.08014, step_psnr: 16.53193, strokes: 300 / 500
iteration step 289, G_loss: 0.08002, step_psnr: 16.53806, strokes: 300 / 500
iteration step 290, G_loss: 0.07990, step_psnr: 16.55669, strokes: 300 / 500
iteration step 291, G_loss: 0.07978, step_psnr: 16.55853, strokes: 300 / 500
iteration step 292, G_loss: 0.07969, step_psnr: 16.57363, strokes: 300 / 500
iteration step 293, G_loss: 0.07958, step_psnr: 16.58121, strokes: 300 / 500
iteration step 294, G_loss: 0.07947, step_psnr: 16.59523, strokes: 300 / 500
iteration step 295, G_loss: 0.07935, step_psnr: 16.60021, strokes: 300 / 500
iteration step 296, G_loss: 0.07926, step_psnr: 16.61519, strokes: 300 / 500
iteration step 297, G_loss: 0.07914, step_psnr: 16.61795, strokes: 300 / 500
iteration step 298, G_loss: 0.07905, step_psnr: 16.63140, strokes: 300 / 500
iteration step 299, G_loss: 0.07896, step_psnr: 16.63581, strokes: 300 / 500
iteration step 300, G_loss: 0.07885, step_psnr: 16.65886, strokes: 325 / 500
iteration step 301, G_loss: 0.07887, step_psnr: 16.74102, strokes: 325 / 500
iteration step 302, G_loss: 0.07808, step_psnr: 16.78928, strokes: 325 / 500
iteration step 303, G_loss: 0.07768, step_psnr: 16.80548, strokes: 325 / 500
iteration step 304, G_loss: 0.07745, step_psnr: 16.82741, strokes: 325 / 500
iteration step 305, G_loss: 0.07729, step_psnr: 16.84845, strokes: 325 / 500
iteration step 306, G_loss: 0.07702, step_psnr: 16.87079, strokes: 325 / 500
iteration step 307, G_loss: 0.07683, step_psnr: 16.87844, strokes: 325 / 500
iteration step 308, G_loss: 0.07671, step_psnr: 16.88880, strokes: 325 / 500
iteration step 309, G_loss: 0.07663, step_psnr: 16.90599, strokes: 325 / 500
iteration step 310, G_loss: 0.07644, step_psnr: 16.92506, strokes: 325 / 500
iteration step 311, G_loss: 0.07628, step_psnr: 16.92863, strokes: 325 / 500
iteration step 312, G_loss: 0.07618, step_psnr: 16.94686, strokes: 325 / 500
iteration step 313, G_loss: 0.07606, step_psnr: 16.95839, strokes: 325 / 500
iteration step 314, G_loss: 0.07591, step_psnr: 16.97137, strokes: 325 / 500
iteration step 315, G_loss: 0.07580, step_psnr: 16.97692, strokes: 325 / 500
iteration step 316, G_loss: 0.07569, step_psnr: 16.99126, strokes: 325 / 500
iteration step 317, G_loss: 0.07561, step_psnr: 16.99316, strokes: 325 / 500
iteration step 318, G_loss: 0.07551, step_psnr: 17.01335, strokes: 325 / 500
iteration step 319, G_loss: 0.07537, step_psnr: 17.01806, strokes: 325 / 500
iteration step 320, G_loss: 0.07527, step_psnr: 17.02676, strokes: 325 / 500
iteration step 321, G_loss: 0.07523, step_psnr: 17.02789, strokes: 325 / 500
iteration step 322, G_loss: 0.07515, step_psnr: 17.04240, strokes: 325 / 500
iteration step 323, G_loss: 0.07505, step_psnr: 17.04414, strokes: 325 / 500
iteration step 324, G_loss: 0.07497, step_psnr: 17.05974, strokes: 325 / 500
iteration step 325, G_loss: 0.07490, step_psnr: 16.92857, strokes: 350 / 500
iteration step 326, G_loss: 0.07573, step_psnr: 17.03133, strokes: 350 / 500
iteration step 327, G_loss: 0.07499, step_psnr: 17.07750, strokes: 350 / 500
iteration step 328, G_loss: 0.07453, step_psnr: 17.12230, strokes: 350 / 500
iteration step 329, G_loss: 0.07425, step_psnr: 17.14392, strokes: 350 / 500
iteration step 330, G_loss: 0.07401, step_psnr: 17.17555, strokes: 350 / 500
iteration step 331, G_loss: 0.07381, step_psnr: 17.18981, strokes: 350 / 500
iteration step 332, G_loss: 0.07365, step_psnr: 17.20757, strokes: 350 / 500
iteration step 333, G_loss: 0.07354, step_psnr: 17.22234, strokes: 350 / 500
iteration step 334, G_loss: 0.07337, step_psnr: 17.23742, strokes: 350 / 500
iteration step 335, G_loss: 0.07330, step_psnr: 17.25009, strokes: 350 / 500
iteration step 336, G_loss: 0.07317, step_psnr: 17.27514, strokes: 350 / 500
iteration step 337, G_loss: 0.07302, step_psnr: 17.29022, strokes: 350 / 500
