initialize network with normal
loading renderer from pre-trained checkpoint...
begin to draw...
iteration step 0, G_loss: 0.00000, step_psnr: 4.95634, strokes: 25 / 500
iteration step 63, G_loss: 0.35302, step_psnr: 6.79590, strokes: 75 / 500
iteration step 64, G_loss: 0.34995, step_psnr: 6.84921, strokes: 75 / 500
iteration step 65, G_loss: 0.34679, step_psnr: 6.90054, strokes: 75 / 500
iteration step 66, G_loss: 0.34377, step_psnr: 6.95158, strokes: 75 / 500
iteration step 67, G_loss: 0.34077, step_psnr: 7.00331, strokes: 75 / 500
iteration step 68, G_loss: 0.33778, step_psnr: 7.05608, strokes: 75 / 500
iteration step 69, G_loss: 0.33477, step_psnr: 7.11125, strokes: 75 / 500
iteration step 70, G_loss: 0.33172, step_psnr: 7.16591, strokes: 75 / 500
iteration step 71, G_loss: 0.32868, step_psnr: 7.21928, strokes: 75 / 500
iteration step 72, G_loss: 0.32573, step_psnr: 7.27542, strokes: 75 / 500
iteration step 73, G_loss: 0.32273, step_psnr: 7.33040, strokes: 75 / 500
iteration step 74, G_loss: 0.31980, step_psnr: 7.38514, strokes: 75 / 500
iteration step 75, G_loss: 0.31686, step_psnr: 7.57578, strokes: 100 / 500
iteration step 76, G_loss: 0.30759, step_psnr: 7.67556, strokes: 100 / 500
iteration step 77, G_loss: 0.30254, step_psnr: 7.76487, strokes: 100 / 500
iteration step 78, G_loss: 0.29799, step_psnr: 7.85411, strokes: 100 / 500
iteration step 79, G_loss: 0.29377, step_psnr: 7.94056, strokes: 100 / 500
iteration step 80, G_loss: 0.28968, step_psnr: 8.02708, strokes: 100 / 500
iteration step 81, G_loss: 0.28565, step_psnr: 8.10769, strokes: 100 / 500
iteration step 82, G_loss: 0.28186, step_psnr: 8.18798, strokes: 100 / 500
iteration step 83, G_loss: 0.27822, step_psnr: 8.27002, strokes: 100 / 500
iteration step 84, G_loss: 0.27452, step_psnr: 8.35055, strokes: 100 / 500
iteration step 85, G_loss: 0.27098, step_psnr: 8.42910, strokes: 100 / 500
iteration step 86, G_loss: 0.26754, step_psnr: 8.50834, strokes: 100 / 500
iteration step 87, G_loss: 0.26418, step_psnr: 8.58572, strokes: 100 / 500
iteration step 88, G_loss: 0.26097, step_psnr: 8.66633, strokes: 100 / 500
iteration step 89, G_loss: 0.25764, step_psnr: 8.74520, strokes: 100 / 500
iteration step 90, G_loss: 0.25446, step_psnr: 8.82432, strokes: 100 / 500
iteration step 91, G_loss: 0.25125, step_psnr: 8.90733, strokes: 100 / 500
iteration step 92, G_loss: 0.24810, step_psnr: 8.98849, strokes: 100 / 500
iteration step 93, G_loss: 0.24494, step_psnr: 9.06429, strokes: 100 / 500
iteration step 94, G_loss: 0.24198, step_psnr: 9.14221, strokes: 100 / 500
iteration step 95, G_loss: 0.23907, step_psnr: 9.22104, strokes: 100 / 500
iteration step 96, G_loss: 0.23618, step_psnr: 9.29707, strokes: 100 / 500
iteration step 97, G_loss: 0.23340, step_psnr: 9.37506, strokes: 100 / 500
iteration step 98, G_loss: 0.23063, step_psnr: 9.45284, strokes: 100 / 500
iteration step 99, G_loss: 0.22790, step_psnr: 9.53333, strokes: 100 / 500
iteration step 100, G_loss: 0.22511, step_psnr: 9.78275, strokes: 125 / 500
iteration step 101, G_loss: 0.21738, step_psnr: 9.91709, strokes: 125 / 500
iteration step 102, G_loss: 0.21295, step_psnr: 10.03854, strokes: 125 / 500
iteration step 103, G_loss: 0.20912, step_psnr: 10.15104, strokes: 125 / 500
iteration step 104, G_loss: 0.20556, step_psnr: 10.26517, strokes: 125 / 500
iteration step 105, G_loss: 0.20219, step_psnr: 10.37369, strokes: 125 / 500
iteration step 106, G_loss: 0.19898, step_psnr: 10.47968, strokes: 125 / 500
iteration step 107, G_loss: 0.19588, step_psnr: 10.58000, strokes: 125 / 500
iteration step 108, G_loss: 0.19297, step_psnr: 10.68029, strokes: 125 / 500
iteration step 109, G_loss: 0.19019, step_psnr: 10.78173, strokes: 125 / 500
iteration step 110, G_loss: 0.18735, step_psnr: 10.88507, strokes: 125 / 500
iteration step 111, G_loss: 0.18456, step_psnr: 10.98233, strokes: 125 / 500
iteration step 112, G_loss: 0.18198, step_psnr: 11.07920, strokes: 125 / 500
iteration step 113, G_loss: 0.17946, step_psnr: 11.17512, strokes: 125 / 500
iteration step 114, G_loss: 0.17703, step_psnr: 11.27680, strokes: 125 / 500
iteration step 115, G_loss: 0.17454, step_psnr: 11.37510, strokes: 125 / 500
iteration step 116, G_loss: 0.17213, step_psnr: 11.46808, strokes: 125 / 500
iteration step 117, G_loss: 0.16989, step_psnr: 11.56652, strokes: 125 / 500
iteration step 118, G_loss: 0.16759, step_psnr: 11.66533, strokes: 125 / 500
iteration step 119, G_loss: 0.16540, step_psnr: 11.76376, strokes: 125 / 500
iteration step 120, G_loss: 0.16322, step_psnr: 11.86361, strokes: 125 / 500
iteration step 121, G_loss: 0.16108, step_psnr: 11.96150, strokes: 125 / 500
iteration step 122, G_loss: 0.15906, step_psnr: 12.05889, strokes: 125 / 500
iteration step 123, G_loss: 0.15701, step_psnr: 12.15510, strokes: 125 / 500
iteration step 124, G_loss: 0.15499, step_psnr: 12.24836, strokes: 125 / 500
iteration step 125, G_loss: 0.15303, step_psnr: 12.51321, strokes: 150 / 500
iteration step 126, G_loss: 0.14784, step_psnr: 12.67581, strokes: 150 / 500
iteration step 127, G_loss: 0.14469, step_psnr: 12.82049, strokes: 150 / 500
iteration step 128, G_loss: 0.14193, step_psnr: 12.95115, strokes: 150 / 500
iteration step 129, G_loss: 0.13962, step_psnr: 13.07338, strokes: 150 / 500
iteration step 130, G_loss: 0.13736, step_psnr: 13.19613, strokes: 150 / 500
iteration step 131, G_loss: 0.13523, step_psnr: 13.31145, strokes: 150 / 500
iteration step 132, G_loss: 0.13319, step_psnr: 13.42429, strokes: 150 / 500
iteration step 133, G_loss: 0.13133, step_psnr: 13.52975, strokes: 150 / 500
iteration step 134, G_loss: 0.12956, step_psnr: 13.63864, strokes: 150 / 500
iteration step 135, G_loss: 0.12786, step_psnr: 13.74267, strokes: 150 / 500
iteration step 136, G_loss: 0.12621, step_psnr: 13.84725, strokes: 150 / 500
iteration step 137, G_loss: 0.12464, step_psnr: 13.95053, strokes: 150 / 500
iteration step 138, G_loss: 0.12307, step_psnr: 14.05246, strokes: 150 / 500
iteration step 139, G_loss: 0.12157, step_psnr: 14.14729, strokes: 150 / 500
iteration step 140, G_loss: 0.12013, step_psnr: 14.24658, strokes: 150 / 500
iteration step 141, G_loss: 0.11874, step_psnr: 14.34233, strokes: 150 / 500
iteration step 142, G_loss: 0.11736, step_psnr: 14.44744, strokes: 150 / 500
iteration step 143, G_loss: 0.11600, step_psnr: 14.54455, strokes: 150 / 500
iteration step 144, G_loss: 0.11469, step_psnr: 14.64415, strokes: 150 / 500
iteration step 145, G_loss: 0.11337, step_psnr: 14.74304, strokes: 150 / 500
iteration step 146, G_loss: 0.11209, step_psnr: 14.84037, strokes: 150 / 500
iteration step 147, G_loss: 0.11086, step_psnr: 14.92649, strokes: 150 / 500
iteration step 148, G_loss: 0.10970, step_psnr: 15.01443, strokes: 150 / 500
iteration step 149, G_loss: 0.10862, step_psnr: 15.09874, strokes: 150 / 500
iteration step 150, G_loss: 0.10753, step_psnr: 15.54729, strokes: 175 / 500
iteration step 151, G_loss: 0.10290, step_psnr: 15.74969, strokes: 175 / 500
iteration step 152, G_loss: 0.10064, step_psnr: 15.90465, strokes: 175 / 500
iteration step 153, G_loss: 0.09893, step_psnr: 16.03983, strokes: 175 / 500
iteration step 154, G_loss: 0.09744, step_psnr: 16.16110, strokes: 175 / 500
iteration step 155, G_loss: 0.09613, step_psnr: 16.27136, strokes: 175 / 500
iteration step 156, G_loss: 0.09493, step_psnr: 16.37783, strokes: 175 / 500
iteration step 157, G_loss: 0.09381, step_psnr: 16.47974, strokes: 175 / 500
iteration step 158, G_loss: 0.09275, step_psnr: 16.58346, strokes: 175 / 500
iteration step 159, G_loss: 0.09173, step_psnr: 16.67178, strokes: 175 / 500
iteration step 160, G_loss: 0.09081, step_psnr: 16.76137, strokes: 175 / 500
iteration step 161, G_loss: 0.08992, step_psnr: 16.84685, strokes: 175 / 500
iteration step 162, G_loss: 0.08908, step_psnr: 16.93552, strokes: 175 / 500
iteration step 163, G_loss: 0.08823, step_psnr: 17.01805, strokes: 175 / 500
iteration step 164, G_loss: 0.08744, step_psnr: 17.09888, strokes: 175 / 500
iteration step 165, G_loss: 0.08666, step_psnr: 17.17776, strokes: 175 / 500
iteration step 166, G_loss: 0.08593, step_psnr: 17.24809, strokes: 175 / 500
iteration step 167, G_loss: 0.08525, step_psnr: 17.31711, strokes: 175 / 500
iteration step 168, G_loss: 0.08459, step_psnr: 17.38760, strokes: 175 / 500
iteration step 169, G_loss: 0.08398, step_psnr: 17.45244, strokes: 175 / 500
iteration step 170, G_loss: 0.08341, step_psnr: 17.50897, strokes: 175 / 500
iteration step 171, G_loss: 0.08285, step_psnr: 17.56664, strokes: 175 / 500
iteration step 172, G_loss: 0.08233, step_psnr: 17.62628, strokes: 175 / 500
iteration step 173, G_loss: 0.08179, step_psnr: 17.68251, strokes: 175 / 500
iteration step 174, G_loss: 0.08129, step_psnr: 17.74019, strokes: 175 / 500
iteration step 175, G_loss: 0.08079, step_psnr: 17.93230, strokes: 200 / 500
iteration step 176, G_loss: 0.07905, step_psnr: 18.09571, strokes: 200 / 500
iteration step 177, G_loss: 0.07777, step_psnr: 18.22421, strokes: 200 / 500
iteration step 178, G_loss: 0.07670, step_psnr: 18.32865, strokes: 200 / 500
iteration step 179, G_loss: 0.07587, step_psnr: 18.43788, strokes: 200 / 500
iteration step 180, G_loss: 0.07508, step_psnr: 18.53328, strokes: 200 / 500
iteration step 181, G_loss: 0.07433, step_psnr: 18.61568, strokes: 200 / 500
iteration step 182, G_loss: 0.07370, step_psnr: 18.68940, strokes: 200 / 500
iteration step 183, G_loss: 0.07312, step_psnr: 18.76383, strokes: 200 / 500
iteration step 184, G_loss: 0.07257, step_psnr: 18.83370, strokes: 200 / 500
iteration step 185, G_loss: 0.07204, step_psnr: 18.90497, strokes: 200 / 500
iteration step 186, G_loss: 0.07152, step_psnr: 18.96274, strokes: 200 / 500
iteration step 187, G_loss: 0.07106, step_psnr: 19.01869, strokes: 200 / 500
iteration step 188, G_loss: 0.07065, step_psnr: 19.07020, strokes: 200 / 500
iteration step 189, G_loss: 0.07024, step_psnr: 19.11930, strokes: 200 / 500
iteration step 190, G_loss: 0.06988, step_psnr: 19.16959, strokes: 200 / 500
iteration step 191, G_loss: 0.06950, step_psnr: 19.21119, strokes: 200 / 500
iteration step 192, G_loss: 0.06917, step_psnr: 19.25263, strokes: 200 / 500
iteration step 193, G_loss: 0.06884, step_psnr: 19.29244, strokes: 200 / 500
iteration step 194, G_loss: 0.06853, step_psnr: 19.33009, strokes: 200 / 500
iteration step 195, G_loss: 0.06823, step_psnr: 19.36821, strokes: 200 / 500
iteration step 196, G_loss: 0.06795, step_psnr: 19.40276, strokes: 200 / 500
iteration step 197, G_loss: 0.06768, step_psnr: 19.43581, strokes: 200 / 500
iteration step 198, G_loss: 0.06744, step_psnr: 19.46998, strokes: 200 / 500
iteration step 199, G_loss: 0.06716, step_psnr: 19.50631, strokes: 200 / 500
iteration step 200, G_loss: 0.06692, step_psnr: 19.49867, strokes: 225 / 500
iteration step 201, G_loss: 0.06676, step_psnr: 19.64517, strokes: 225 / 500
iteration step 202, G_loss: 0.06586, step_psnr: 19.74315, strokes: 225 / 500
iteration step 203, G_loss: 0.06524, step_psnr: 19.81928, strokes: 225 / 500
iteration step 204, G_loss: 0.06478, step_psnr: 19.88119, strokes: 225 / 500
iteration step 205, G_loss: 0.06438, step_psnr: 19.94011, strokes: 225 / 500
iteration step 206, G_loss: 0.06402, step_psnr: 19.98440, strokes: 225 / 500
iteration step 207, G_loss: 0.06371, step_psnr: 20.03417, strokes: 225 / 500
iteration step 208, G_loss: 0.06340, step_psnr: 20.07910, strokes: 225 / 500
iteration step 209, G_loss: 0.06309, step_psnr: 20.12739, strokes: 225 / 500
iteration step 210, G_loss: 0.06280, step_psnr: 20.16469, strokes: 225 / 500
iteration step 211, G_loss: 0.06253, step_psnr: 20.20638, strokes: 225 / 500
iteration step 212, G_loss: 0.06226, step_psnr: 20.23956, strokes: 225 / 500
iteration step 213, G_loss: 0.06204, step_psnr: 20.27901, strokes: 225 / 500
iteration step 214, G_loss: 0.06181, step_psnr: 20.31404, strokes: 225 / 500
iteration step 215, G_loss: 0.06157, step_psnr: 20.35673, strokes: 225 / 500
iteration step 216, G_loss: 0.06132, step_psnr: 20.38891, strokes: 225 / 500
iteration step 217, G_loss: 0.06110, step_psnr: 20.42042, strokes: 225 / 500
iteration step 218, G_loss: 0.06091, step_psnr: 20.44394, strokes: 225 / 500
iteration step 219, G_loss: 0.06073, step_psnr: 20.47348, strokes: 225 / 500
iteration step 220, G_loss: 0.06054, step_psnr: 20.49924, strokes: 225 / 500
iteration step 221, G_loss: 0.06036, step_psnr: 20.52719, strokes: 225 / 500
iteration step 222, G_loss: 0.06019, step_psnr: 20.54939, strokes: 225 / 500
iteration step 223, G_loss: 0.06002, step_psnr: 20.57541, strokes: 225 / 500
iteration step 224, G_loss: 0.05985, step_psnr: 20.59179, strokes: 225 / 500
iteration step 225, G_loss: 0.05972, step_psnr: 20.64963, strokes: 250 / 500
iteration step 226, G_loss: 0.05931, step_psnr: 20.77443, strokes: 250 / 500
iteration step 227, G_loss: 0.05858, step_psnr: 20.85082, strokes: 250 / 500
iteration step 228, G_loss: 0.05814, step_psnr: 20.89439, strokes: 250 / 500
iteration step 229, G_loss: 0.05786, step_psnr: 20.94547, strokes: 250 / 500
iteration step 230, G_loss: 0.05759, step_psnr: 20.99429, strokes: 250 / 500
iteration step 231, G_loss: 0.05732, step_psnr: 21.03648, strokes: 250 / 500
iteration step 232, G_loss: 0.05708, step_psnr: 21.07337, strokes: 250 / 500
iteration step 233, G_loss: 0.05686, step_psnr: 21.10729, strokes: 250 / 500
iteration step 234, G_loss: 0.05667, step_psnr: 21.13902, strokes: 250 / 500
iteration step 235, G_loss: 0.05648, step_psnr: 21.16214, strokes: 250 / 500
iteration step 236, G_loss: 0.05631, step_psnr: 21.19107, strokes: 250 / 500
iteration step 237, G_loss: 0.05614, step_psnr: 21.20814, strokes: 250 / 500
iteration step 238, G_loss: 0.05602, step_psnr: 21.23264, strokes: 250 / 500
iteration step 239, G_loss: 0.05588, step_psnr: 21.25804, strokes: 250 / 500
iteration step 240, G_loss: 0.05574, step_psnr: 21.27926, strokes: 250 / 500
iteration step 241, G_loss: 0.05560, step_psnr: 21.30525, strokes: 250 / 500
iteration step 242, G_loss: 0.05549, step_psnr: 21.33007, strokes: 250 / 500
iteration step 243, G_loss: 0.05531, step_psnr: 21.35515, strokes: 250 / 500
iteration step 244, G_loss: 0.05519, step_psnr: 21.37442, strokes: 250 / 500
iteration step 245, G_loss: 0.05506, step_psnr: 21.39649, strokes: 250 / 500
iteration step 246, G_loss: 0.05495, step_psnr: 21.42328, strokes: 250 / 500
iteration step 247, G_loss: 0.05480, step_psnr: 21.43984, strokes: 250 / 500
iteration step 248, G_loss: 0.05471, step_psnr: 21.46117, strokes: 250 / 500
iteration step 249, G_loss: 0.05458, step_psnr: 21.47148, strokes: 250 / 500
iteration step 250, G_loss: 0.05450, step_psnr: 21.38696, strokes: 275 / 500
iteration step 251, G_loss: 0.05467, step_psnr: 21.45947, strokes: 275 / 500
iteration step 252, G_loss: 0.05429, step_psnr: 21.52945, strokes: 275 / 500
iteration step 253, G_loss: 0.05398, step_psnr: 21.56395, strokes: 275 / 500
iteration step 254, G_loss: 0.05378, step_psnr: 21.60507, strokes: 275 / 500
iteration step 255, G_loss: 0.05358, step_psnr: 21.62159, strokes: 275 / 500
iteration step 256, G_loss: 0.05344, step_psnr: 21.65498, strokes: 275 / 500
iteration step 257, G_loss: 0.05329, step_psnr: 21.68224, strokes: 275 / 500
iteration step 258, G_loss: 0.05314, step_psnr: 21.70864, strokes: 275 / 500
iteration step 259, G_loss: 0.05302, step_psnr: 21.73423, strokes: 275 / 500
iteration step 260, G_loss: 0.05288, step_psnr: 21.76140, strokes: 275 / 500
iteration step 261, G_loss: 0.05275, step_psnr: 21.78438, strokes: 275 / 500
iteration step 262, G_loss: 0.05261, step_psnr: 21.81118, strokes: 275 / 500
iteration step 263, G_loss: 0.05249, step_psnr: 21.82689, strokes: 275 / 500
iteration step 264, G_loss: 0.05239, step_psnr: 21.84687, strokes: 275 / 500
iteration step 265, G_loss: 0.05229, step_psnr: 21.86128, strokes: 275 / 500
iteration step 266, G_loss: 0.05220, step_psnr: 21.87727, strokes: 275 / 500
iteration step 267, G_loss: 0.05213, step_psnr: 21.89258, strokes: 275 / 500
iteration step 268, G_loss: 0.05203, step_psnr: 21.91321, strokes: 275 / 500
iteration step 269, G_loss: 0.05191, step_psnr: 21.92984, strokes: 275 / 500
iteration step 270, G_loss: 0.05181, step_psnr: 21.94990, strokes: 275 / 500
iteration step 271, G_loss: 0.05172, step_psnr: 21.96401, strokes: 275 / 500
iteration step 272, G_loss: 0.05163, step_psnr: 21.98064, strokes: 275 / 500
iteration step 273, G_loss: 0.05155, step_psnr: 21.99049, strokes: 275 / 500
iteration step 274, G_loss: 0.05149, step_psnr: 22.00232, strokes: 275 / 500
iteration step 275, G_loss: 0.05143, step_psnr: 21.76340, strokes: 300 / 500
iteration step 276, G_loss: 0.05216, step_psnr: 21.90201, strokes: 300 / 500
iteration step 277, G_loss: 0.05161, step_psnr: 21.97713, strokes: 300 / 500
iteration step 278, G_loss: 0.05128, step_psnr: 22.01960, strokes: 300 / 500
iteration step 279, G_loss: 0.05107, step_psnr: 22.05529, strokes: 300 / 500
iteration step 280, G_loss: 0.05092, step_psnr: 22.08767, strokes: 300 / 500
iteration step 281, G_loss: 0.05077, step_psnr: 22.11592, strokes: 300 / 500
iteration step 282, G_loss: 0.05064, step_psnr: 22.15311, strokes: 300 / 500
iteration step 283, G_loss: 0.05048, step_psnr: 22.18130, strokes: 300 / 500
iteration step 284, G_loss: 0.05035, step_psnr: 22.19632, strokes: 300 / 500
iteration step 285, G_loss: 0.05027, step_psnr: 22.21865, strokes: 300 / 500
iteration step 286, G_loss: 0.05015, step_psnr: 22.23275, strokes: 300 / 500
iteration step 287, G_loss: 0.05007, step_psnr: 22.24783, strokes: 300 / 500
iteration step 288, G_loss: 0.05000, step_psnr: 22.25916, strokes: 300 / 500
iteration step 289, G_loss: 0.04994, step_psnr: 22.27546, strokes: 300 / 500
iteration step 290, G_loss: 0.04985, step_psnr: 22.28529, strokes: 300 / 500
iteration step 291, G_loss: 0.04979, step_psnr: 22.29324, strokes: 300 / 500
iteration step 292, G_loss: 0.04974, step_psnr: 22.30497, strokes: 300 / 500
iteration step 293, G_loss: 0.04969, step_psnr: 22.31781, strokes: 300 / 500
iteration step 294, G_loss: 0.04963, step_psnr: 22.33220, strokes: 300 / 500
iteration step 295, G_loss: 0.04956, step_psnr: 22.34335, strokes: 300 / 500
iteration step 296, G_loss: 0.04949, step_psnr: 22.35589, strokes: 300 / 500
iteration step 297, G_loss: 0.04944, step_psnr: 22.36973, strokes: 300 / 500
iteration step 298, G_loss: 0.04936, step_psnr: 22.37612, strokes: 300 / 500
iteration step 299, G_loss: 0.04932, step_psnr: 22.38543, strokes: 300 / 500
iteration step 300, G_loss: 0.04927, step_psnr: 22.22473, strokes: 325 / 500
iteration step 301, G_loss: 0.04975, step_psnr: 22.35225, strokes: 325 / 500
iteration step 302, G_loss: 0.04926, step_psnr: 22.40748, strokes: 325 / 500
iteration step 303, G_loss: 0.04904, step_psnr: 22.44036, strokes: 325 / 500
iteration step 304, G_loss: 0.04887, step_psnr: 22.46380, strokes: 325 / 500
iteration step 305, G_loss: 0.04875, step_psnr: 22.49090, strokes: 325 / 500
iteration step 306, G_loss: 0.04864, step_psnr: 22.50333, strokes: 325 / 500
iteration step 307, G_loss: 0.04855, step_psnr: 22.51825, strokes: 325 / 500
iteration step 308, G_loss: 0.04846, step_psnr: 22.53063, strokes: 325 / 500
iteration step 309, G_loss: 0.04841, step_psnr: 22.54703, strokes: 325 / 500
iteration step 310, G_loss: 0.04833, step_psnr: 22.56315, strokes: 325 / 500
iteration step 311, G_loss: 0.04826, step_psnr: 22.57816, strokes: 325 / 500
iteration step 312, G_loss: 0.04817, step_psnr: 22.58810, strokes: 325 / 500
iteration step 313, G_loss: 0.04813, step_psnr: 22.60124, strokes: 325 / 500
iteration step 314, G_loss: 0.04806, step_psnr: 22.61079, strokes: 325 / 500
iteration step 315, G_loss: 0.04801, step_psnr: 22.62245, strokes: 325 / 500
iteration step 316, G_loss: 0.04793, step_psnr: 22.63235, strokes: 325 / 500
iteration step 317, G_loss: 0.04791, step_psnr: 22.64164, strokes: 325 / 500
iteration step 318, G_loss: 0.04784, step_psnr: 22.65634, strokes: 325 / 500
iteration step 319, G_loss: 0.04779, step_psnr: 22.66012, strokes: 325 / 500
iteration step 320, G_loss: 0.04773, step_psnr: 22.67017, strokes: 325 / 500
iteration step 321, G_loss: 0.04771, step_psnr: 22.67486, strokes: 325 / 500
iteration step 322, G_loss: 0.04765, step_psnr: 22.68614, strokes: 325 / 500
iteration step 323, G_loss: 0.04763, step_psnr: 22.69139, strokes: 325 / 500
iteration step 324, G_loss: 0.04758, step_psnr: 22.69645, strokes: 325 / 500
iteration step 325, G_loss: 0.04757, step_psnr: 22.33520, strokes: 350 / 500
iteration step 326, G_loss: 0.04859, step_psnr: 22.53301, strokes: 350 / 500
iteration step 327, G_loss: 0.04800, step_psnr: 22.61928, strokes: 350 / 500
iteration step 328, G_loss: 0.04767, step_psnr: 22.66677, strokes: 350 / 500
iteration step 329, G_loss: 0.04753, step_psnr: 22.70815, strokes: 350 / 500
iteration step 330, G_loss: 0.04737, step_psnr: 22.74310, strokes: 350 / 500
iteration step 331, G_loss: 0.04728, step_psnr: 22.77792, strokes: 350 / 500
iteration step 332, G_loss: 0.04716, step_psnr: 22.79376, strokes: 350 / 500
iteration step 333, G_loss: 0.04710, step_psnr: 22.81670, strokes: 350 / 500
iteration step 334, G_loss: 0.04699, step_psnr: 22.83628, strokes: 350 / 500
iteration step 335, G_loss: 0.04693, step_psnr: 22.84562, strokes: 350 / 500
iteration step 336, G_loss: 0.04686, step_psnr: 22.85812, strokes: 350 / 500
iteration step 337, G_loss: 0.04685, step_psnr: 22.87133, strokes: 350 / 500
