initialize network with normal
loading renderer from pre-trained checkpoint...
begin to draw...
iteration step 0, G_loss: 0.00000, step_psnr: 0.68825, strokes: 25 / 500
iteration step 138, G_loss: 0.18115, step_psnr: 10.16587, strokes: 150 / 500
iteration step 139, G_loss: 0.17767, step_psnr: 10.30329, strokes: 150 / 500
iteration step 140, G_loss: 0.17445, step_psnr: 10.43869, strokes: 150 / 500
iteration step 141, G_loss: 0.17143, step_psnr: 10.56685, strokes: 150 / 500
iteration step 142, G_loss: 0.16856, step_psnr: 10.69826, strokes: 150 / 500
iteration step 143, G_loss: 0.16582, step_psnr: 10.82286, strokes: 150 / 500
iteration step 144, G_loss: 0.16317, step_psnr: 10.95357, strokes: 150 / 500
iteration step 145, G_loss: 0.16056, step_psnr: 11.08198, strokes: 150 / 500
iteration step 146, G_loss: 0.15806, step_psnr: 11.20481, strokes: 150 / 500
iteration step 147, G_loss: 0.15567, step_psnr: 11.32558, strokes: 150 / 500
iteration step 148, G_loss: 0.15343, step_psnr: 11.44164, strokes: 150 / 500
iteration step 149, G_loss: 0.15125, step_psnr: 11.56499, strokes: 150 / 500
iteration step 150, G_loss: 0.14909, step_psnr: 12.07378, strokes: 175 / 500
iteration step 151, G_loss: 0.14175, step_psnr: 12.31858, strokes: 175 / 500
iteration step 152, G_loss: 0.13805, step_psnr: 12.53964, strokes: 175 / 500
iteration step 153, G_loss: 0.13492, step_psnr: 12.74174, strokes: 175 / 500
iteration step 154, G_loss: 0.13210, step_psnr: 12.94735, strokes: 175 / 500
iteration step 155, G_loss: 0.12942, step_psnr: 13.12317, strokes: 175 / 500
iteration step 156, G_loss: 0.12710, step_psnr: 13.29205, strokes: 175 / 500
iteration step 157, G_loss: 0.12493, step_psnr: 13.45813, strokes: 175 / 500
iteration step 158, G_loss: 0.12290, step_psnr: 13.62405, strokes: 175 / 500
iteration step 159, G_loss: 0.12091, step_psnr: 13.77687, strokes: 175 / 500
iteration step 160, G_loss: 0.11905, step_psnr: 13.92296, strokes: 175 / 500
iteration step 161, G_loss: 0.11735, step_psnr: 14.06848, strokes: 175 / 500
iteration step 162, G_loss: 0.11571, step_psnr: 14.20498, strokes: 175 / 500
iteration step 163, G_loss: 0.11421, step_psnr: 14.33607, strokes: 175 / 500
iteration step 164, G_loss: 0.11286, step_psnr: 14.46007, strokes: 175 / 500
iteration step 165, G_loss: 0.11158, step_psnr: 14.58152, strokes: 175 / 500
iteration step 166, G_loss: 0.11036, step_psnr: 14.69756, strokes: 175 / 500
iteration step 167, G_loss: 0.10919, step_psnr: 14.80597, strokes: 175 / 500
iteration step 168, G_loss: 0.10811, step_psnr: 14.90911, strokes: 175 / 500
iteration step 169, G_loss: 0.10709, step_psnr: 15.01159, strokes: 175 / 500
iteration step 170, G_loss: 0.10609, step_psnr: 15.11139, strokes: 175 / 500
iteration step 171, G_loss: 0.10516, step_psnr: 15.20154, strokes: 175 / 500
iteration step 172, G_loss: 0.10430, step_psnr: 15.28799, strokes: 175 / 500
iteration step 173, G_loss: 0.10350, step_psnr: 15.37527, strokes: 175 / 500
iteration step 174, G_loss: 0.10269, step_psnr: 15.45601, strokes: 175 / 500
iteration step 175, G_loss: 0.10194, step_psnr: 15.82514, strokes: 200 / 500
iteration step 176, G_loss: 0.09924, step_psnr: 15.99904, strokes: 200 / 500
iteration step 177, G_loss: 0.09775, step_psnr: 16.15745, strokes: 200 / 500
iteration step 178, G_loss: 0.09643, step_psnr: 16.28116, strokes: 200 / 500
iteration step 179, G_loss: 0.09538, step_psnr: 16.39922, strokes: 200 / 500
iteration step 180, G_loss: 0.09445, step_psnr: 16.50103, strokes: 200 / 500
iteration step 181, G_loss: 0.09362, step_psnr: 16.59355, strokes: 200 / 500
iteration step 182, G_loss: 0.09288, step_psnr: 16.66796, strokes: 200 / 500
iteration step 183, G_loss: 0.09225, step_psnr: 16.74479, strokes: 200 / 500
iteration step 184, G_loss: 0.09166, step_psnr: 16.81592, strokes: 200 / 500
iteration step 185, G_loss: 0.09111, step_psnr: 16.88191, strokes: 200 / 500
iteration step 186, G_loss: 0.09056, step_psnr: 16.94398, strokes: 200 / 500
iteration step 187, G_loss: 0.09005, step_psnr: 17.00627, strokes: 200 / 500
iteration step 188, G_loss: 0.08959, step_psnr: 17.05948, strokes: 200 / 500
iteration step 189, G_loss: 0.08912, step_psnr: 17.11988, strokes: 200 / 500
iteration step 190, G_loss: 0.08869, step_psnr: 17.17288, strokes: 200 / 500
iteration step 191, G_loss: 0.08826, step_psnr: 17.23232, strokes: 200 / 500
iteration step 192, G_loss: 0.08786, step_psnr: 17.28457, strokes: 200 / 500
iteration step 193, G_loss: 0.08747, step_psnr: 17.33832, strokes: 200 / 500
iteration step 194, G_loss: 0.08709, step_psnr: 17.38704, strokes: 200 / 500
iteration step 195, G_loss: 0.08670, step_psnr: 17.43659, strokes: 200 / 500
iteration step 196, G_loss: 0.08637, step_psnr: 17.48004, strokes: 200 / 500
iteration step 197, G_loss: 0.08605, step_psnr: 17.52829, strokes: 200 / 500
iteration step 198, G_loss: 0.08573, step_psnr: 17.56496, strokes: 200 / 500
iteration step 199, G_loss: 0.08545, step_psnr: 17.59865, strokes: 200 / 500
iteration step 200, G_loss: 0.08520, step_psnr: 17.68510, strokes: 225 / 500
iteration step 201, G_loss: 0.08463, step_psnr: 17.80193, strokes: 225 / 500
iteration step 202, G_loss: 0.08382, step_psnr: 17.87255, strokes: 225 / 500
iteration step 203, G_loss: 0.08329, step_psnr: 17.93071, strokes: 225 / 500
iteration step 204, G_loss: 0.08284, step_psnr: 17.98619, strokes: 225 / 500
iteration step 205, G_loss: 0.08243, step_psnr: 18.02938, strokes: 225 / 500
iteration step 206, G_loss: 0.08210, step_psnr: 18.09884, strokes: 225 / 500
iteration step 207, G_loss: 0.08164, step_psnr: 18.15005, strokes: 225 / 500
iteration step 208, G_loss: 0.08127, step_psnr: 18.20046, strokes: 225 / 500
iteration step 209, G_loss: 0.08094, step_psnr: 18.24400, strokes: 225 / 500
iteration step 210, G_loss: 0.08065, step_psnr: 18.29400, strokes: 225 / 500
iteration step 211, G_loss: 0.08029, step_psnr: 18.33329, strokes: 225 / 500
iteration step 212, G_loss: 0.08002, step_psnr: 18.37507, strokes: 225 / 500
iteration step 213, G_loss: 0.07971, step_psnr: 18.40657, strokes: 225 / 500
iteration step 214, G_loss: 0.07948, step_psnr: 18.43343, strokes: 225 / 500
iteration step 215, G_loss: 0.07928, step_psnr: 18.46087, strokes: 225 / 500
iteration step 216, G_loss: 0.07912, step_psnr: 18.49191, strokes: 225 / 500
iteration step 217, G_loss: 0.07887, step_psnr: 18.52224, strokes: 225 / 500
iteration step 218, G_loss: 0.07868, step_psnr: 18.54257, strokes: 225 / 500
iteration step 219, G_loss: 0.07850, step_psnr: 18.57416, strokes: 225 / 500
iteration step 220, G_loss: 0.07835, step_psnr: 18.60399, strokes: 225 / 500
iteration step 221, G_loss: 0.07810, step_psnr: 18.63663, strokes: 225 / 500
iteration step 222, G_loss: 0.07792, step_psnr: 18.65828, strokes: 225 / 500
iteration step 223, G_loss: 0.07775, step_psnr: 18.68384, strokes: 225 / 500
iteration step 224, G_loss: 0.07760, step_psnr: 18.70753, strokes: 225 / 500
iteration step 225, G_loss: 0.07744, step_psnr: 18.66586, strokes: 250 / 500
iteration step 226, G_loss: 0.07769, step_psnr: 18.81868, strokes: 250 / 500
iteration step 227, G_loss: 0.07680, step_psnr: 18.90562, strokes: 250 / 500
iteration step 228, G_loss: 0.07626, step_psnr: 18.96935, strokes: 250 / 500
iteration step 229, G_loss: 0.07585, step_psnr: 19.02096, strokes: 250 / 500
iteration step 230, G_loss: 0.07552, step_psnr: 19.06921, strokes: 250 / 500
iteration step 231, G_loss: 0.07518, step_psnr: 19.10576, strokes: 250 / 500
iteration step 232, G_loss: 0.07494, step_psnr: 19.13813, strokes: 250 / 500
iteration step 233, G_loss: 0.07469, step_psnr: 19.16782, strokes: 250 / 500
iteration step 234, G_loss: 0.07448, step_psnr: 19.19500, strokes: 250 / 500
iteration step 235, G_loss: 0.07427, step_psnr: 19.21712, strokes: 250 / 500
iteration step 236, G_loss: 0.07409, step_psnr: 19.23864, strokes: 250 / 500
iteration step 237, G_loss: 0.07396, step_psnr: 19.25705, strokes: 250 / 500
iteration step 238, G_loss: 0.07379, step_psnr: 19.28130, strokes: 250 / 500
iteration step 239, G_loss: 0.07362, step_psnr: 19.30160, strokes: 250 / 500
iteration step 240, G_loss: 0.07345, step_psnr: 19.32197, strokes: 250 / 500
iteration step 241, G_loss: 0.07332, step_psnr: 19.33874, strokes: 250 / 500
iteration step 242, G_loss: 0.07317, step_psnr: 19.36154, strokes: 250 / 500
iteration step 243, G_loss: 0.07305, step_psnr: 19.37210, strokes: 250 / 500
iteration step 244, G_loss: 0.07292, step_psnr: 19.38869, strokes: 250 / 500
iteration step 245, G_loss: 0.07281, step_psnr: 19.40370, strokes: 250 / 500
iteration step 246, G_loss: 0.07267, step_psnr: 19.41969, strokes: 250 / 500
iteration step 247, G_loss: 0.07256, step_psnr: 19.43624, strokes: 250 / 500
iteration step 248, G_loss: 0.07244, step_psnr: 19.44729, strokes: 250 / 500
iteration step 249, G_loss: 0.07234, step_psnr: 19.45940, strokes: 250 / 500
iteration step 250, G_loss: 0.07225, step_psnr: 19.35210, strokes: 275 / 500
iteration step 251, G_loss: 0.07252, step_psnr: 19.48878, strokes: 275 / 500
iteration step 252, G_loss: 0.07180, step_psnr: 19.56973, strokes: 275 / 500
iteration step 253, G_loss: 0.07135, step_psnr: 19.62809, strokes: 275 / 500
iteration step 254, G_loss: 0.07104, step_psnr: 19.66463, strokes: 275 / 500
iteration step 255, G_loss: 0.07079, step_psnr: 19.69338, strokes: 275 / 500
iteration step 256, G_loss: 0.07062, step_psnr: 19.72611, strokes: 275 / 500
iteration step 257, G_loss: 0.07037, step_psnr: 19.75120, strokes: 275 / 500
iteration step 258, G_loss: 0.07021, step_psnr: 19.77180, strokes: 275 / 500
iteration step 259, G_loss: 0.07005, step_psnr: 19.79215, strokes: 275 / 500
iteration step 260, G_loss: 0.06990, step_psnr: 19.80642, strokes: 275 / 500
iteration step 261, G_loss: 0.06976, step_psnr: 19.82700, strokes: 275 / 500
iteration step 262, G_loss: 0.06963, step_psnr: 19.83441, strokes: 275 / 500
iteration step 263, G_loss: 0.06953, step_psnr: 19.85223, strokes: 275 / 500
iteration step 264, G_loss: 0.06943, step_psnr: 19.85821, strokes: 275 / 500
iteration step 265, G_loss: 0.06932, step_psnr: 19.87252, strokes: 275 / 500
iteration step 266, G_loss: 0.06924, step_psnr: 19.88718, strokes: 275 / 500
iteration step 267, G_loss: 0.06911, step_psnr: 19.90031, strokes: 275 / 500
iteration step 268, G_loss: 0.06901, step_psnr: 19.91320, strokes: 275 / 500
iteration step 269, G_loss: 0.06890, step_psnr: 19.92791, strokes: 275 / 500
iteration step 270, G_loss: 0.06881, step_psnr: 19.93974, strokes: 275 / 500
iteration step 271, G_loss: 0.06871, step_psnr: 19.95084, strokes: 275 / 500
iteration step 272, G_loss: 0.06862, step_psnr: 19.95942, strokes: 275 / 500
iteration step 273, G_loss: 0.06855, step_psnr: 19.97696, strokes: 275 / 500
iteration step 274, G_loss: 0.06843, step_psnr: 19.98799, strokes: 275 / 500
iteration step 275, G_loss: 0.06833, step_psnr: 19.79956, strokes: 300 / 500
iteration step 276, G_loss: 0.06902, step_psnr: 19.93468, strokes: 300 / 500
iteration step 277, G_loss: 0.06834, step_psnr: 20.02182, strokes: 300 / 500
iteration step 278, G_loss: 0.06792, step_psnr: 20.06628, strokes: 300 / 500
iteration step 279, G_loss: 0.06764, step_psnr: 20.10334, strokes: 300 / 500
iteration step 280, G_loss: 0.06743, step_psnr: 20.12171, strokes: 300 / 500
iteration step 281, G_loss: 0.06726, step_psnr: 20.14668, strokes: 300 / 500
iteration step 282, G_loss: 0.06713, step_psnr: 20.16568, strokes: 300 / 500
iteration step 283, G_loss: 0.06697, step_psnr: 20.18481, strokes: 300 / 500
iteration step 284, G_loss: 0.06684, step_psnr: 20.20840, strokes: 300 / 500
iteration step 285, G_loss: 0.06667, step_psnr: 20.22992, strokes: 300 / 500
iteration step 286, G_loss: 0.06654, step_psnr: 20.23436, strokes: 300 / 500
iteration step 287, G_loss: 0.06644, step_psnr: 20.25259, strokes: 300 / 500
iteration step 288, G_loss: 0.06636, step_psnr: 20.25811, strokes: 300 / 500
iteration step 289, G_loss: 0.06624, step_psnr: 20.27606, strokes: 300 / 500
iteration step 290, G_loss: 0.06617, step_psnr: 20.28599, strokes: 300 / 500
iteration step 291, G_loss: 0.06603, step_psnr: 20.30149, strokes: 300 / 500
iteration step 292, G_loss: 0.06595, step_psnr: 20.31138, strokes: 300 / 500
iteration step 293, G_loss: 0.06584, step_psnr: 20.32466, strokes: 300 / 500
iteration step 294, G_loss: 0.06575, step_psnr: 20.33303, strokes: 300 / 500
iteration step 295, G_loss: 0.06567, step_psnr: 20.35032, strokes: 300 / 500
iteration step 296, G_loss: 0.06555, step_psnr: 20.36035, strokes: 300 / 500
iteration step 297, G_loss: 0.06547, step_psnr: 20.37285, strokes: 300 / 500
iteration step 298, G_loss: 0.06537, step_psnr: 20.38273, strokes: 300 / 500
iteration step 299, G_loss: 0.06530, step_psnr: 20.39120, strokes: 300 / 500
iteration step 300, G_loss: 0.06522, step_psnr: 20.20645, strokes: 325 / 500
iteration step 301, G_loss: 0.06591, step_psnr: 20.33700, strokes: 325 / 500
iteration step 302, G_loss: 0.06535, step_psnr: 20.40626, strokes: 325 / 500
iteration step 303, G_loss: 0.06500, step_psnr: 20.46259, strokes: 325 / 500
iteration step 304, G_loss: 0.06469, step_psnr: 20.49145, strokes: 325 / 500
iteration step 305, G_loss: 0.06449, step_psnr: 20.52288, strokes: 325 / 500
iteration step 306, G_loss: 0.06433, step_psnr: 20.54103, strokes: 325 / 500
iteration step 307, G_loss: 0.06418, step_psnr: 20.56020, strokes: 325 / 500
iteration step 308, G_loss: 0.06406, step_psnr: 20.57466, strokes: 325 / 500
iteration step 309, G_loss: 0.06394, step_psnr: 20.59770, strokes: 325 / 500
iteration step 310, G_loss: 0.06378, step_psnr: 20.60533, strokes: 325 / 500
iteration step 311, G_loss: 0.06371, step_psnr: 20.63004, strokes: 325 / 500
iteration step 312, G_loss: 0.06356, step_psnr: 20.64092, strokes: 325 / 500
iteration step 313, G_loss: 0.06347, step_psnr: 20.65623, strokes: 325 / 500
iteration step 314, G_loss: 0.06337, step_psnr: 20.66693, strokes: 325 / 500
iteration step 315, G_loss: 0.06328, step_psnr: 20.68079, strokes: 325 / 500
iteration step 316, G_loss: 0.06320, step_psnr: 20.68662, strokes: 325 / 500
iteration step 317, G_loss: 0.06312, step_psnr: 20.70123, strokes: 325 / 500
iteration step 318, G_loss: 0.06304, step_psnr: 20.70702, strokes: 325 / 500
iteration step 319, G_loss: 0.06297, step_psnr: 20.71448, strokes: 325 / 500
iteration step 320, G_loss: 0.06291, step_psnr: 20.71766, strokes: 325 / 500
iteration step 321, G_loss: 0.06287, step_psnr: 20.72777, strokes: 325 / 500
iteration step 322, G_loss: 0.06279, step_psnr: 20.74019, strokes: 325 / 500
iteration step 323, G_loss: 0.06272, step_psnr: 20.75111, strokes: 325 / 500
iteration step 324, G_loss: 0.06263, step_psnr: 20.75664, strokes: 325 / 500
iteration step 325, G_loss: 0.06259, step_psnr: 20.68276, strokes: 350 / 500
iteration step 326, G_loss: 0.06288, step_psnr: 20.72720, strokes: 350 / 500
iteration step 327, G_loss: 0.06266, step_psnr: 20.77269, strokes: 350 / 500
iteration step 328, G_loss: 0.06241, step_psnr: 20.79181, strokes: 350 / 500
iteration step 329, G_loss: 0.06225, step_psnr: 20.81473, strokes: 350 / 500
iteration step 330, G_loss: 0.06215, step_psnr: 20.82538, strokes: 350 / 500
iteration step 331, G_loss: 0.06204, step_psnr: 20.84453, strokes: 350 / 500
iteration step 332, G_loss: 0.06194, step_psnr: 20.85828, strokes: 350 / 500
iteration step 333, G_loss: 0.06182, step_psnr: 20.87527, strokes: 350 / 500
iteration step 334, G_loss: 0.06173, step_psnr: 20.88383, strokes: 350 / 500
iteration step 335, G_loss: 0.06165, step_psnr: 20.89722, strokes: 350 / 500
iteration step 336, G_loss: 0.06157, step_psnr: 20.90350, strokes: 350 / 500
iteration step 337, G_loss: 0.06148, step_psnr: 20.92178, strokes: 350 / 500
