initialize network with normal
loading renderer from pre-trained checkpoint...
begin to draw...
iteration step 0, G_loss: 0.00000, step_psnr: 1.07272, strokes: 25 / 500
iteration step 48, G_loss: 0.70741, step_psnr: 2.01366, strokes: 50 / 500
iteration step 49, G_loss: 0.70393, step_psnr: 2.03916, strokes: 50 / 500
iteration step 50, G_loss: 0.70034, step_psnr: 2.13202, strokes: 75 / 500
iteration step 51, G_loss: 0.68765, step_psnr: 2.18332, strokes: 75 / 500
iteration step 52, G_loss: 0.68068, step_psnr: 2.22843, strokes: 75 / 500
iteration step 53, G_loss: 0.67454, step_psnr: 2.27334, strokes: 75 / 500
iteration step 54, G_loss: 0.66859, step_psnr: 2.31726, strokes: 75 / 500
iteration step 55, G_loss: 0.66281, step_psnr: 2.36067, strokes: 75 / 500
iteration step 56, G_loss: 0.65708, step_psnr: 2.40499, strokes: 75 / 500
iteration step 57, G_loss: 0.65137, step_psnr: 2.44788, strokes: 75 / 500
iteration step 58, G_loss: 0.64579, step_psnr: 2.49115, strokes: 75 / 500
iteration step 59, G_loss: 0.64032, step_psnr: 2.53138, strokes: 75 / 500
iteration step 60, G_loss: 0.63518, step_psnr: 2.57194, strokes: 75 / 500
iteration step 61, G_loss: 0.63011, step_psnr: 2.61380, strokes: 75 / 500
iteration step 62, G_loss: 0.62484, step_psnr: 2.65553, strokes: 75 / 500
iteration step 63, G_loss: 0.61970, step_psnr: 2.69691, strokes: 75 / 500
iteration step 64, G_loss: 0.61457, step_psnr: 2.73990, strokes: 75 / 500
iteration step 65, G_loss: 0.60941, step_psnr: 2.78267, strokes: 75 / 500
iteration step 66, G_loss: 0.60428, step_psnr: 2.82870, strokes: 75 / 500
iteration step 67, G_loss: 0.59879, step_psnr: 2.87435, strokes: 75 / 500
iteration step 68, G_loss: 0.59341, step_psnr: 2.91841, strokes: 75 / 500
iteration step 69, G_loss: 0.58818, step_psnr: 2.96093, strokes: 75 / 500
iteration step 70, G_loss: 0.58323, step_psnr: 3.00126, strokes: 75 / 500
iteration step 71, G_loss: 0.57852, step_psnr: 3.04235, strokes: 75 / 500
iteration step 72, G_loss: 0.57388, step_psnr: 3.08540, strokes: 75 / 500
iteration step 73, G_loss: 0.56898, step_psnr: 3.12923, strokes: 75 / 500
iteration step 74, G_loss: 0.56407, step_psnr: 3.17188, strokes: 75 / 500
iteration step 75, G_loss: 0.55927, step_psnr: 3.31225, strokes: 100 / 500
iteration step 76, G_loss: 0.54467, step_psnr: 3.39124, strokes: 100 / 500
iteration step 77, G_loss: 0.53639, step_psnr: 3.46582, strokes: 100 / 500
iteration step 78, G_loss: 0.52871, step_psnr: 3.53709, strokes: 100 / 500
iteration step 79, G_loss: 0.52145, step_psnr: 3.60647, strokes: 100 / 500
iteration step 80, G_loss: 0.51459, step_psnr: 3.67736, strokes: 100 / 500
iteration step 81, G_loss: 0.50766, step_psnr: 3.74782, strokes: 100 / 500
iteration step 82, G_loss: 0.50079, step_psnr: 3.81631, strokes: 100 / 500
iteration step 83, G_loss: 0.49425, step_psnr: 3.88728, strokes: 100 / 500
iteration step 84, G_loss: 0.48764, step_psnr: 3.95379, strokes: 100 / 500
iteration step 85, G_loss: 0.48131, step_psnr: 4.02211, strokes: 100 / 500
iteration step 86, G_loss: 0.47503, step_psnr: 4.08994, strokes: 100 / 500
iteration step 87, G_loss: 0.46880, step_psnr: 4.15705, strokes: 100 / 500
iteration step 88, G_loss: 0.46278, step_psnr: 4.22240, strokes: 100 / 500
iteration step 89, G_loss: 0.45700, step_psnr: 4.28887, strokes: 100 / 500
iteration step 90, G_loss: 0.45117, step_psnr: 4.35791, strokes: 100 / 500
iteration step 91, G_loss: 0.44523, step_psnr: 4.42532, strokes: 100 / 500
iteration step 92, G_loss: 0.43947, step_psnr: 4.49254, strokes: 100 / 500
iteration step 93, G_loss: 0.43381, step_psnr: 4.55929, strokes: 100 / 500
iteration step 94, G_loss: 0.42832, step_psnr: 4.62895, strokes: 100 / 500
iteration step 95, G_loss: 0.42271, step_psnr: 4.69466, strokes: 100 / 500
iteration step 96, G_loss: 0.41741, step_psnr: 4.76130, strokes: 100 / 500
iteration step 97, G_loss: 0.41208, step_psnr: 4.82925, strokes: 100 / 500
iteration step 98, G_loss: 0.40674, step_psnr: 4.89512, strokes: 100 / 500
iteration step 99, G_loss: 0.40165, step_psnr: 4.96257, strokes: 100 / 500
iteration step 100, G_loss: 0.39659, step_psnr: 5.19748, strokes: 125 / 500
iteration step 101, G_loss: 0.38054, step_psnr: 5.31800, strokes: 125 / 500
iteration step 102, G_loss: 0.37222, step_psnr: 5.42962, strokes: 125 / 500
iteration step 103, G_loss: 0.36469, step_psnr: 5.54028, strokes: 125 / 500
iteration step 104, G_loss: 0.35752, step_psnr: 5.65043, strokes: 125 / 500
iteration step 105, G_loss: 0.35042, step_psnr: 5.75947, strokes: 125 / 500
iteration step 106, G_loss: 0.34357, step_psnr: 5.86548, strokes: 125 / 500
iteration step 107, G_loss: 0.33702, step_psnr: 5.97409, strokes: 125 / 500
iteration step 108, G_loss: 0.33047, step_psnr: 6.07680, strokes: 125 / 500
iteration step 109, G_loss: 0.32438, step_psnr: 6.18366, strokes: 125 / 500
iteration step 110, G_loss: 0.31827, step_psnr: 6.29199, strokes: 125 / 500
iteration step 111, G_loss: 0.31215, step_psnr: 6.39724, strokes: 125 / 500
iteration step 112, G_loss: 0.30629, step_psnr: 6.50256, strokes: 125 / 500
iteration step 113, G_loss: 0.30070, step_psnr: 6.60679, strokes: 125 / 500
iteration step 114, G_loss: 0.29506, step_psnr: 6.71465, strokes: 125 / 500
iteration step 115, G_loss: 0.28959, step_psnr: 6.81949, strokes: 125 / 500
iteration step 116, G_loss: 0.28435, step_psnr: 6.92068, strokes: 125 / 500
iteration step 117, G_loss: 0.27932, step_psnr: 7.02155, strokes: 125 / 500
iteration step 118, G_loss: 0.27449, step_psnr: 7.12717, strokes: 125 / 500
iteration step 119, G_loss: 0.26963, step_psnr: 7.23514, strokes: 125 / 500
iteration step 120, G_loss: 0.26468, step_psnr: 7.33811, strokes: 125 / 500
iteration step 121, G_loss: 0.26005, step_psnr: 7.44550, strokes: 125 / 500
iteration step 122, G_loss: 0.25539, step_psnr: 7.55889, strokes: 125 / 500
iteration step 123, G_loss: 0.25063, step_psnr: 7.66856, strokes: 125 / 500
iteration step 124, G_loss: 0.24614, step_psnr: 7.77512, strokes: 125 / 500
iteration step 125, G_loss: 0.24179, step_psnr: 8.14841, strokes: 150 / 500
iteration step 126, G_loss: 0.22849, step_psnr: 8.36225, strokes: 150 / 500
iteration step 127, G_loss: 0.22098, step_psnr: 8.54856, strokes: 150 / 500
iteration step 128, G_loss: 0.21460, step_psnr: 8.71300, strokes: 150 / 500
iteration step 129, G_loss: 0.20902, step_psnr: 8.88486, strokes: 150 / 500
iteration step 130, G_loss: 0.20357, step_psnr: 9.04826, strokes: 150 / 500
iteration step 131, G_loss: 0.19851, step_psnr: 9.19575, strokes: 150 / 500
iteration step 132, G_loss: 0.19399, step_psnr: 9.34168, strokes: 150 / 500
iteration step 133, G_loss: 0.18969, step_psnr: 9.48485, strokes: 150 / 500
iteration step 134, G_loss: 0.18559, step_psnr: 9.62759, strokes: 150 / 500
iteration step 135, G_loss: 0.18172, step_psnr: 9.77322, strokes: 150 / 500
iteration step 136, G_loss: 0.17788, step_psnr: 9.90932, strokes: 150 / 500
iteration step 137, G_loss: 0.17428, step_psnr: 10.04411, strokes: 150 / 500
iteration step 138, G_loss: 0.17087, step_psnr: 10.17788, strokes: 150 / 500
iteration step 139, G_loss: 0.16763, step_psnr: 10.30980, strokes: 150 / 500
iteration step 140, G_loss: 0.16447, step_psnr: 10.44227, strokes: 150 / 500
iteration step 141, G_loss: 0.16138, step_psnr: 10.56384, strokes: 150 / 500
iteration step 142, G_loss: 0.15857, step_psnr: 10.69150, strokes: 150 / 500
iteration step 143, G_loss: 0.15582, step_psnr: 10.81162, strokes: 150 / 500
iteration step 144, G_loss: 0.15317, step_psnr: 10.93453, strokes: 150 / 500
iteration step 145, G_loss: 0.15053, step_psnr: 11.05525, strokes: 150 / 500
iteration step 146, G_loss: 0.14803, step_psnr: 11.17672, strokes: 150 / 500
iteration step 147, G_loss: 0.14564, step_psnr: 11.29729, strokes: 150 / 500
iteration step 148, G_loss: 0.14329, step_psnr: 11.40751, strokes: 150 / 500
iteration step 149, G_loss: 0.14119, step_psnr: 11.52393, strokes: 150 / 500
iteration step 150, G_loss: 0.13906, step_psnr: 12.03334, strokes: 175 / 500
iteration step 151, G_loss: 0.13124, step_psnr: 12.26392, strokes: 175 / 500
iteration step 152, G_loss: 0.12755, step_psnr: 12.46453, strokes: 175 / 500
iteration step 153, G_loss: 0.12452, step_psnr: 12.64703, strokes: 175 / 500
iteration step 154, G_loss: 0.12181, step_psnr: 12.82157, strokes: 175 / 500
iteration step 155, G_loss: 0.11931, step_psnr: 12.98489, strokes: 175 / 500
iteration step 156, G_loss: 0.11703, step_psnr: 13.14240, strokes: 175 / 500
iteration step 157, G_loss: 0.11494, step_psnr: 13.29199, strokes: 175 / 500
iteration step 158, G_loss: 0.11296, step_psnr: 13.44090, strokes: 175 / 500
iteration step 159, G_loss: 0.11104, step_psnr: 13.58400, strokes: 175 / 500
iteration step 160, G_loss: 0.10925, step_psnr: 13.70807, strokes: 175 / 500
iteration step 161, G_loss: 0.10770, step_psnr: 13.82810, strokes: 175 / 500
iteration step 162, G_loss: 0.10624, step_psnr: 13.94514, strokes: 175 / 500
iteration step 163, G_loss: 0.10487, step_psnr: 14.05204, strokes: 175 / 500
iteration step 164, G_loss: 0.10362, step_psnr: 14.16449, strokes: 175 / 500
iteration step 165, G_loss: 0.10239, step_psnr: 14.27048, strokes: 175 / 500
iteration step 166, G_loss: 0.10122, step_psnr: 14.37448, strokes: 175 / 500
iteration step 167, G_loss: 0.10011, step_psnr: 14.47445, strokes: 175 / 500
iteration step 168, G_loss: 0.09906, step_psnr: 14.57815, strokes: 175 / 500
iteration step 169, G_loss: 0.09800, step_psnr: 14.67819, strokes: 175 / 500
iteration step 170, G_loss: 0.09701, step_psnr: 14.77119, strokes: 175 / 500
iteration step 171, G_loss: 0.09607, step_psnr: 14.86402, strokes: 175 / 500
iteration step 172, G_loss: 0.09511, step_psnr: 14.96004, strokes: 175 / 500
iteration step 173, G_loss: 0.09417, step_psnr: 15.04898, strokes: 175 / 500
iteration step 174, G_loss: 0.09330, step_psnr: 15.13622, strokes: 175 / 500
iteration step 175, G_loss: 0.09247, step_psnr: 15.43090, strokes: 200 / 500
iteration step 176, G_loss: 0.09024, step_psnr: 15.61276, strokes: 200 / 500
iteration step 177, G_loss: 0.08862, step_psnr: 15.77178, strokes: 200 / 500
iteration step 178, G_loss: 0.08719, step_psnr: 15.90208, strokes: 200 / 500
iteration step 179, G_loss: 0.08607, step_psnr: 16.01707, strokes: 200 / 500
iteration step 180, G_loss: 0.08510, step_psnr: 16.13229, strokes: 200 / 500
iteration step 181, G_loss: 0.08415, step_psnr: 16.22991, strokes: 200 / 500
iteration step 182, G_loss: 0.08330, step_psnr: 16.33014, strokes: 200 / 500
iteration step 183, G_loss: 0.08250, step_psnr: 16.42607, strokes: 200 / 500
iteration step 184, G_loss: 0.08173, step_psnr: 16.53183, strokes: 200 / 500
iteration step 185, G_loss: 0.08096, step_psnr: 16.61961, strokes: 200 / 500
iteration step 186, G_loss: 0.08027, step_psnr: 16.70199, strokes: 200 / 500
iteration step 187, G_loss: 0.07963, step_psnr: 16.77021, strokes: 200 / 500
iteration step 188, G_loss: 0.07909, step_psnr: 16.83583, strokes: 200 / 500
iteration step 189, G_loss: 0.07859, step_psnr: 16.89834, strokes: 200 / 500
iteration step 190, G_loss: 0.07811, step_psnr: 16.95509, strokes: 200 / 500
iteration step 191, G_loss: 0.07767, step_psnr: 17.00529, strokes: 200 / 500
iteration step 192, G_loss: 0.07725, step_psnr: 17.06013, strokes: 200 / 500
iteration step 193, G_loss: 0.07684, step_psnr: 17.10998, strokes: 200 / 500
iteration step 194, G_loss: 0.07646, step_psnr: 17.16245, strokes: 200 / 500
iteration step 195, G_loss: 0.07608, step_psnr: 17.21306, strokes: 200 / 500
iteration step 196, G_loss: 0.07572, step_psnr: 17.25805, strokes: 200 / 500
iteration step 197, G_loss: 0.07538, step_psnr: 17.30735, strokes: 200 / 500
iteration step 198, G_loss: 0.07503, step_psnr: 17.35109, strokes: 200 / 500
iteration step 199, G_loss: 0.07470, step_psnr: 17.39502, strokes: 200 / 500
iteration step 200, G_loss: 0.07438, step_psnr: 17.41870, strokes: 225 / 500
iteration step 201, G_loss: 0.07419, step_psnr: 17.52270, strokes: 225 / 500
iteration step 202, G_loss: 0.07344, step_psnr: 17.60558, strokes: 225 / 500
iteration step 203, G_loss: 0.07282, step_psnr: 17.67213, strokes: 225 / 500
iteration step 204, G_loss: 0.07234, step_psnr: 17.73240, strokes: 225 / 500
iteration step 205, G_loss: 0.07189, step_psnr: 17.78102, strokes: 225 / 500
iteration step 206, G_loss: 0.07150, step_psnr: 17.83238, strokes: 225 / 500
iteration step 207, G_loss: 0.07113, step_psnr: 17.88075, strokes: 225 / 500
iteration step 208, G_loss: 0.07077, step_psnr: 17.92497, strokes: 225 / 500
iteration step 209, G_loss: 0.07044, step_psnr: 17.96010, strokes: 225 / 500
iteration step 210, G_loss: 0.07015, step_psnr: 18.00495, strokes: 225 / 500
iteration step 211, G_loss: 0.06984, step_psnr: 18.04231, strokes: 225 / 500
iteration step 212, G_loss: 0.06954, step_psnr: 18.08210, strokes: 225 / 500
iteration step 213, G_loss: 0.06927, step_psnr: 18.11413, strokes: 225 / 500
iteration step 214, G_loss: 0.06903, step_psnr: 18.14515, strokes: 225 / 500
iteration step 215, G_loss: 0.06879, step_psnr: 18.17830, strokes: 225 / 500
iteration step 216, G_loss: 0.06855, step_psnr: 18.21095, strokes: 225 / 500
iteration step 217, G_loss: 0.06833, step_psnr: 18.23813, strokes: 225 / 500
iteration step 218, G_loss: 0.06811, step_psnr: 18.26629, strokes: 225 / 500
iteration step 219, G_loss: 0.06791, step_psnr: 18.29176, strokes: 225 / 500
iteration step 220, G_loss: 0.06772, step_psnr: 18.31626, strokes: 225 / 500
iteration step 221, G_loss: 0.06754, step_psnr: 18.33917, strokes: 225 / 500
iteration step 222, G_loss: 0.06736, step_psnr: 18.36060, strokes: 225 / 500
iteration step 223, G_loss: 0.06721, step_psnr: 18.37892, strokes: 225 / 500
iteration step 224, G_loss: 0.06705, step_psnr: 18.40306, strokes: 225 / 500
iteration step 225, G_loss: 0.06688, step_psnr: 18.36973, strokes: 250 / 500
iteration step 226, G_loss: 0.06687, step_psnr: 18.50292, strokes: 250 / 500
iteration step 227, G_loss: 0.06610, step_psnr: 18.57347, strokes: 250 / 500
iteration step 228, G_loss: 0.06565, step_psnr: 18.64739, strokes: 250 / 500
iteration step 229, G_loss: 0.06521, step_psnr: 18.70118, strokes: 250 / 500
iteration step 230, G_loss: 0.06486, step_psnr: 18.74984, strokes: 250 / 500
iteration step 231, G_loss: 0.06454, step_psnr: 18.78485, strokes: 250 / 500
iteration step 232, G_loss: 0.06429, step_psnr: 18.82233, strokes: 250 / 500
iteration step 233, G_loss: 0.06404, step_psnr: 18.85673, strokes: 250 / 500
iteration step 234, G_loss: 0.06379, step_psnr: 18.88684, strokes: 250 / 500
iteration step 235, G_loss: 0.06358, step_psnr: 18.91645, strokes: 250 / 500
iteration step 236, G_loss: 0.06338, step_psnr: 18.94011, strokes: 250 / 500
iteration step 237, G_loss: 0.06320, step_psnr: 18.96604, strokes: 250 / 500
iteration step 238, G_loss: 0.06304, step_psnr: 18.98945, strokes: 250 / 500
iteration step 239, G_loss: 0.06286, step_psnr: 19.01306, strokes: 250 / 500
iteration step 240, G_loss: 0.06271, step_psnr: 19.03644, strokes: 250 / 500
iteration step 241, G_loss: 0.06256, step_psnr: 19.05716, strokes: 250 / 500
iteration step 242, G_loss: 0.06241, step_psnr: 19.08099, strokes: 250 / 500
iteration step 243, G_loss: 0.06227, step_psnr: 19.09775, strokes: 250 / 500
iteration step 244, G_loss: 0.06213, step_psnr: 19.12463, strokes: 250 / 500
iteration step 245, G_loss: 0.06198, step_psnr: 19.14435, strokes: 250 / 500
iteration step 246, G_loss: 0.06184, step_psnr: 19.16687, strokes: 250 / 500
iteration step 247, G_loss: 0.06170, step_psnr: 19.18077, strokes: 250 / 500
iteration step 248, G_loss: 0.06158, step_psnr: 19.20037, strokes: 250 / 500
iteration step 249, G_loss: 0.06146, step_psnr: 19.22120, strokes: 250 / 500
iteration step 250, G_loss: 0.06134, step_psnr: 19.25270, strokes: 275 / 500
iteration step 251, G_loss: 0.06129, step_psnr: 19.36986, strokes: 275 / 500
iteration step 252, G_loss: 0.06066, step_psnr: 19.43120, strokes: 275 / 500
iteration step 253, G_loss: 0.06033, step_psnr: 19.47984, strokes: 275 / 500
iteration step 254, G_loss: 0.06003, step_psnr: 19.52364, strokes: 275 / 500
iteration step 255, G_loss: 0.05979, step_psnr: 19.55640, strokes: 275 / 500
iteration step 256, G_loss: 0.05958, step_psnr: 19.58558, strokes: 275 / 500
iteration step 257, G_loss: 0.05940, step_psnr: 19.61682, strokes: 275 / 500
iteration step 258, G_loss: 0.05920, step_psnr: 19.64274, strokes: 275 / 500
iteration step 259, G_loss: 0.05903, step_psnr: 19.66885, strokes: 275 / 500
iteration step 260, G_loss: 0.05886, step_psnr: 19.69162, strokes: 275 / 500
iteration step 261, G_loss: 0.05872, step_psnr: 19.71511, strokes: 275 / 500
iteration step 262, G_loss: 0.05856, step_psnr: 19.74043, strokes: 275 / 500
iteration step 263, G_loss: 0.05842, step_psnr: 19.75713, strokes: 275 / 500
iteration step 264, G_loss: 0.05829, step_psnr: 19.78197, strokes: 275 / 500
iteration step 265, G_loss: 0.05815, step_psnr: 19.80505, strokes: 275 / 500
iteration step 266, G_loss: 0.05799, step_psnr: 19.82282, strokes: 275 / 500
iteration step 267, G_loss: 0.05786, step_psnr: 19.84165, strokes: 275 / 500
iteration step 268, G_loss: 0.05775, step_psnr: 19.85950, strokes: 275 / 500
iteration step 269, G_loss: 0.05762, step_psnr: 19.87842, strokes: 275 / 500
iteration step 270, G_loss: 0.05750, step_psnr: 19.89528, strokes: 275 / 500
iteration step 271, G_loss: 0.05739, step_psnr: 19.91255, strokes: 275 / 500
iteration step 272, G_loss: 0.05728, step_psnr: 19.92971, strokes: 275 / 500
iteration step 273, G_loss: 0.05718, step_psnr: 19.94306, strokes: 275 / 500
iteration step 274, G_loss: 0.05709, step_psnr: 19.96213, strokes: 275 / 500
iteration step 275, G_loss: 0.05698, step_psnr: 19.88357, strokes: 300 / 500
iteration step 276, G_loss: 0.05727, step_psnr: 20.00757, strokes: 300 / 500
iteration step 277, G_loss: 0.05665, step_psnr: 20.07265, strokes: 300 / 500
iteration step 278, G_loss: 0.05631, step_psnr: 20.11026, strokes: 300 / 500
iteration step 279, G_loss: 0.05607, step_psnr: 20.14840, strokes: 300 / 500
iteration step 280, G_loss: 0.05587, step_psnr: 20.17034, strokes: 300 / 500
iteration step 281, G_loss: 0.05572, step_psnr: 20.19624, strokes: 300 / 500
iteration step 282, G_loss: 0.05557, step_psnr: 20.22017, strokes: 300 / 500
iteration step 283, G_loss: 0.05543, step_psnr: 20.23918, strokes: 300 / 500
iteration step 284, G_loss: 0.05531, step_psnr: 20.25387, strokes: 300 / 500
iteration step 285, G_loss: 0.05519, step_psnr: 20.27810, strokes: 300 / 500
iteration step 286, G_loss: 0.05507, step_psnr: 20.29404, strokes: 300 / 500
iteration step 287, G_loss: 0.05496, step_psnr: 20.31241, strokes: 300 / 500
iteration step 288, G_loss: 0.05485, step_psnr: 20.32508, strokes: 300 / 500
iteration step 289, G_loss: 0.05475, step_psnr: 20.34353, strokes: 300 / 500
iteration step 290, G_loss: 0.05465, step_psnr: 20.35090, strokes: 300 / 500
iteration step 291, G_loss: 0.05458, step_psnr: 20.37320, strokes: 300 / 500
iteration step 292, G_loss: 0.05446, step_psnr: 20.38400, strokes: 300 / 500
iteration step 293, G_loss: 0.05438, step_psnr: 20.39995, strokes: 300 / 500
iteration step 294, G_loss: 0.05429, step_psnr: 20.40732, strokes: 300 / 500
iteration step 295, G_loss: 0.05422, step_psnr: 20.42287, strokes: 300 / 500
iteration step 296, G_loss: 0.05413, step_psnr: 20.43710, strokes: 300 / 500
iteration step 297, G_loss: 0.05404, step_psnr: 20.45247, strokes: 300 / 500
iteration step 298, G_loss: 0.05396, step_psnr: 20.46400, strokes: 300 / 500
iteration step 299, G_loss: 0.05388, step_psnr: 20.47888, strokes: 300 / 500
iteration step 300, G_loss: 0.05380, step_psnr: 20.26319, strokes: 325 / 500
iteration step 301, G_loss: 0.05457, step_psnr: 20.42620, strokes: 325 / 500
iteration step 302, G_loss: 0.05392, step_psnr: 20.49678, strokes: 325 / 500
iteration step 303, G_loss: 0.05358, step_psnr: 20.54586, strokes: 325 / 500
iteration step 304, G_loss: 0.05334, step_psnr: 20.58305, strokes: 325 / 500
iteration step 305, G_loss: 0.05316, step_psnr: 20.60748, strokes: 325 / 500
iteration step 306, G_loss: 0.05302, step_psnr: 20.63100, strokes: 325 / 500
iteration step 307, G_loss: 0.05288, step_psnr: 20.65396, strokes: 325 / 500
iteration step 308, G_loss: 0.05276, step_psnr: 20.67092, strokes: 325 / 500
iteration step 309, G_loss: 0.05266, step_psnr: 20.68252, strokes: 325 / 500
iteration step 310, G_loss: 0.05258, step_psnr: 20.69674, strokes: 325 / 500
iteration step 311, G_loss: 0.05250, step_psnr: 20.71402, strokes: 325 / 500
iteration step 312, G_loss: 0.05240, step_psnr: 20.72410, strokes: 325 / 500
iteration step 313, G_loss: 0.05232, step_psnr: 20.73840, strokes: 325 / 500
iteration step 314, G_loss: 0.05224, step_psnr: 20.74879, strokes: 325 / 500
iteration step 315, G_loss: 0.05216, step_psnr: 20.76255, strokes: 325 / 500
iteration step 316, G_loss: 0.05208, step_psnr: 20.77193, strokes: 325 / 500
iteration step 317, G_loss: 0.05201, step_psnr: 20.78495, strokes: 325 / 500
iteration step 318, G_loss: 0.05194, step_psnr: 20.79743, strokes: 325 / 500
iteration step 319, G_loss: 0.05186, step_psnr: 20.80593, strokes: 325 / 500
iteration step 320, G_loss: 0.05181, step_psnr: 20.81295, strokes: 325 / 500
iteration step 321, G_loss: 0.05175, step_psnr: 20.82115, strokes: 325 / 500
iteration step 322, G_loss: 0.05169, step_psnr: 20.83372, strokes: 325 / 500
iteration step 323, G_loss: 0.05161, step_psnr: 20.84404, strokes: 325 / 500
iteration step 324, G_loss: 0.05155, step_psnr: 20.84486, strokes: 325 / 500
iteration step 325, G_loss: 0.05152, step_psnr: 20.79014, strokes: 350 / 500
iteration step 326, G_loss: 0.05175, step_psnr: 20.88338, strokes: 350 / 500
iteration step 327, G_loss: 0.05138, step_psnr: 20.92637, strokes: 350 / 500
iteration step 328, G_loss: 0.05115, step_psnr: 20.95300, strokes: 350 / 500
iteration step 329, G_loss: 0.05101, step_psnr: 20.97858, strokes: 350 / 500
iteration step 330, G_loss: 0.05088, step_psnr: 20.99918, strokes: 350 / 500
iteration step 331, G_loss: 0.05078, step_psnr: 21.01935, strokes: 350 / 500
iteration step 332, G_loss: 0.05066, step_psnr: 21.03689, strokes: 350 / 500
iteration step 333, G_loss: 0.05056, step_psnr: 21.05016, strokes: 350 / 500
iteration step 334, G_loss: 0.05046, step_psnr: 21.06444, strokes: 350 / 500
iteration step 335, G_loss: 0.05038, step_psnr: 21.07523, strokes: 350 / 500
iteration step 336, G_loss: 0.05029, step_psnr: 21.08956, strokes: 350 / 500
iteration step 337, G_loss: 0.05023, step_psnr: 21.09768, strokes: 350 / 500
