initialize network with normal
loading renderer from pre-trained checkpoint...
begin to draw...
iteration step 0, G_loss: 0.00000, step_psnr: 5.72424, strokes: 25 / 500
iteration step 24, G_loss: 0.42337, step_psnr: 5.83114, strokes: 25 / 500
iteration step 25, G_loss: 0.42299, step_psnr: 5.86251, strokes: 50 / 500
iteration step 26, G_loss: 0.42056, step_psnr: 5.87690, strokes: 50 / 500
iteration step 27, G_loss: 0.41931, step_psnr: 5.89012, strokes: 50 / 500
iteration step 28, G_loss: 0.41820, step_psnr: 5.90158, strokes: 50 / 500
iteration step 29, G_loss: 0.41718, step_psnr: 5.91396, strokes: 50 / 500
iteration step 30, G_loss: 0.41616, step_psnr: 5.92627, strokes: 50 / 500
iteration step 31, G_loss: 0.41514, step_psnr: 5.93999, strokes: 50 / 500
iteration step 32, G_loss: 0.41411, step_psnr: 5.95039, strokes: 50 / 500
iteration step 33, G_loss: 0.41324, step_psnr: 5.96098, strokes: 50 / 500
iteration step 34, G_loss: 0.41234, step_psnr: 5.97194, strokes: 50 / 500
iteration step 35, G_loss: 0.41149, step_psnr: 5.98243, strokes: 50 / 500
iteration step 36, G_loss: 0.41063, step_psnr: 5.99302, strokes: 50 / 500
iteration step 37, G_loss: 0.40979, step_psnr: 6.00335, strokes: 50 / 500
iteration step 38, G_loss: 0.40894, step_psnr: 6.01384, strokes: 50 / 500
iteration step 39, G_loss: 0.40812, step_psnr: 6.02418, strokes: 50 / 500
iteration step 40, G_loss: 0.40731, step_psnr: 6.03555, strokes: 50 / 500
iteration step 41, G_loss: 0.40648, step_psnr: 6.04712, strokes: 50 / 500
iteration step 42, G_loss: 0.40559, step_psnr: 6.05817, strokes: 50 / 500
iteration step 43, G_loss: 0.40473, step_psnr: 6.06843, strokes: 50 / 500
iteration step 44, G_loss: 0.40390, step_psnr: 6.08001, strokes: 50 / 500
iteration step 45, G_loss: 0.40303, step_psnr: 6.09190, strokes: 50 / 500
iteration step 46, G_loss: 0.40215, step_psnr: 6.10239, strokes: 50 / 500
iteration step 47, G_loss: 0.40131, step_psnr: 6.11374, strokes: 50 / 500
iteration step 48, G_loss: 0.40047, step_psnr: 6.12427, strokes: 50 / 500
iteration step 49, G_loss: 0.39962, step_psnr: 6.13560, strokes: 50 / 500
iteration step 50, G_loss: 0.39878, step_psnr: 6.18390, strokes: 75 / 500
iteration step 51, G_loss: 0.39538, step_psnr: 6.20600, strokes: 75 / 500
iteration step 52, G_loss: 0.39360, step_psnr: 6.22889, strokes: 75 / 500
iteration step 53, G_loss: 0.39193, step_psnr: 6.24982, strokes: 75 / 500
iteration step 54, G_loss: 0.39034, step_psnr: 6.27103, strokes: 75 / 500
iteration step 55, G_loss: 0.38879, step_psnr: 6.29285, strokes: 75 / 500
iteration step 56, G_loss: 0.38725, step_psnr: 6.31517, strokes: 75 / 500
iteration step 57, G_loss: 0.38571, step_psnr: 6.33532, strokes: 75 / 500
iteration step 58, G_loss: 0.38425, step_psnr: 6.35410, strokes: 75 / 500
iteration step 59, G_loss: 0.38288, step_psnr: 6.37360, strokes: 75 / 500
iteration step 60, G_loss: 0.38149, step_psnr: 6.39444, strokes: 75 / 500
iteration step 61, G_loss: 0.38004, step_psnr: 6.41601, strokes: 75 / 500
iteration step 62, G_loss: 0.37855, step_psnr: 6.43715, strokes: 75 / 500
iteration step 63, G_loss: 0.37709, step_psnr: 6.45724, strokes: 75 / 500
iteration step 64, G_loss: 0.37570, step_psnr: 6.47814, strokes: 75 / 500
iteration step 65, G_loss: 0.37430, step_psnr: 6.50004, strokes: 75 / 500
iteration step 66, G_loss: 0.37282, step_psnr: 6.52130, strokes: 75 / 500
iteration step 67, G_loss: 0.37140, step_psnr: 6.54249, strokes: 75 / 500
iteration step 68, G_loss: 0.36994, step_psnr: 6.56299, strokes: 75 / 500
iteration step 69, G_loss: 0.36854, step_psnr: 6.58378, strokes: 75 / 500
iteration step 70, G_loss: 0.36711, step_psnr: 6.60468, strokes: 75 / 500
iteration step 71, G_loss: 0.36568, step_psnr: 6.62573, strokes: 75 / 500
iteration step 72, G_loss: 0.36428, step_psnr: 6.64813, strokes: 75 / 500
iteration step 73, G_loss: 0.36282, step_psnr: 6.66979, strokes: 75 / 500
iteration step 74, G_loss: 0.36137, step_psnr: 6.68885, strokes: 75 / 500
iteration step 75, G_loss: 0.36003, step_psnr: 6.74647, strokes: 100 / 500
iteration step 76, G_loss: 0.35654, step_psnr: 6.78010, strokes: 100 / 500
iteration step 77, G_loss: 0.35432, step_psnr: 6.81287, strokes: 100 / 500
iteration step 78, G_loss: 0.35217, step_psnr: 6.84298, strokes: 100 / 500
iteration step 79, G_loss: 0.35020, step_psnr: 6.87313, strokes: 100 / 500
iteration step 80, G_loss: 0.34825, step_psnr: 6.90242, strokes: 100 / 500
iteration step 81, G_loss: 0.34639, step_psnr: 6.93214, strokes: 100 / 500
iteration step 82, G_loss: 0.34452, step_psnr: 6.96006, strokes: 100 / 500
iteration step 83, G_loss: 0.34277, step_psnr: 6.98829, strokes: 100 / 500
iteration step 84, G_loss: 0.34099, step_psnr: 7.01502, strokes: 100 / 500
iteration step 85, G_loss: 0.33927, step_psnr: 7.04268, strokes: 100 / 500
iteration step 86, G_loss: 0.33753, step_psnr: 7.07059, strokes: 100 / 500
iteration step 87, G_loss: 0.33582, step_psnr: 7.09731, strokes: 100 / 500
iteration step 88, G_loss: 0.33419, step_psnr: 7.12393, strokes: 100 / 500
iteration step 89, G_loss: 0.33257, step_psnr: 7.15341, strokes: 100 / 500
iteration step 90, G_loss: 0.33083, step_psnr: 7.18095, strokes: 100 / 500
iteration step 91, G_loss: 0.32913, step_psnr: 7.20839, strokes: 100 / 500
iteration step 92, G_loss: 0.32749, step_psnr: 7.23360, strokes: 100 / 500
iteration step 93, G_loss: 0.32595, step_psnr: 7.26002, strokes: 100 / 500
iteration step 94, G_loss: 0.32438, step_psnr: 7.28623, strokes: 100 / 500
iteration step 95, G_loss: 0.32281, step_psnr: 7.31069, strokes: 100 / 500
iteration step 96, G_loss: 0.32134, step_psnr: 7.33698, strokes: 100 / 500
iteration step 97, G_loss: 0.31979, step_psnr: 7.36226, strokes: 100 / 500
iteration step 98, G_loss: 0.31831, step_psnr: 7.38661, strokes: 100 / 500
iteration step 99, G_loss: 0.31682, step_psnr: 7.41182, strokes: 100 / 500
iteration step 100, G_loss: 0.31539, step_psnr: 7.47574, strokes: 125 / 500
iteration step 101, G_loss: 0.31193, step_psnr: 7.51717, strokes: 125 / 500
iteration step 102, G_loss: 0.30955, step_psnr: 7.55267, strokes: 125 / 500
iteration step 103, G_loss: 0.30747, step_psnr: 7.58827, strokes: 125 / 500
iteration step 104, G_loss: 0.30542, step_psnr: 7.62716, strokes: 125 / 500
iteration step 105, G_loss: 0.30336, step_psnr: 7.66036, strokes: 125 / 500
iteration step 106, G_loss: 0.30139, step_psnr: 7.69721, strokes: 125 / 500
iteration step 107, G_loss: 0.29947, step_psnr: 7.72950, strokes: 125 / 500
iteration step 108, G_loss: 0.29751, step_psnr: 7.76518, strokes: 125 / 500
iteration step 109, G_loss: 0.29562, step_psnr: 7.79901, strokes: 125 / 500
iteration step 110, G_loss: 0.29376, step_psnr: 7.83416, strokes: 125 / 500
iteration step 111, G_loss: 0.29190, step_psnr: 7.86828, strokes: 125 / 500
iteration step 112, G_loss: 0.29007, step_psnr: 7.90026, strokes: 125 / 500
iteration step 113, G_loss: 0.28833, step_psnr: 7.93392, strokes: 125 / 500
iteration step 114, G_loss: 0.28664, step_psnr: 7.96738, strokes: 125 / 500
iteration step 115, G_loss: 0.28484, step_psnr: 8.00214, strokes: 125 / 500
iteration step 116, G_loss: 0.28310, step_psnr: 8.03385, strokes: 125 / 500
iteration step 117, G_loss: 0.28138, step_psnr: 8.07232, strokes: 125 / 500
iteration step 118, G_loss: 0.27956, step_psnr: 8.10725, strokes: 125 / 500
iteration step 119, G_loss: 0.27779, step_psnr: 8.14242, strokes: 125 / 500
iteration step 120, G_loss: 0.27609, step_psnr: 8.17535, strokes: 125 / 500
iteration step 121, G_loss: 0.27452, step_psnr: 8.20951, strokes: 125 / 500
iteration step 122, G_loss: 0.27285, step_psnr: 8.24255, strokes: 125 / 500
iteration step 123, G_loss: 0.27118, step_psnr: 8.27625, strokes: 125 / 500
iteration step 124, G_loss: 0.26957, step_psnr: 8.31167, strokes: 125 / 500
iteration step 125, G_loss: 0.26792, step_psnr: 8.40145, strokes: 150 / 500
iteration step 126, G_loss: 0.26387, step_psnr: 8.45525, strokes: 150 / 500
iteration step 127, G_loss: 0.26146, step_psnr: 8.50521, strokes: 150 / 500
iteration step 128, G_loss: 0.25915, step_psnr: 8.55410, strokes: 150 / 500
iteration step 129, G_loss: 0.25695, step_psnr: 8.60091, strokes: 150 / 500
iteration step 130, G_loss: 0.25480, step_psnr: 8.64590, strokes: 150 / 500
iteration step 131, G_loss: 0.25274, step_psnr: 8.69329, strokes: 150 / 500
iteration step 132, G_loss: 0.25070, step_psnr: 8.73799, strokes: 150 / 500
iteration step 133, G_loss: 0.24875, step_psnr: 8.78412, strokes: 150 / 500
iteration step 134, G_loss: 0.24679, step_psnr: 8.82995, strokes: 150 / 500
iteration step 135, G_loss: 0.24483, step_psnr: 8.87712, strokes: 150 / 500
iteration step 136, G_loss: 0.24291, step_psnr: 8.92184, strokes: 150 / 500
iteration step 137, G_loss: 0.24099, step_psnr: 8.97124, strokes: 150 / 500
iteration step 138, G_loss: 0.23904, step_psnr: 9.01852, strokes: 150 / 500
iteration step 139, G_loss: 0.23712, step_psnr: 9.06425, strokes: 150 / 500
iteration step 140, G_loss: 0.23520, step_psnr: 9.10975, strokes: 150 / 500
iteration step 141, G_loss: 0.23339, step_psnr: 9.15636, strokes: 150 / 500
iteration step 142, G_loss: 0.23158, step_psnr: 9.20354, strokes: 150 / 500
iteration step 143, G_loss: 0.22974, step_psnr: 9.24913, strokes: 150 / 500
iteration step 144, G_loss: 0.22796, step_psnr: 9.29754, strokes: 150 / 500
iteration step 145, G_loss: 0.22620, step_psnr: 9.34267, strokes: 150 / 500
iteration step 146, G_loss: 0.22449, step_psnr: 9.38855, strokes: 150 / 500
iteration step 147, G_loss: 0.22271, step_psnr: 9.43988, strokes: 150 / 500
iteration step 148, G_loss: 0.22092, step_psnr: 9.48747, strokes: 150 / 500
iteration step 149, G_loss: 0.21917, step_psnr: 9.53532, strokes: 150 / 500
iteration step 150, G_loss: 0.21749, step_psnr: 9.63765, strokes: 175 / 500
iteration step 151, G_loss: 0.21402, step_psnr: 9.70511, strokes: 175 / 500
iteration step 152, G_loss: 0.21164, step_psnr: 9.76857, strokes: 175 / 500
iteration step 153, G_loss: 0.20936, step_psnr: 9.83519, strokes: 175 / 500
iteration step 154, G_loss: 0.20716, step_psnr: 9.90285, strokes: 175 / 500
iteration step 155, G_loss: 0.20494, step_psnr: 9.96890, strokes: 175 / 500
iteration step 156, G_loss: 0.20279, step_psnr: 10.03538, strokes: 175 / 500
iteration step 157, G_loss: 0.20067, step_psnr: 10.10357, strokes: 175 / 500
iteration step 158, G_loss: 0.19845, step_psnr: 10.17274, strokes: 175 / 500
iteration step 159, G_loss: 0.19640, step_psnr: 10.23948, strokes: 175 / 500
iteration step 160, G_loss: 0.19432, step_psnr: 10.30871, strokes: 175 / 500
iteration step 161, G_loss: 0.19232, step_psnr: 10.37385, strokes: 175 / 500
iteration step 162, G_loss: 0.19032, step_psnr: 10.44001, strokes: 175 / 500
iteration step 163, G_loss: 0.18839, step_psnr: 10.50519, strokes: 175 / 500
iteration step 164, G_loss: 0.18653, step_psnr: 10.56867, strokes: 175 / 500
iteration step 165, G_loss: 0.18467, step_psnr: 10.63402, strokes: 175 / 500
iteration step 166, G_loss: 0.18285, step_psnr: 10.70201, strokes: 175 / 500
iteration step 167, G_loss: 0.18101, step_psnr: 10.76699, strokes: 175 / 500
iteration step 168, G_loss: 0.17920, step_psnr: 10.83147, strokes: 175 / 500
iteration step 169, G_loss: 0.17748, step_psnr: 10.88636, strokes: 175 / 500
iteration step 170, G_loss: 0.17593, step_psnr: 10.94689, strokes: 175 / 500
iteration step 171, G_loss: 0.17431, step_psnr: 11.00622, strokes: 175 / 500
iteration step 172, G_loss: 0.17271, step_psnr: 11.06454, strokes: 175 / 500
iteration step 173, G_loss: 0.17119, step_psnr: 11.12408, strokes: 175 / 500
iteration step 174, G_loss: 0.16963, step_psnr: 11.17899, strokes: 175 / 500
iteration step 175, G_loss: 0.16817, step_psnr: 11.30874, strokes: 200 / 500
iteration step 176, G_loss: 0.16521, step_psnr: 11.38848, strokes: 200 / 500
iteration step 177, G_loss: 0.16326, step_psnr: 11.47043, strokes: 200 / 500
iteration step 178, G_loss: 0.16131, step_psnr: 11.54106, strokes: 200 / 500
iteration step 179, G_loss: 0.15957, step_psnr: 11.62428, strokes: 200 / 500
iteration step 180, G_loss: 0.15780, step_psnr: 11.69487, strokes: 200 / 500
iteration step 181, G_loss: 0.15603, step_psnr: 11.76887, strokes: 200 / 500
iteration step 182, G_loss: 0.15435, step_psnr: 11.82675, strokes: 200 / 500
iteration step 183, G_loss: 0.15283, step_psnr: 11.90244, strokes: 200 / 500
iteration step 184, G_loss: 0.15126, step_psnr: 11.96141, strokes: 200 / 500
iteration step 185, G_loss: 0.14984, step_psnr: 12.03141, strokes: 200 / 500
iteration step 186, G_loss: 0.14842, step_psnr: 12.09151, strokes: 200 / 500
iteration step 187, G_loss: 0.14708, step_psnr: 12.15566, strokes: 200 / 500
iteration step 188, G_loss: 0.14570, step_psnr: 12.21734, strokes: 200 / 500
iteration step 189, G_loss: 0.14441, step_psnr: 12.27813, strokes: 200 / 500
iteration step 190, G_loss: 0.14313, step_psnr: 12.33477, strokes: 200 / 500
iteration step 191, G_loss: 0.14186, step_psnr: 12.39435, strokes: 200 / 500
iteration step 192, G_loss: 0.14064, step_psnr: 12.44685, strokes: 200 / 500
iteration step 193, G_loss: 0.13951, step_psnr: 12.49993, strokes: 200 / 500
iteration step 194, G_loss: 0.13845, step_psnr: 12.54958, strokes: 200 / 500
iteration step 195, G_loss: 0.13741, step_psnr: 12.60100, strokes: 200 / 500
iteration step 196, G_loss: 0.13637, step_psnr: 12.65043, strokes: 200 / 500
iteration step 197, G_loss: 0.13539, step_psnr: 12.70068, strokes: 200 / 500
iteration step 198, G_loss: 0.13439, step_psnr: 12.74844, strokes: 200 / 500
iteration step 199, G_loss: 0.13344, step_psnr: 12.80338, strokes: 200 / 500
iteration step 200, G_loss: 0.13240, step_psnr: 12.95744, strokes: 225 / 500
iteration step 201, G_loss: 0.12978, step_psnr: 13.05797, strokes: 225 / 500
iteration step 202, G_loss: 0.12809, step_psnr: 13.13868, strokes: 225 / 500
iteration step 203, G_loss: 0.12667, step_psnr: 13.22165, strokes: 225 / 500
iteration step 204, G_loss: 0.12531, step_psnr: 13.29192, strokes: 225 / 500
iteration step 205, G_loss: 0.12406, step_psnr: 13.36399, strokes: 225 / 500
iteration step 206, G_loss: 0.12287, step_psnr: 13.42595, strokes: 225 / 500
iteration step 207, G_loss: 0.12173, step_psnr: 13.49848, strokes: 225 / 500
iteration step 208, G_loss: 0.12064, step_psnr: 13.56037, strokes: 225 / 500
iteration step 209, G_loss: 0.11957, step_psnr: 13.61868, strokes: 225 / 500
iteration step 210, G_loss: 0.11864, step_psnr: 13.68003, strokes: 225 / 500
iteration step 211, G_loss: 0.11764, step_psnr: 13.74718, strokes: 225 / 500
iteration step 212, G_loss: 0.11671, step_psnr: 13.81008, strokes: 225 / 500
iteration step 213, G_loss: 0.11571, step_psnr: 13.87316, strokes: 225 / 500
iteration step 214, G_loss: 0.11484, step_psnr: 13.93126, strokes: 225 / 500
iteration step 215, G_loss: 0.11394, step_psnr: 13.99214, strokes: 225 / 500
iteration step 216, G_loss: 0.11306, step_psnr: 14.05178, strokes: 225 / 500
iteration step 217, G_loss: 0.11220, step_psnr: 14.10645, strokes: 225 / 500
iteration step 218, G_loss: 0.11133, step_psnr: 14.16321, strokes: 225 / 500
iteration step 219, G_loss: 0.11060, step_psnr: 14.21645, strokes: 225 / 500
iteration step 220, G_loss: 0.10978, step_psnr: 14.27197, strokes: 225 / 500
iteration step 221, G_loss: 0.10902, step_psnr: 14.31788, strokes: 225 / 500
iteration step 222, G_loss: 0.10828, step_psnr: 14.37224, strokes: 225 / 500
iteration step 223, G_loss: 0.10760, step_psnr: 14.41892, strokes: 225 / 500
iteration step 224, G_loss: 0.10689, step_psnr: 14.46869, strokes: 225 / 500
iteration step 225, G_loss: 0.10626, step_psnr: 14.58735, strokes: 250 / 500
iteration step 226, G_loss: 0.10468, step_psnr: 14.68618, strokes: 250 / 500
iteration step 227, G_loss: 0.10346, step_psnr: 14.75563, strokes: 250 / 500
iteration step 228, G_loss: 0.10251, step_psnr: 14.83844, strokes: 250 / 500
iteration step 229, G_loss: 0.10155, step_psnr: 14.90981, strokes: 250 / 500
iteration step 230, G_loss: 0.10066, step_psnr: 14.98614, strokes: 250 / 500
iteration step 231, G_loss: 0.09984, step_psnr: 15.04066, strokes: 250 / 500
iteration step 232, G_loss: 0.09911, step_psnr: 15.10650, strokes: 250 / 500
iteration step 233, G_loss: 0.09834, step_psnr: 15.16789, strokes: 250 / 500
iteration step 234, G_loss: 0.09756, step_psnr: 15.22242, strokes: 250 / 500
iteration step 235, G_loss: 0.09693, step_psnr: 15.27753, strokes: 250 / 500
iteration step 236, G_loss: 0.09628, step_psnr: 15.33835, strokes: 250 / 500
iteration step 237, G_loss: 0.09558, step_psnr: 15.39135, strokes: 250 / 500
iteration step 238, G_loss: 0.09495, step_psnr: 15.45097, strokes: 250 / 500
iteration step 239, G_loss: 0.09435, step_psnr: 15.50257, strokes: 250 / 500
iteration step 240, G_loss: 0.09380, step_psnr: 15.55684, strokes: 250 / 500
iteration step 241, G_loss: 0.09320, step_psnr: 15.60492, strokes: 250 / 500
iteration step 242, G_loss: 0.09270, step_psnr: 15.66700, strokes: 250 / 500
iteration step 243, G_loss: 0.09212, step_psnr: 15.71655, strokes: 250 / 500
iteration step 244, G_loss: 0.09155, step_psnr: 15.77196, strokes: 250 / 500
iteration step 245, G_loss: 0.09103, step_psnr: 15.82353, strokes: 250 / 500
iteration step 246, G_loss: 0.09052, step_psnr: 15.88093, strokes: 250 / 500
iteration step 247, G_loss: 0.08996, step_psnr: 15.93357, strokes: 250 / 500
iteration step 248, G_loss: 0.08940, step_psnr: 15.98864, strokes: 250 / 500
iteration step 249, G_loss: 0.08888, step_psnr: 16.04003, strokes: 250 / 500
iteration step 250, G_loss: 0.08837, step_psnr: 16.15608, strokes: 275 / 500
iteration step 251, G_loss: 0.08725, step_psnr: 16.26539, strokes: 275 / 500
iteration step 252, G_loss: 0.08624, step_psnr: 16.36166, strokes: 275 / 500
iteration step 253, G_loss: 0.08534, step_psnr: 16.43818, strokes: 275 / 500
iteration step 254, G_loss: 0.08462, step_psnr: 16.50523, strokes: 275 / 500
iteration step 255, G_loss: 0.08392, step_psnr: 16.57111, strokes: 275 / 500
iteration step 256, G_loss: 0.08332, step_psnr: 16.63514, strokes: 275 / 500
iteration step 257, G_loss: 0.08271, step_psnr: 16.70872, strokes: 275 / 500
iteration step 258, G_loss: 0.08209, step_psnr: 16.76811, strokes: 275 / 500
iteration step 259, G_loss: 0.08151, step_psnr: 16.83661, strokes: 275 / 500
iteration step 260, G_loss: 0.08098, step_psnr: 16.90091, strokes: 275 / 500
iteration step 261, G_loss: 0.08042, step_psnr: 16.95665, strokes: 275 / 500
iteration step 262, G_loss: 0.07995, step_psnr: 17.00855, strokes: 275 / 500
iteration step 263, G_loss: 0.07949, step_psnr: 17.06162, strokes: 275 / 500
iteration step 264, G_loss: 0.07904, step_psnr: 17.11185, strokes: 275 / 500
iteration step 265, G_loss: 0.07857, step_psnr: 17.16957, strokes: 275 / 500
iteration step 266, G_loss: 0.07811, step_psnr: 17.22145, strokes: 275 / 500
iteration step 267, G_loss: 0.07763, step_psnr: 17.27764, strokes: 275 / 500
iteration step 268, G_loss: 0.07717, step_psnr: 17.32459, strokes: 275 / 500
iteration step 269, G_loss: 0.07674, step_psnr: 17.37644, strokes: 275 / 500
iteration step 270, G_loss: 0.07634, step_psnr: 17.41927, strokes: 275 / 500
iteration step 271, G_loss: 0.07597, step_psnr: 17.46056, strokes: 275 / 500
iteration step 272, G_loss: 0.07561, step_psnr: 17.50200, strokes: 275 / 500
iteration step 273, G_loss: 0.07524, step_psnr: 17.54487, strokes: 275 / 500
iteration step 274, G_loss: 0.07486, step_psnr: 17.58229, strokes: 275 / 500
iteration step 275, G_loss: 0.07451, step_psnr: 17.66498, strokes: 300 / 500
iteration step 276, G_loss: 0.07391, step_psnr: 17.74135, strokes: 300 / 500
iteration step 277, G_loss: 0.07322, step_psnr: 17.79768, strokes: 300 / 500
iteration step 278, G_loss: 0.07277, step_psnr: 17.85153, strokes: 300 / 500
iteration step 279, G_loss: 0.07234, step_psnr: 17.90788, strokes: 300 / 500
iteration step 280, G_loss: 0.07188, step_psnr: 17.95669, strokes: 300 / 500
iteration step 281, G_loss: 0.07149, step_psnr: 18.00276, strokes: 300 / 500
iteration step 282, G_loss: 0.07116, step_psnr: 18.05377, strokes: 300 / 500
iteration step 283, G_loss: 0.07082, step_psnr: 18.09241, strokes: 300 / 500
iteration step 284, G_loss: 0.07051, step_psnr: 18.13774, strokes: 300 / 500
iteration step 285, G_loss: 0.07018, step_psnr: 18.17098, strokes: 300 / 500
iteration step 286, G_loss: 0.06990, step_psnr: 18.21232, strokes: 300 / 500
iteration step 287, G_loss: 0.06963, step_psnr: 18.24959, strokes: 300 / 500
iteration step 288, G_loss: 0.06935, step_psnr: 18.28597, strokes: 300 / 500
iteration step 289, G_loss: 0.06908, step_psnr: 18.32582, strokes: 300 / 500
iteration step 290, G_loss: 0.06879, step_psnr: 18.35200, strokes: 300 / 500
iteration step 291, G_loss: 0.06857, step_psnr: 18.39026, strokes: 300 / 500
iteration step 292, G_loss: 0.06833, step_psnr: 18.41288, strokes: 300 / 500
iteration step 293, G_loss: 0.06811, step_psnr: 18.44686, strokes: 300 / 500
iteration step 294, G_loss: 0.06788, step_psnr: 18.46363, strokes: 300 / 500
iteration step 295, G_loss: 0.06772, step_psnr: 18.49295, strokes: 300 / 500
iteration step 296, G_loss: 0.06751, step_psnr: 18.50927, strokes: 300 / 500
iteration step 297, G_loss: 0.06736, step_psnr: 18.53578, strokes: 300 / 500
iteration step 298, G_loss: 0.06718, step_psnr: 18.55649, strokes: 300 / 500
iteration step 299, G_loss: 0.06700, step_psnr: 18.57965, strokes: 300 / 500
iteration step 300, G_loss: 0.06683, step_psnr: 18.63699, strokes: 325 / 500
iteration step 301, G_loss: 0.06645, step_psnr: 18.68080, strokes: 325 / 500
iteration step 302, G_loss: 0.06609, step_psnr: 18.71823, strokes: 325 / 500
iteration step 303, G_loss: 0.06576, step_psnr: 18.74724, strokes: 325 / 500
iteration step 304, G_loss: 0.06553, step_psnr: 18.76920, strokes: 325 / 500
iteration step 305, G_loss: 0.06536, step_psnr: 18.78810, strokes: 325 / 500
iteration step 306, G_loss: 0.06517, step_psnr: 18.81694, strokes: 325 / 500
iteration step 307, G_loss: 0.06495, step_psnr: 18.83245, strokes: 325 / 500
iteration step 308, G_loss: 0.06480, step_psnr: 18.85612, strokes: 325 / 500
iteration step 309, G_loss: 0.06464, step_psnr: 18.86872, strokes: 325 / 500
iteration step 310, G_loss: 0.06452, step_psnr: 18.89483, strokes: 325 / 500
iteration step 311, G_loss: 0.06435, step_psnr: 18.91064, strokes: 325 / 500
iteration step 312, G_loss: 0.06419, step_psnr: 18.93150, strokes: 325 / 500
iteration step 313, G_loss: 0.06407, step_psnr: 18.95392, strokes: 325 / 500
iteration step 314, G_loss: 0.06390, step_psnr: 18.97175, strokes: 325 / 500
iteration step 315, G_loss: 0.06376, step_psnr: 18.98568, strokes: 325 / 500
iteration step 316, G_loss: 0.06363, step_psnr: 19.00043, strokes: 325 / 500
iteration step 317, G_loss: 0.06351, step_psnr: 19.01797, strokes: 325 / 500
iteration step 318, G_loss: 0.06338, step_psnr: 19.03246, strokes: 325 / 500
iteration step 319, G_loss: 0.06326, step_psnr: 19.04965, strokes: 325 / 500
iteration step 320, G_loss: 0.06312, step_psnr: 19.06364, strokes: 325 / 500
iteration step 321, G_loss: 0.06303, step_psnr: 19.07328, strokes: 325 / 500
iteration step 322, G_loss: 0.06295, step_psnr: 19.09103, strokes: 325 / 500
iteration step 323, G_loss: 0.06281, step_psnr: 19.10137, strokes: 325 / 500
iteration step 324, G_loss: 0.06271, step_psnr: 19.11311, strokes: 325 / 500
iteration step 325, G_loss: 0.06260, step_psnr: 19.07566, strokes: 350 / 500
iteration step 326, G_loss: 0.06279, step_psnr: 19.16020, strokes: 350 / 500
iteration step 327, G_loss: 0.06228, step_psnr: 19.20450, strokes: 350 / 500
iteration step 328, G_loss: 0.06200, step_psnr: 19.22696, strokes: 350 / 500
iteration step 329, G_loss: 0.06179, step_psnr: 19.25032, strokes: 350 / 500
iteration step 330, G_loss: 0.06163, step_psnr: 19.26312, strokes: 350 / 500
iteration step 331, G_loss: 0.06150, step_psnr: 19.27664, strokes: 350 / 500
iteration step 332, G_loss: 0.06138, step_psnr: 19.28976, strokes: 350 / 500
iteration step 333, G_loss: 0.06128, step_psnr: 19.30788, strokes: 350 / 500
iteration step 334, G_loss: 0.06114, step_psnr: 19.32065, strokes: 350 / 500
iteration step 335, G_loss: 0.06102, step_psnr: 19.33529, strokes: 350 / 500
iteration step 336, G_loss: 0.06092, step_psnr: 19.34600, strokes: 350 / 500
iteration step 337, G_loss: 0.06083, step_psnr: 19.35880, strokes: 350 / 500
