initialize network with normal
loading renderer from pre-trained checkpoint...
begin to draw...
iteration step 0, G_loss: 0.00000, step_psnr: 3.32258, strokes: 25 / 500
iteration step 89, G_loss: 0.34261, step_psnr: 6.64942, strokes: 100 / 500
iteration step 90, G_loss: 0.33866, step_psnr: 6.71326, strokes: 100 / 500
iteration step 91, G_loss: 0.33482, step_psnr: 6.77812, strokes: 100 / 500
iteration step 92, G_loss: 0.33102, step_psnr: 6.83894, strokes: 100 / 500
iteration step 93, G_loss: 0.32739, step_psnr: 6.90456, strokes: 100 / 500
iteration step 94, G_loss: 0.32370, step_psnr: 6.96886, strokes: 100 / 500
iteration step 95, G_loss: 0.32009, step_psnr: 7.03312, strokes: 100 / 500
iteration step 96, G_loss: 0.31654, step_psnr: 7.09306, strokes: 100 / 500
iteration step 97, G_loss: 0.31317, step_psnr: 7.15526, strokes: 100 / 500
iteration step 98, G_loss: 0.30973, step_psnr: 7.21662, strokes: 100 / 500
iteration step 99, G_loss: 0.30641, step_psnr: 7.27521, strokes: 100 / 500
iteration step 100, G_loss: 0.30328, step_psnr: 7.50556, strokes: 125 / 500
iteration step 101, G_loss: 0.29236, step_psnr: 7.62372, strokes: 125 / 500
iteration step 102, G_loss: 0.28664, step_psnr: 7.73661, strokes: 125 / 500
iteration step 103, G_loss: 0.28130, step_psnr: 7.83987, strokes: 125 / 500
iteration step 104, G_loss: 0.27650, step_psnr: 7.93267, strokes: 125 / 500
iteration step 105, G_loss: 0.27201, step_psnr: 8.02796, strokes: 125 / 500
iteration step 106, G_loss: 0.26766, step_psnr: 8.12673, strokes: 125 / 500
iteration step 107, G_loss: 0.26333, step_psnr: 8.22570, strokes: 125 / 500
iteration step 108, G_loss: 0.25904, step_psnr: 8.32421, strokes: 125 / 500
iteration step 109, G_loss: 0.25483, step_psnr: 8.41827, strokes: 125 / 500
iteration step 110, G_loss: 0.25098, step_psnr: 8.51107, strokes: 125 / 500
iteration step 111, G_loss: 0.24719, step_psnr: 8.60424, strokes: 125 / 500
iteration step 112, G_loss: 0.24351, step_psnr: 8.70240, strokes: 125 / 500
iteration step 113, G_loss: 0.23971, step_psnr: 8.80198, strokes: 125 / 500
iteration step 114, G_loss: 0.23595, step_psnr: 8.89497, strokes: 125 / 500
iteration step 115, G_loss: 0.23255, step_psnr: 8.98042, strokes: 125 / 500
iteration step 116, G_loss: 0.22937, step_psnr: 9.07217, strokes: 125 / 500
iteration step 117, G_loss: 0.22606, step_psnr: 9.15705, strokes: 125 / 500
iteration step 118, G_loss: 0.22307, step_psnr: 9.24744, strokes: 125 / 500
iteration step 119, G_loss: 0.21995, step_psnr: 9.34462, strokes: 125 / 500
iteration step 120, G_loss: 0.21676, step_psnr: 9.43346, strokes: 125 / 500
iteration step 121, G_loss: 0.21379, step_psnr: 9.51911, strokes: 125 / 500
iteration step 122, G_loss: 0.21102, step_psnr: 9.60790, strokes: 125 / 500
iteration step 123, G_loss: 0.20815, step_psnr: 9.69864, strokes: 125 / 500
iteration step 124, G_loss: 0.20535, step_psnr: 9.79123, strokes: 125 / 500
iteration step 125, G_loss: 0.20263, step_psnr: 10.13623, strokes: 150 / 500
iteration step 126, G_loss: 0.19369, step_psnr: 10.29829, strokes: 150 / 500
iteration step 127, G_loss: 0.18917, step_psnr: 10.45041, strokes: 150 / 500
iteration step 128, G_loss: 0.18511, step_psnr: 10.58201, strokes: 150 / 500
iteration step 129, G_loss: 0.18167, step_psnr: 10.71444, strokes: 150 / 500
iteration step 130, G_loss: 0.17831, step_psnr: 10.83969, strokes: 150 / 500
iteration step 131, G_loss: 0.17516, step_psnr: 10.95851, strokes: 150 / 500
iteration step 132, G_loss: 0.17222, step_psnr: 11.07311, strokes: 150 / 500
iteration step 133, G_loss: 0.16947, step_psnr: 11.19069, strokes: 150 / 500
iteration step 134, G_loss: 0.16670, step_psnr: 11.31213, strokes: 150 / 500
iteration step 135, G_loss: 0.16391, step_psnr: 11.43246, strokes: 150 / 500
iteration step 136, G_loss: 0.16123, step_psnr: 11.54515, strokes: 150 / 500
iteration step 137, G_loss: 0.15876, step_psnr: 11.65155, strokes: 150 / 500
iteration step 138, G_loss: 0.15651, step_psnr: 11.75447, strokes: 150 / 500
iteration step 139, G_loss: 0.15428, step_psnr: 11.85959, strokes: 150 / 500
iteration step 140, G_loss: 0.15213, step_psnr: 11.95749, strokes: 150 / 500
iteration step 141, G_loss: 0.15014, step_psnr: 12.05243, strokes: 150 / 500
iteration step 142, G_loss: 0.14826, step_psnr: 12.15087, strokes: 150 / 500
iteration step 143, G_loss: 0.14637, step_psnr: 12.25102, strokes: 150 / 500
iteration step 144, G_loss: 0.14448, step_psnr: 12.35148, strokes: 150 / 500
iteration step 145, G_loss: 0.14260, step_psnr: 12.44896, strokes: 150 / 500
iteration step 146, G_loss: 0.14086, step_psnr: 12.54264, strokes: 150 / 500
iteration step 147, G_loss: 0.13920, step_psnr: 12.63541, strokes: 150 / 500
iteration step 148, G_loss: 0.13757, step_psnr: 12.73070, strokes: 150 / 500
iteration step 149, G_loss: 0.13598, step_psnr: 12.82449, strokes: 150 / 500
iteration step 150, G_loss: 0.13439, step_psnr: 13.21926, strokes: 175 / 500
iteration step 151, G_loss: 0.12888, step_psnr: 13.42491, strokes: 175 / 500
iteration step 152, G_loss: 0.12582, step_psnr: 13.58296, strokes: 175 / 500
iteration step 153, G_loss: 0.12342, step_psnr: 13.71911, strokes: 175 / 500
iteration step 154, G_loss: 0.12144, step_psnr: 13.85141, strokes: 175 / 500
iteration step 155, G_loss: 0.11953, step_psnr: 13.97592, strokes: 175 / 500
iteration step 156, G_loss: 0.11785, step_psnr: 14.10963, strokes: 175 / 500
iteration step 157, G_loss: 0.11616, step_psnr: 14.24046, strokes: 175 / 500
iteration step 158, G_loss: 0.11449, step_psnr: 14.36723, strokes: 175 / 500
iteration step 159, G_loss: 0.11293, step_psnr: 14.48026, strokes: 175 / 500
iteration step 160, G_loss: 0.11152, step_psnr: 14.58508, strokes: 175 / 500
iteration step 161, G_loss: 0.11024, step_psnr: 14.68308, strokes: 175 / 500
iteration step 162, G_loss: 0.10902, step_psnr: 14.77857, strokes: 175 / 500
iteration step 163, G_loss: 0.10785, step_psnr: 14.87544, strokes: 175 / 500
iteration step 164, G_loss: 0.10673, step_psnr: 14.95589, strokes: 175 / 500
iteration step 165, G_loss: 0.10571, step_psnr: 15.04047, strokes: 175 / 500
iteration step 166, G_loss: 0.10471, step_psnr: 15.12246, strokes: 175 / 500
iteration step 167, G_loss: 0.10375, step_psnr: 15.20540, strokes: 175 / 500
iteration step 168, G_loss: 0.10279, step_psnr: 15.29247, strokes: 175 / 500
iteration step 169, G_loss: 0.10180, step_psnr: 15.37972, strokes: 175 / 500
iteration step 170, G_loss: 0.10088, step_psnr: 15.45502, strokes: 175 / 500
iteration step 171, G_loss: 0.10001, step_psnr: 15.52405, strokes: 175 / 500
iteration step 172, G_loss: 0.09924, step_psnr: 15.59137, strokes: 175 / 500
iteration step 173, G_loss: 0.09850, step_psnr: 15.66239, strokes: 175 / 500
iteration step 174, G_loss: 0.09776, step_psnr: 15.72470, strokes: 175 / 500
iteration step 175, G_loss: 0.09706, step_psnr: 15.99084, strokes: 200 / 500
iteration step 176, G_loss: 0.09475, step_psnr: 16.14257, strokes: 200 / 500
iteration step 177, G_loss: 0.09322, step_psnr: 16.26653, strokes: 200 / 500
iteration step 178, G_loss: 0.09198, step_psnr: 16.38148, strokes: 200 / 500
iteration step 179, G_loss: 0.09090, step_psnr: 16.47942, strokes: 200 / 500
iteration step 180, G_loss: 0.08997, step_psnr: 16.57348, strokes: 200 / 500
iteration step 181, G_loss: 0.08906, step_psnr: 16.66655, strokes: 200 / 500
iteration step 182, G_loss: 0.08819, step_psnr: 16.75135, strokes: 200 / 500
iteration step 183, G_loss: 0.08738, step_psnr: 16.82771, strokes: 200 / 500
iteration step 184, G_loss: 0.08668, step_psnr: 16.90085, strokes: 200 / 500
iteration step 185, G_loss: 0.08603, step_psnr: 16.96443, strokes: 200 / 500
iteration step 186, G_loss: 0.08544, step_psnr: 17.04509, strokes: 200 / 500
iteration step 187, G_loss: 0.08480, step_psnr: 17.10418, strokes: 200 / 500
iteration step 188, G_loss: 0.08426, step_psnr: 17.16244, strokes: 200 / 500
iteration step 189, G_loss: 0.08376, step_psnr: 17.22649, strokes: 200 / 500
iteration step 190, G_loss: 0.08323, step_psnr: 17.28409, strokes: 200 / 500
iteration step 191, G_loss: 0.08273, step_psnr: 17.33955, strokes: 200 / 500
iteration step 192, G_loss: 0.08227, step_psnr: 17.39347, strokes: 200 / 500
iteration step 193, G_loss: 0.08184, step_psnr: 17.44393, strokes: 200 / 500
iteration step 194, G_loss: 0.08141, step_psnr: 17.50134, strokes: 200 / 500
iteration step 195, G_loss: 0.08097, step_psnr: 17.55268, strokes: 200 / 500
iteration step 196, G_loss: 0.08055, step_psnr: 17.60356, strokes: 200 / 500
iteration step 197, G_loss: 0.08012, step_psnr: 17.64976, strokes: 200 / 500
iteration step 198, G_loss: 0.07976, step_psnr: 17.69887, strokes: 200 / 500
iteration step 199, G_loss: 0.07935, step_psnr: 17.74215, strokes: 200 / 500
iteration step 200, G_loss: 0.07898, step_psnr: 17.95733, strokes: 225 / 500
iteration step 201, G_loss: 0.07753, step_psnr: 18.08679, strokes: 225 / 500
iteration step 202, G_loss: 0.07655, step_psnr: 18.19061, strokes: 225 / 500
iteration step 203, G_loss: 0.07580, step_psnr: 18.27309, strokes: 225 / 500
iteration step 204, G_loss: 0.07516, step_psnr: 18.35550, strokes: 225 / 500
iteration step 205, G_loss: 0.07461, step_psnr: 18.41899, strokes: 225 / 500
iteration step 206, G_loss: 0.07412, step_psnr: 18.48836, strokes: 225 / 500
iteration step 207, G_loss: 0.07365, step_psnr: 18.55039, strokes: 225 / 500
iteration step 208, G_loss: 0.07320, step_psnr: 18.60446, strokes: 225 / 500
iteration step 209, G_loss: 0.07278, step_psnr: 18.65486, strokes: 225 / 500
iteration step 210, G_loss: 0.07241, step_psnr: 18.70704, strokes: 225 / 500
iteration step 211, G_loss: 0.07205, step_psnr: 18.75668, strokes: 225 / 500
iteration step 212, G_loss: 0.07170, step_psnr: 18.80252, strokes: 225 / 500
iteration step 213, G_loss: 0.07134, step_psnr: 18.84824, strokes: 225 / 500
iteration step 214, G_loss: 0.07103, step_psnr: 18.88746, strokes: 225 / 500
iteration step 215, G_loss: 0.07073, step_psnr: 18.93088, strokes: 225 / 500
iteration step 216, G_loss: 0.07043, step_psnr: 18.97732, strokes: 225 / 500
iteration step 217, G_loss: 0.07013, step_psnr: 19.00821, strokes: 225 / 500
iteration step 218, G_loss: 0.06988, step_psnr: 19.03705, strokes: 225 / 500
iteration step 219, G_loss: 0.06968, step_psnr: 19.06531, strokes: 225 / 500
iteration step 220, G_loss: 0.06947, step_psnr: 19.09091, strokes: 225 / 500
iteration step 221, G_loss: 0.06929, step_psnr: 19.12356, strokes: 225 / 500
iteration step 222, G_loss: 0.06907, step_psnr: 19.15312, strokes: 225 / 500
iteration step 223, G_loss: 0.06887, step_psnr: 19.17851, strokes: 225 / 500
iteration step 224, G_loss: 0.06868, step_psnr: 19.21059, strokes: 225 / 500
iteration step 225, G_loss: 0.06848, step_psnr: 19.30871, strokes: 250 / 500
iteration step 226, G_loss: 0.06803, step_psnr: 19.43119, strokes: 250 / 500
iteration step 227, G_loss: 0.06728, step_psnr: 19.51889, strokes: 250 / 500
iteration step 228, G_loss: 0.06675, step_psnr: 19.58080, strokes: 250 / 500
iteration step 229, G_loss: 0.06635, step_psnr: 19.63777, strokes: 250 / 500
iteration step 230, G_loss: 0.06602, step_psnr: 19.68537, strokes: 250 / 500
iteration step 231, G_loss: 0.06571, step_psnr: 19.73624, strokes: 250 / 500
iteration step 232, G_loss: 0.06541, step_psnr: 19.80147, strokes: 250 / 500
iteration step 233, G_loss: 0.06507, step_psnr: 19.85493, strokes: 250 / 500
iteration step 234, G_loss: 0.06478, step_psnr: 19.89485, strokes: 250 / 500
iteration step 235, G_loss: 0.06454, step_psnr: 19.92966, strokes: 250 / 500
iteration step 236, G_loss: 0.06433, step_psnr: 19.96745, strokes: 250 / 500
iteration step 237, G_loss: 0.06412, step_psnr: 19.99776, strokes: 250 / 500
iteration step 238, G_loss: 0.06392, step_psnr: 20.02383, strokes: 250 / 500
iteration step 239, G_loss: 0.06372, step_psnr: 20.05981, strokes: 250 / 500
iteration step 240, G_loss: 0.06352, step_psnr: 20.09735, strokes: 250 / 500
iteration step 241, G_loss: 0.06332, step_psnr: 20.12902, strokes: 250 / 500
iteration step 242, G_loss: 0.06313, step_psnr: 20.15968, strokes: 250 / 500
iteration step 243, G_loss: 0.06296, step_psnr: 20.19271, strokes: 250 / 500
iteration step 244, G_loss: 0.06278, step_psnr: 20.22832, strokes: 250 / 500
iteration step 245, G_loss: 0.06260, step_psnr: 20.26233, strokes: 250 / 500
iteration step 246, G_loss: 0.06241, step_psnr: 20.29829, strokes: 250 / 500
iteration step 247, G_loss: 0.06219, step_psnr: 20.32455, strokes: 250 / 500
iteration step 248, G_loss: 0.06203, step_psnr: 20.36551, strokes: 250 / 500
iteration step 249, G_loss: 0.06183, step_psnr: 20.39875, strokes: 250 / 500
iteration step 250, G_loss: 0.06164, step_psnr: 20.34176, strokes: 275 / 500
iteration step 251, G_loss: 0.06193, step_psnr: 20.50198, strokes: 275 / 500
iteration step 252, G_loss: 0.06113, step_psnr: 20.61482, strokes: 275 / 500
iteration step 253, G_loss: 0.06060, step_psnr: 20.67780, strokes: 275 / 500
iteration step 254, G_loss: 0.06025, step_psnr: 20.73540, strokes: 275 / 500
iteration step 255, G_loss: 0.05998, step_psnr: 20.78207, strokes: 275 / 500
iteration step 256, G_loss: 0.05971, step_psnr: 20.81437, strokes: 275 / 500
iteration step 257, G_loss: 0.05954, step_psnr: 20.84913, strokes: 275 / 500
iteration step 258, G_loss: 0.05936, step_psnr: 20.89358, strokes: 275 / 500
iteration step 259, G_loss: 0.05915, step_psnr: 20.92261, strokes: 275 / 500
iteration step 260, G_loss: 0.05901, step_psnr: 20.94862, strokes: 275 / 500
iteration step 261, G_loss: 0.05885, step_psnr: 20.97866, strokes: 275 / 500
iteration step 262, G_loss: 0.05872, step_psnr: 20.98897, strokes: 275 / 500
iteration step 263, G_loss: 0.05862, step_psnr: 21.01841, strokes: 275 / 500
iteration step 264, G_loss: 0.05851, step_psnr: 21.03321, strokes: 275 / 500
iteration step 265, G_loss: 0.05841, step_psnr: 21.05057, strokes: 275 / 500
iteration step 266, G_loss: 0.05831, step_psnr: 21.06969, strokes: 275 / 500
iteration step 267, G_loss: 0.05821, step_psnr: 21.08796, strokes: 275 / 500
iteration step 268, G_loss: 0.05811, step_psnr: 21.10447, strokes: 275 / 500
iteration step 269, G_loss: 0.05802, step_psnr: 21.12123, strokes: 275 / 500
iteration step 270, G_loss: 0.05791, step_psnr: 21.13471, strokes: 275 / 500
iteration step 271, G_loss: 0.05784, step_psnr: 21.15535, strokes: 275 / 500
iteration step 272, G_loss: 0.05772, step_psnr: 21.16863, strokes: 275 / 500
iteration step 273, G_loss: 0.05765, step_psnr: 21.19083, strokes: 275 / 500
iteration step 274, G_loss: 0.05755, step_psnr: 21.20435, strokes: 275 / 500
iteration step 275, G_loss: 0.05746, step_psnr: 21.18683, strokes: 300 / 500
iteration step 276, G_loss: 0.05747, step_psnr: 21.30218, strokes: 300 / 500
iteration step 277, G_loss: 0.05698, step_psnr: 21.35870, strokes: 300 / 500
iteration step 278, G_loss: 0.05663, step_psnr: 21.39910, strokes: 300 / 500
iteration step 279, G_loss: 0.05639, step_psnr: 21.43029, strokes: 300 / 500
iteration step 280, G_loss: 0.05620, step_psnr: 21.45352, strokes: 300 / 500
iteration step 281, G_loss: 0.05605, step_psnr: 21.48022, strokes: 300 / 500
iteration step 282, G_loss: 0.05589, step_psnr: 21.49883, strokes: 300 / 500
iteration step 283, G_loss: 0.05576, step_psnr: 21.52082, strokes: 300 / 500
iteration step 284, G_loss: 0.05564, step_psnr: 21.52976, strokes: 300 / 500
iteration step 285, G_loss: 0.05557, step_psnr: 21.55990, strokes: 300 / 500
iteration step 286, G_loss: 0.05542, step_psnr: 21.57944, strokes: 300 / 500
iteration step 287, G_loss: 0.05530, step_psnr: 21.60011, strokes: 300 / 500
iteration step 288, G_loss: 0.05520, step_psnr: 21.62330, strokes: 300 / 500
iteration step 289, G_loss: 0.05510, step_psnr: 21.64037, strokes: 300 / 500
iteration step 290, G_loss: 0.05503, step_psnr: 21.66570, strokes: 300 / 500
iteration step 291, G_loss: 0.05490, step_psnr: 21.68427, strokes: 300 / 500
iteration step 292, G_loss: 0.05478, step_psnr: 21.70208, strokes: 300 / 500
iteration step 293, G_loss: 0.05469, step_psnr: 21.71409, strokes: 300 / 500
iteration step 294, G_loss: 0.05463, step_psnr: 21.73094, strokes: 300 / 500
iteration step 295, G_loss: 0.05455, step_psnr: 21.74603, strokes: 300 / 500
iteration step 296, G_loss: 0.05445, step_psnr: 21.75663, strokes: 300 / 500
iteration step 297, G_loss: 0.05438, step_psnr: 21.76783, strokes: 300 / 500
iteration step 298, G_loss: 0.05433, step_psnr: 21.78489, strokes: 300 / 500
iteration step 299, G_loss: 0.05425, step_psnr: 21.78922, strokes: 300 / 500
iteration step 300, G_loss: 0.05419, step_psnr: 21.78658, strokes: 325 / 500
iteration step 301, G_loss: 0.05428, step_psnr: 21.86559, strokes: 325 / 500
iteration step 302, G_loss: 0.05388, step_psnr: 21.89260, strokes: 325 / 500
iteration step 303, G_loss: 0.05369, step_psnr: 21.94212, strokes: 325 / 500
iteration step 304, G_loss: 0.05347, step_psnr: 21.95693, strokes: 325 / 500
iteration step 305, G_loss: 0.05335, step_psnr: 21.97931, strokes: 325 / 500
iteration step 306, G_loss: 0.05322, step_psnr: 21.98744, strokes: 325 / 500
iteration step 307, G_loss: 0.05313, step_psnr: 22.01595, strokes: 325 / 500
iteration step 308, G_loss: 0.05302, step_psnr: 22.03407, strokes: 325 / 500
iteration step 309, G_loss: 0.05290, step_psnr: 22.05624, strokes: 325 / 500
iteration step 310, G_loss: 0.05279, step_psnr: 22.06128, strokes: 325 / 500
iteration step 311, G_loss: 0.05272, step_psnr: 22.08210, strokes: 325 / 500
iteration step 312, G_loss: 0.05263, step_psnr: 22.09960, strokes: 325 / 500
iteration step 313, G_loss: 0.05253, step_psnr: 22.11476, strokes: 325 / 500
iteration step 314, G_loss: 0.05246, step_psnr: 22.12592, strokes: 325 / 500
iteration step 315, G_loss: 0.05239, step_psnr: 22.13196, strokes: 325 / 500
iteration step 316, G_loss: 0.05234, step_psnr: 22.14685, strokes: 325 / 500
iteration step 317, G_loss: 0.05227, step_psnr: 22.14976, strokes: 325 / 500
iteration step 318, G_loss: 0.05221, step_psnr: 22.17078, strokes: 325 / 500
iteration step 319, G_loss: 0.05211, step_psnr: 22.17761, strokes: 325 / 500
iteration step 320, G_loss: 0.05206, step_psnr: 22.18332, strokes: 325 / 500
iteration step 321, G_loss: 0.05202, step_psnr: 22.19120, strokes: 325 / 500
iteration step 322, G_loss: 0.05195, step_psnr: 22.19870, strokes: 325 / 500
iteration step 323, G_loss: 0.05193, step_psnr: 22.20501, strokes: 325 / 500
iteration step 324, G_loss: 0.05187, step_psnr: 22.22218, strokes: 325 / 500
iteration step 325, G_loss: 0.05182, step_psnr: 22.07320, strokes: 350 / 500
iteration step 326, G_loss: 0.05234, step_psnr: 22.16587, strokes: 350 / 500
iteration step 327, G_loss: 0.05192, step_psnr: 22.22095, strokes: 350 / 500
iteration step 328, G_loss: 0.05166, step_psnr: 22.25304, strokes: 350 / 500
iteration step 329, G_loss: 0.05155, step_psnr: 22.27839, strokes: 350 / 500
iteration step 330, G_loss: 0.05140, step_psnr: 22.30462, strokes: 350 / 500
iteration step 331, G_loss: 0.05130, step_psnr: 22.31646, strokes: 350 / 500
iteration step 332, G_loss: 0.05121, step_psnr: 22.33358, strokes: 350 / 500
iteration step 333, G_loss: 0.05114, step_psnr: 22.34276, strokes: 350 / 500
iteration step 334, G_loss: 0.05107, step_psnr: 22.36030, strokes: 350 / 500
iteration step 335, G_loss: 0.05101, step_psnr: 22.36839, strokes: 350 / 500
iteration step 336, G_loss: 0.05095, step_psnr: 22.37786, strokes: 350 / 500
iteration step 337, G_loss: 0.05091, step_psnr: 22.39021, strokes: 350 / 500
