initialize network with normal
loading renderer from pre-trained checkpoint...
begin to draw...
iteration step 0, G_loss: 0.00000, step_psnr: 2.54297, strokes: 25 / 500
iteration step 103, G_loss: 0.32297, step_psnr: 6.74244, strokes: 125 / 500
iteration step 104, G_loss: 0.31712, step_psnr: 6.83994, strokes: 125 / 500
iteration step 105, G_loss: 0.31152, step_psnr: 6.94169, strokes: 125 / 500
iteration step 106, G_loss: 0.30580, step_psnr: 7.03859, strokes: 125 / 500
iteration step 107, G_loss: 0.30047, step_psnr: 7.12716, strokes: 125 / 500
iteration step 108, G_loss: 0.29558, step_psnr: 7.22049, strokes: 125 / 500
iteration step 109, G_loss: 0.29057, step_psnr: 7.31329, strokes: 125 / 500
iteration step 110, G_loss: 0.28570, step_psnr: 7.40714, strokes: 125 / 500
iteration step 111, G_loss: 0.28087, step_psnr: 7.50367, strokes: 125 / 500
iteration step 112, G_loss: 0.27598, step_psnr: 7.59788, strokes: 125 / 500
iteration step 113, G_loss: 0.27139, step_psnr: 7.68559, strokes: 125 / 500
iteration step 114, G_loss: 0.26714, step_psnr: 7.77374, strokes: 125 / 500
iteration step 115, G_loss: 0.26297, step_psnr: 7.86234, strokes: 125 / 500
iteration step 116, G_loss: 0.25884, step_psnr: 7.95226, strokes: 125 / 500
iteration step 117, G_loss: 0.25477, step_psnr: 8.03681, strokes: 125 / 500
iteration step 118, G_loss: 0.25097, step_psnr: 8.12504, strokes: 125 / 500
iteration step 119, G_loss: 0.24712, step_psnr: 8.21568, strokes: 125 / 500
iteration step 120, G_loss: 0.24326, step_psnr: 8.30921, strokes: 125 / 500
iteration step 121, G_loss: 0.23931, step_psnr: 8.40179, strokes: 125 / 500
iteration step 122, G_loss: 0.23549, step_psnr: 8.49116, strokes: 125 / 500
iteration step 123, G_loss: 0.23184, step_psnr: 8.58322, strokes: 125 / 500
iteration step 124, G_loss: 0.22819, step_psnr: 8.67326, strokes: 125 / 500
iteration step 125, G_loss: 0.22468, step_psnr: 9.10492, strokes: 150 / 500
iteration step 126, G_loss: 0.21057, step_psnr: 9.28485, strokes: 150 / 500
iteration step 127, G_loss: 0.20452, step_psnr: 9.44534, strokes: 150 / 500
iteration step 128, G_loss: 0.19919, step_psnr: 9.59355, strokes: 150 / 500
iteration step 129, G_loss: 0.19442, step_psnr: 9.74304, strokes: 150 / 500
iteration step 130, G_loss: 0.18979, step_psnr: 9.88346, strokes: 150 / 500
iteration step 131, G_loss: 0.18553, step_psnr: 10.02340, strokes: 150 / 500
iteration step 132, G_loss: 0.18143, step_psnr: 10.15817, strokes: 150 / 500
iteration step 133, G_loss: 0.17757, step_psnr: 10.29727, strokes: 150 / 500
iteration step 134, G_loss: 0.17380, step_psnr: 10.43510, strokes: 150 / 500
iteration step 135, G_loss: 0.17007, step_psnr: 10.56158, strokes: 150 / 500
iteration step 136, G_loss: 0.16676, step_psnr: 10.68655, strokes: 150 / 500
iteration step 137, G_loss: 0.16359, step_psnr: 10.80721, strokes: 150 / 500
iteration step 138, G_loss: 0.16053, step_psnr: 10.93414, strokes: 150 / 500
iteration step 139, G_loss: 0.15750, step_psnr: 11.06381, strokes: 150 / 500
iteration step 140, G_loss: 0.15450, step_psnr: 11.19515, strokes: 150 / 500
iteration step 141, G_loss: 0.15155, step_psnr: 11.32962, strokes: 150 / 500
iteration step 142, G_loss: 0.14861, step_psnr: 11.46192, strokes: 150 / 500
iteration step 143, G_loss: 0.14580, step_psnr: 11.58648, strokes: 150 / 500
iteration step 144, G_loss: 0.14314, step_psnr: 11.71748, strokes: 150 / 500
iteration step 145, G_loss: 0.14055, step_psnr: 11.84313, strokes: 150 / 500
iteration step 146, G_loss: 0.13806, step_psnr: 11.97535, strokes: 150 / 500
iteration step 147, G_loss: 0.13554, step_psnr: 12.10602, strokes: 150 / 500
iteration step 148, G_loss: 0.13310, step_psnr: 12.23156, strokes: 150 / 500
iteration step 149, G_loss: 0.13079, step_psnr: 12.35186, strokes: 150 / 500
iteration step 150, G_loss: 0.12863, step_psnr: 12.82036, strokes: 175 / 500
iteration step 151, G_loss: 0.12144, step_psnr: 13.05627, strokes: 175 / 500
iteration step 152, G_loss: 0.11783, step_psnr: 13.27120, strokes: 175 / 500
iteration step 153, G_loss: 0.11470, step_psnr: 13.48825, strokes: 175 / 500
iteration step 154, G_loss: 0.11168, step_psnr: 13.68403, strokes: 175 / 500
iteration step 155, G_loss: 0.10903, step_psnr: 13.86951, strokes: 175 / 500
iteration step 156, G_loss: 0.10662, step_psnr: 14.05085, strokes: 175 / 500
iteration step 157, G_loss: 0.10436, step_psnr: 14.22790, strokes: 175 / 500
iteration step 158, G_loss: 0.10221, step_psnr: 14.40496, strokes: 175 / 500
iteration step 159, G_loss: 0.10011, step_psnr: 14.57405, strokes: 175 / 500
iteration step 160, G_loss: 0.09818, step_psnr: 14.73300, strokes: 175 / 500
iteration step 161, G_loss: 0.09647, step_psnr: 14.88938, strokes: 175 / 500
iteration step 162, G_loss: 0.09477, step_psnr: 15.04766, strokes: 175 / 500
iteration step 163, G_loss: 0.09317, step_psnr: 15.19972, strokes: 175 / 500
iteration step 164, G_loss: 0.09165, step_psnr: 15.34765, strokes: 175 / 500
iteration step 165, G_loss: 0.09022, step_psnr: 15.50759, strokes: 175 / 500
iteration step 166, G_loss: 0.08875, step_psnr: 15.64241, strokes: 175 / 500
iteration step 167, G_loss: 0.08751, step_psnr: 15.78290, strokes: 175 / 500
iteration step 168, G_loss: 0.08622, step_psnr: 15.92688, strokes: 175 / 500
iteration step 169, G_loss: 0.08503, step_psnr: 16.04665, strokes: 175 / 500
iteration step 170, G_loss: 0.08389, step_psnr: 16.19369, strokes: 175 / 500
iteration step 171, G_loss: 0.08271, step_psnr: 16.33990, strokes: 175 / 500
iteration step 172, G_loss: 0.08154, step_psnr: 16.47871, strokes: 175 / 500
iteration step 173, G_loss: 0.08049, step_psnr: 16.60273, strokes: 175 / 500
iteration step 174, G_loss: 0.07951, step_psnr: 16.73631, strokes: 175 / 500
iteration step 175, G_loss: 0.07852, step_psnr: 17.22022, strokes: 200 / 500
iteration step 176, G_loss: 0.07539, step_psnr: 17.49424, strokes: 200 / 500
iteration step 177, G_loss: 0.07367, step_psnr: 17.74121, strokes: 200 / 500
iteration step 178, G_loss: 0.07212, step_psnr: 17.93329, strokes: 200 / 500
iteration step 179, G_loss: 0.07095, step_psnr: 18.13733, strokes: 200 / 500
iteration step 180, G_loss: 0.06977, step_psnr: 18.31586, strokes: 200 / 500
iteration step 181, G_loss: 0.06876, step_psnr: 18.49517, strokes: 200 / 500
iteration step 182, G_loss: 0.06780, step_psnr: 18.66439, strokes: 200 / 500
iteration step 183, G_loss: 0.06693, step_psnr: 18.83350, strokes: 200 / 500
iteration step 184, G_loss: 0.06611, step_psnr: 18.98265, strokes: 200 / 500
iteration step 185, G_loss: 0.06539, step_psnr: 19.11938, strokes: 200 / 500
iteration step 186, G_loss: 0.06472, step_psnr: 19.24156, strokes: 200 / 500
iteration step 187, G_loss: 0.06410, step_psnr: 19.37069, strokes: 200 / 500
iteration step 188, G_loss: 0.06349, step_psnr: 19.49715, strokes: 200 / 500
iteration step 189, G_loss: 0.06290, step_psnr: 19.61847, strokes: 200 / 500
iteration step 190, G_loss: 0.06234, step_psnr: 19.72658, strokes: 200 / 500
iteration step 191, G_loss: 0.06186, step_psnr: 19.83037, strokes: 200 / 500
iteration step 192, G_loss: 0.06140, step_psnr: 19.92910, strokes: 200 / 500
iteration step 193, G_loss: 0.06097, step_psnr: 20.03463, strokes: 200 / 500
iteration step 194, G_loss: 0.06055, step_psnr: 20.12186, strokes: 200 / 500
iteration step 195, G_loss: 0.06016, step_psnr: 20.21901, strokes: 200 / 500
iteration step 196, G_loss: 0.05979, step_psnr: 20.30066, strokes: 200 / 500
iteration step 197, G_loss: 0.05945, step_psnr: 20.37500, strokes: 200 / 500
iteration step 198, G_loss: 0.05914, step_psnr: 20.44299, strokes: 200 / 500
iteration step 199, G_loss: 0.05884, step_psnr: 20.51034, strokes: 200 / 500
iteration step 200, G_loss: 0.05855, step_psnr: 20.67447, strokes: 225 / 500
iteration step 201, G_loss: 0.05787, step_psnr: 20.80137, strokes: 225 / 500
iteration step 202, G_loss: 0.05732, step_psnr: 20.92364, strokes: 225 / 500
iteration step 203, G_loss: 0.05682, step_psnr: 21.03455, strokes: 225 / 500
iteration step 204, G_loss: 0.05640, step_psnr: 21.12332, strokes: 225 / 500
iteration step 205, G_loss: 0.05608, step_psnr: 21.22342, strokes: 225 / 500
iteration step 206, G_loss: 0.05575, step_psnr: 21.33480, strokes: 225 / 500
iteration step 207, G_loss: 0.05540, step_psnr: 21.41427, strokes: 225 / 500
iteration step 208, G_loss: 0.05513, step_psnr: 21.46252, strokes: 225 / 500
iteration step 209, G_loss: 0.05492, step_psnr: 21.51035, strokes: 225 / 500
iteration step 210, G_loss: 0.05472, step_psnr: 21.55761, strokes: 225 / 500
iteration step 211, G_loss: 0.05455, step_psnr: 21.59806, strokes: 225 / 500
iteration step 212, G_loss: 0.05436, step_psnr: 21.64241, strokes: 225 / 500
iteration step 213, G_loss: 0.05420, step_psnr: 21.68548, strokes: 225 / 500
iteration step 214, G_loss: 0.05403, step_psnr: 21.72695, strokes: 225 / 500
iteration step 215, G_loss: 0.05386, step_psnr: 21.76347, strokes: 225 / 500
iteration step 216, G_loss: 0.05371, step_psnr: 21.79994, strokes: 225 / 500
iteration step 217, G_loss: 0.05355, step_psnr: 21.83086, strokes: 225 / 500
iteration step 218, G_loss: 0.05343, step_psnr: 21.86423, strokes: 225 / 500
iteration step 219, G_loss: 0.05329, step_psnr: 21.89149, strokes: 225 / 500
iteration step 220, G_loss: 0.05317, step_psnr: 21.91309, strokes: 225 / 500
iteration step 221, G_loss: 0.05307, step_psnr: 21.93716, strokes: 225 / 500
iteration step 222, G_loss: 0.05298, step_psnr: 21.96116, strokes: 225 / 500
iteration step 223, G_loss: 0.05287, step_psnr: 21.98272, strokes: 225 / 500
iteration step 224, G_loss: 0.05278, step_psnr: 22.00082, strokes: 225 / 500
iteration step 225, G_loss: 0.05270, step_psnr: 22.02227, strokes: 250 / 500
iteration step 226, G_loss: 0.05261, step_psnr: 22.06954, strokes: 250 / 500
iteration step 227, G_loss: 0.05232, step_psnr: 22.10242, strokes: 250 / 500
iteration step 228, G_loss: 0.05215, step_psnr: 22.13276, strokes: 250 / 500
iteration step 229, G_loss: 0.05199, step_psnr: 22.16458, strokes: 250 / 500
iteration step 230, G_loss: 0.05183, step_psnr: 22.18490, strokes: 250 / 500
iteration step 231, G_loss: 0.05171, step_psnr: 22.20962, strokes: 250 / 500
iteration step 232, G_loss: 0.05160, step_psnr: 22.22665, strokes: 250 / 500
iteration step 233, G_loss: 0.05150, step_psnr: 22.24507, strokes: 250 / 500
iteration step 234, G_loss: 0.05141, step_psnr: 22.25979, strokes: 250 / 500
iteration step 235, G_loss: 0.05133, step_psnr: 22.27600, strokes: 250 / 500
iteration step 236, G_loss: 0.05125, step_psnr: 22.28988, strokes: 250 / 500
iteration step 237, G_loss: 0.05117, step_psnr: 22.30491, strokes: 250 / 500
iteration step 238, G_loss: 0.05111, step_psnr: 22.31737, strokes: 250 / 500
iteration step 239, G_loss: 0.05104, step_psnr: 22.33557, strokes: 250 / 500
iteration step 240, G_loss: 0.05096, step_psnr: 22.34571, strokes: 250 / 500
iteration step 241, G_loss: 0.05090, step_psnr: 22.35805, strokes: 250 / 500
iteration step 242, G_loss: 0.05084, step_psnr: 22.36799, strokes: 250 / 500
iteration step 243, G_loss: 0.05078, step_psnr: 22.38367, strokes: 250 / 500
iteration step 244, G_loss: 0.05071, step_psnr: 22.39021, strokes: 250 / 500
iteration step 245, G_loss: 0.05066, step_psnr: 22.40204, strokes: 250 / 500
iteration step 246, G_loss: 0.05060, step_psnr: 22.41003, strokes: 250 / 500
iteration step 247, G_loss: 0.05055, step_psnr: 22.41962, strokes: 250 / 500
iteration step 248, G_loss: 0.05051, step_psnr: 22.42755, strokes: 250 / 500
iteration step 249, G_loss: 0.05046, step_psnr: 22.43425, strokes: 250 / 500
iteration step 250, G_loss: 0.05042, step_psnr: 22.18853, strokes: 275 / 500
iteration step 251, G_loss: 0.05113, step_psnr: 22.29241, strokes: 275 / 500
iteration step 252, G_loss: 0.05072, step_psnr: 22.34470, strokes: 275 / 500
iteration step 253, G_loss: 0.05048, step_psnr: 22.39185, strokes: 275 / 500
iteration step 254, G_loss: 0.05030, step_psnr: 22.42022, strokes: 275 / 500
iteration step 255, G_loss: 0.05016, step_psnr: 22.44597, strokes: 275 / 500
iteration step 256, G_loss: 0.05005, step_psnr: 22.46596, strokes: 275 / 500
iteration step 257, G_loss: 0.04996, step_psnr: 22.48606, strokes: 275 / 500
iteration step 258, G_loss: 0.04988, step_psnr: 22.51179, strokes: 275 / 500
iteration step 259, G_loss: 0.04978, step_psnr: 22.53098, strokes: 275 / 500
iteration step 260, G_loss: 0.04969, step_psnr: 22.54622, strokes: 275 / 500
iteration step 261, G_loss: 0.04962, step_psnr: 22.56054, strokes: 275 / 500
iteration step 262, G_loss: 0.04956, step_psnr: 22.56991, strokes: 275 / 500
iteration step 263, G_loss: 0.04950, step_psnr: 22.58570, strokes: 275 / 500
iteration step 264, G_loss: 0.04945, step_psnr: 22.59888, strokes: 275 / 500
iteration step 265, G_loss: 0.04939, step_psnr: 22.60992, strokes: 275 / 500
iteration step 266, G_loss: 0.04934, step_psnr: 22.61613, strokes: 275 / 500
iteration step 267, G_loss: 0.04930, step_psnr: 22.63041, strokes: 275 / 500
iteration step 268, G_loss: 0.04925, step_psnr: 22.63606, strokes: 275 / 500
iteration step 269, G_loss: 0.04921, step_psnr: 22.64686, strokes: 275 / 500
iteration step 270, G_loss: 0.04917, step_psnr: 22.65001, strokes: 275 / 500
iteration step 271, G_loss: 0.04914, step_psnr: 22.65879, strokes: 275 / 500
iteration step 272, G_loss: 0.04910, step_psnr: 22.66366, strokes: 275 / 500
iteration step 273, G_loss: 0.04906, step_psnr: 22.67242, strokes: 275 / 500
iteration step 274, G_loss: 0.04903, step_psnr: 22.67563, strokes: 275 / 500
iteration step 275, G_loss: 0.04899, step_psnr: 22.58849, strokes: 300 / 500
iteration step 276, G_loss: 0.04935, step_psnr: 22.63734, strokes: 300 / 500
iteration step 277, G_loss: 0.04912, step_psnr: 22.67962, strokes: 300 / 500
iteration step 278, G_loss: 0.04893, step_psnr: 22.70900, strokes: 300 / 500
iteration step 279, G_loss: 0.04883, step_psnr: 22.73263, strokes: 300 / 500
iteration step 280, G_loss: 0.04873, step_psnr: 22.74431, strokes: 300 / 500
iteration step 281, G_loss: 0.04866, step_psnr: 22.75721, strokes: 300 / 500
iteration step 282, G_loss: 0.04860, step_psnr: 22.76573, strokes: 300 / 500
iteration step 283, G_loss: 0.04856, step_psnr: 22.78254, strokes: 300 / 500
iteration step 284, G_loss: 0.04849, step_psnr: 22.78989, strokes: 300 / 500
iteration step 285, G_loss: 0.04844, step_psnr: 22.80253, strokes: 300 / 500
iteration step 286, G_loss: 0.04839, step_psnr: 22.80901, strokes: 300 / 500
iteration step 287, G_loss: 0.04836, step_psnr: 22.81910, strokes: 300 / 500
iteration step 288, G_loss: 0.04831, step_psnr: 22.82278, strokes: 300 / 500
iteration step 289, G_loss: 0.04827, step_psnr: 22.83180, strokes: 300 / 500
iteration step 290, G_loss: 0.04824, step_psnr: 22.83348, strokes: 300 / 500
iteration step 291, G_loss: 0.04821, step_psnr: 22.84418, strokes: 300 / 500
iteration step 292, G_loss: 0.04817, step_psnr: 22.84641, strokes: 300 / 500
iteration step 293, G_loss: 0.04814, step_psnr: 22.85558, strokes: 300 / 500
iteration step 294, G_loss: 0.04811, step_psnr: 22.85413, strokes: 300 / 500
iteration step 295, G_loss: 0.04809, step_psnr: 22.86275, strokes: 300 / 500
iteration step 296, G_loss: 0.04806, step_psnr: 22.86406, strokes: 300 / 500
iteration step 297, G_loss: 0.04803, step_psnr: 22.87262, strokes: 300 / 500
iteration step 298, G_loss: 0.04800, step_psnr: 22.87717, strokes: 300 / 500
iteration step 299, G_loss: 0.04796, step_psnr: 22.88368, strokes: 300 / 500
iteration step 300, G_loss: 0.04794, step_psnr: 22.79997, strokes: 325 / 500
iteration step 301, G_loss: 0.04816, step_psnr: 22.85846, strokes: 325 / 500
iteration step 302, G_loss: 0.04791, step_psnr: 22.89988, strokes: 325 / 500
iteration step 303, G_loss: 0.04773, step_psnr: 22.92735, strokes: 325 / 500
iteration step 304, G_loss: 0.04764, step_psnr: 22.93596, strokes: 325 / 500
iteration step 305, G_loss: 0.04758, step_psnr: 22.94678, strokes: 325 / 500
iteration step 306, G_loss: 0.04754, step_psnr: 22.95101, strokes: 325 / 500
iteration step 307, G_loss: 0.04748, step_psnr: 22.96446, strokes: 325 / 500
iteration step 308, G_loss: 0.04745, step_psnr: 22.96831, strokes: 325 / 500
iteration step 309, G_loss: 0.04739, step_psnr: 22.97953, strokes: 325 / 500
iteration step 310, G_loss: 0.04735, step_psnr: 22.98184, strokes: 325 / 500
iteration step 311, G_loss: 0.04732, step_psnr: 22.98786, strokes: 325 / 500
iteration step 312, G_loss: 0.04729, step_psnr: 22.99279, strokes: 325 / 500
iteration step 313, G_loss: 0.04725, step_psnr: 22.99997, strokes: 325 / 500
iteration step 314, G_loss: 0.04723, step_psnr: 23.00186, strokes: 325 / 500
iteration step 315, G_loss: 0.04719, step_psnr: 23.01125, strokes: 325 / 500
iteration step 316, G_loss: 0.04717, step_psnr: 23.01052, strokes: 325 / 500
iteration step 317, G_loss: 0.04715, step_psnr: 23.02102, strokes: 325 / 500
iteration step 318, G_loss: 0.04711, step_psnr: 23.02123, strokes: 325 / 500
iteration step 319, G_loss: 0.04709, step_psnr: 23.02887, strokes: 325 / 500
iteration step 320, G_loss: 0.04706, step_psnr: 23.03109, strokes: 325 / 500
iteration step 321, G_loss: 0.04703, step_psnr: 23.03786, strokes: 325 / 500
iteration step 322, G_loss: 0.04701, step_psnr: 23.03898, strokes: 325 / 500
iteration step 323, G_loss: 0.04699, step_psnr: 23.04590, strokes: 325 / 500
iteration step 324, G_loss: 0.04696, step_psnr: 23.05075, strokes: 325 / 500
iteration step 325, G_loss: 0.04692, step_psnr: 23.05096, strokes: 350 / 500
iteration step 326, G_loss: 0.04702, step_psnr: 23.09602, strokes: 350 / 500
iteration step 327, G_loss: 0.04680, step_psnr: 23.11789, strokes: 350 / 500
iteration step 328, G_loss: 0.04667, step_psnr: 23.13370, strokes: 350 / 500
iteration step 329, G_loss: 0.04658, step_psnr: 23.14045, strokes: 350 / 500
iteration step 330, G_loss: 0.04653, step_psnr: 23.14589, strokes: 350 / 500
iteration step 331, G_loss: 0.04650, step_psnr: 23.15706, strokes: 350 / 500
iteration step 332, G_loss: 0.04644, step_psnr: 23.16459, strokes: 350 / 500
iteration step 333, G_loss: 0.04640, step_psnr: 23.16803, strokes: 350 / 500
iteration step 334, G_loss: 0.04638, step_psnr: 23.17430, strokes: 350 / 500
iteration step 335, G_loss: 0.04634, step_psnr: 23.18190, strokes: 350 / 500
iteration step 336, G_loss: 0.04630, step_psnr: 23.18566, strokes: 350 / 500
iteration step 337, G_loss: 0.04628, step_psnr: 23.19078, strokes: 350 / 500
