initialize network with normal
loading renderer from pre-trained checkpoint...
begin to draw...
iteration step 0, G_loss: 0.00000, step_psnr: 0.70213, strokes: 25 / 500
iteration step 48, G_loss: 0.76759, step_psnr: 1.52315, strokes: 50 / 500
iteration step 49, G_loss: 0.76439, step_psnr: 1.54501, strokes: 50 / 500
iteration step 50, G_loss: 0.76115, step_psnr: 1.66893, strokes: 75 / 500
iteration step 51, G_loss: 0.74426, step_psnr: 1.71779, strokes: 75 / 500
iteration step 52, G_loss: 0.73722, step_psnr: 1.76266, strokes: 75 / 500
iteration step 53, G_loss: 0.73076, step_psnr: 1.80522, strokes: 75 / 500
iteration step 54, G_loss: 0.72469, step_psnr: 1.84752, strokes: 75 / 500
iteration step 55, G_loss: 0.71872, step_psnr: 1.88813, strokes: 75 / 500
iteration step 56, G_loss: 0.71296, step_psnr: 1.93037, strokes: 75 / 500
iteration step 57, G_loss: 0.70711, step_psnr: 1.96890, strokes: 75 / 500
iteration step 58, G_loss: 0.70178, step_psnr: 2.01051, strokes: 75 / 500
iteration step 59, G_loss: 0.69599, step_psnr: 2.04916, strokes: 75 / 500
iteration step 60, G_loss: 0.69075, step_psnr: 2.08860, strokes: 75 / 500
iteration step 61, G_loss: 0.68542, step_psnr: 2.12790, strokes: 75 / 500
iteration step 62, G_loss: 0.68017, step_psnr: 2.16970, strokes: 75 / 500
iteration step 63, G_loss: 0.67469, step_psnr: 2.20832, strokes: 75 / 500
iteration step 64, G_loss: 0.66953, step_psnr: 2.24568, strokes: 75 / 500
iteration step 65, G_loss: 0.66482, step_psnr: 2.28197, strokes: 75 / 500
iteration step 66, G_loss: 0.66004, step_psnr: 2.31982, strokes: 75 / 500
iteration step 67, G_loss: 0.65519, step_psnr: 2.36093, strokes: 75 / 500
iteration step 68, G_loss: 0.65004, step_psnr: 2.39841, strokes: 75 / 500
iteration step 69, G_loss: 0.64521, step_psnr: 2.43843, strokes: 75 / 500
iteration step 70, G_loss: 0.64025, step_psnr: 2.47881, strokes: 75 / 500
iteration step 71, G_loss: 0.63525, step_psnr: 2.51812, strokes: 75 / 500
iteration step 72, G_loss: 0.63033, step_psnr: 2.55821, strokes: 75 / 500
iteration step 73, G_loss: 0.62551, step_psnr: 2.59789, strokes: 75 / 500
iteration step 74, G_loss: 0.62084, step_psnr: 2.63747, strokes: 75 / 500
iteration step 75, G_loss: 0.61604, step_psnr: 2.78918, strokes: 100 / 500
iteration step 76, G_loss: 0.59975, step_psnr: 2.86435, strokes: 100 / 500
iteration step 77, G_loss: 0.59143, step_psnr: 2.93210, strokes: 100 / 500
iteration step 78, G_loss: 0.58392, step_psnr: 2.99990, strokes: 100 / 500
iteration step 79, G_loss: 0.57654, step_psnr: 3.06509, strokes: 100 / 500
iteration step 80, G_loss: 0.56942, step_psnr: 3.12788, strokes: 100 / 500
iteration step 81, G_loss: 0.56276, step_psnr: 3.19158, strokes: 100 / 500
iteration step 82, G_loss: 0.55609, step_psnr: 3.25708, strokes: 100 / 500
iteration step 83, G_loss: 0.54934, step_psnr: 3.32183, strokes: 100 / 500
iteration step 84, G_loss: 0.54274, step_psnr: 3.38548, strokes: 100 / 500
iteration step 85, G_loss: 0.53634, step_psnr: 3.45565, strokes: 100 / 500
iteration step 86, G_loss: 0.52940, step_psnr: 3.52105, strokes: 100 / 500
iteration step 87, G_loss: 0.52300, step_psnr: 3.58791, strokes: 100 / 500
iteration step 88, G_loss: 0.51667, step_psnr: 3.65355, strokes: 100 / 500
iteration step 89, G_loss: 0.51030, step_psnr: 3.72038, strokes: 100 / 500
iteration step 90, G_loss: 0.50405, step_psnr: 3.78345, strokes: 100 / 500
iteration step 91, G_loss: 0.49819, step_psnr: 3.84527, strokes: 100 / 500
iteration step 92, G_loss: 0.49245, step_psnr: 3.91046, strokes: 100 / 500
iteration step 93, G_loss: 0.48662, step_psnr: 3.97282, strokes: 100 / 500
iteration step 94, G_loss: 0.48107, step_psnr: 4.04017, strokes: 100 / 500
iteration step 95, G_loss: 0.47520, step_psnr: 4.10466, strokes: 100 / 500
iteration step 96, G_loss: 0.46972, step_psnr: 4.17165, strokes: 100 / 500
iteration step 97, G_loss: 0.46404, step_psnr: 4.23662, strokes: 100 / 500
iteration step 98, G_loss: 0.45851, step_psnr: 4.30298, strokes: 100 / 500
iteration step 99, G_loss: 0.45298, step_psnr: 4.36959, strokes: 100 / 500
iteration step 100, G_loss: 0.44755, step_psnr: 4.60058, strokes: 125 / 500
iteration step 101, G_loss: 0.43072, step_psnr: 4.71241, strokes: 125 / 500
iteration step 102, G_loss: 0.42213, step_psnr: 4.81694, strokes: 125 / 500
iteration step 103, G_loss: 0.41448, step_psnr: 4.91121, strokes: 125 / 500
iteration step 104, G_loss: 0.40761, step_psnr: 5.00924, strokes: 125 / 500
iteration step 105, G_loss: 0.40063, step_psnr: 5.10979, strokes: 125 / 500
iteration step 106, G_loss: 0.39363, step_psnr: 5.20155, strokes: 125 / 500
iteration step 107, G_loss: 0.38736, step_psnr: 5.29394, strokes: 125 / 500
iteration step 108, G_loss: 0.38122, step_psnr: 5.38380, strokes: 125 / 500
iteration step 109, G_loss: 0.37529, step_psnr: 5.47571, strokes: 125 / 500
iteration step 110, G_loss: 0.36933, step_psnr: 5.57006, strokes: 125 / 500
iteration step 111, G_loss: 0.36346, step_psnr: 5.66760, strokes: 125 / 500
iteration step 112, G_loss: 0.35752, step_psnr: 5.75983, strokes: 125 / 500
iteration step 113, G_loss: 0.35192, step_psnr: 5.84862, strokes: 125 / 500
iteration step 114, G_loss: 0.34663, step_psnr: 5.94550, strokes: 125 / 500
iteration step 115, G_loss: 0.34105, step_psnr: 6.04312, strokes: 125 / 500
iteration step 116, G_loss: 0.33552, step_psnr: 6.13992, strokes: 125 / 500
iteration step 117, G_loss: 0.33020, step_psnr: 6.23155, strokes: 125 / 500
iteration step 118, G_loss: 0.32524, step_psnr: 6.32599, strokes: 125 / 500
iteration step 119, G_loss: 0.32023, step_psnr: 6.42155, strokes: 125 / 500
iteration step 120, G_loss: 0.31526, step_psnr: 6.52057, strokes: 125 / 500
iteration step 121, G_loss: 0.31020, step_psnr: 6.61176, strokes: 125 / 500
iteration step 122, G_loss: 0.30563, step_psnr: 6.70132, strokes: 125 / 500
iteration step 123, G_loss: 0.30125, step_psnr: 6.79123, strokes: 125 / 500
iteration step 124, G_loss: 0.29693, step_psnr: 6.88204, strokes: 125 / 500
iteration step 125, G_loss: 0.29271, step_psnr: 7.14765, strokes: 150 / 500
iteration step 126, G_loss: 0.28155, step_psnr: 7.31443, strokes: 150 / 500
iteration step 127, G_loss: 0.27448, step_psnr: 7.46440, strokes: 150 / 500
iteration step 128, G_loss: 0.26821, step_psnr: 7.59740, strokes: 150 / 500
iteration step 129, G_loss: 0.26271, step_psnr: 7.73140, strokes: 150 / 500
iteration step 130, G_loss: 0.25738, step_psnr: 7.85923, strokes: 150 / 500
iteration step 131, G_loss: 0.25241, step_psnr: 7.98681, strokes: 150 / 500
iteration step 132, G_loss: 0.24757, step_psnr: 8.11377, strokes: 150 / 500
iteration step 133, G_loss: 0.24292, step_psnr: 8.24329, strokes: 150 / 500
iteration step 134, G_loss: 0.23829, step_psnr: 8.37155, strokes: 150 / 500
iteration step 135, G_loss: 0.23389, step_psnr: 8.50215, strokes: 150 / 500
iteration step 136, G_loss: 0.22950, step_psnr: 8.63219, strokes: 150 / 500
iteration step 137, G_loss: 0.22536, step_psnr: 8.76214, strokes: 150 / 500
iteration step 138, G_loss: 0.22128, step_psnr: 8.88784, strokes: 150 / 500
iteration step 139, G_loss: 0.21746, step_psnr: 9.00788, strokes: 150 / 500
iteration step 140, G_loss: 0.21386, step_psnr: 9.12840, strokes: 150 / 500
iteration step 141, G_loss: 0.21030, step_psnr: 9.25226, strokes: 150 / 500
iteration step 142, G_loss: 0.20682, step_psnr: 9.37525, strokes: 150 / 500
iteration step 143, G_loss: 0.20338, step_psnr: 9.49713, strokes: 150 / 500
iteration step 144, G_loss: 0.20010, step_psnr: 9.61353, strokes: 150 / 500
iteration step 145, G_loss: 0.19702, step_psnr: 9.72833, strokes: 150 / 500
iteration step 146, G_loss: 0.19405, step_psnr: 9.84340, strokes: 150 / 500
iteration step 147, G_loss: 0.19120, step_psnr: 9.96824, strokes: 150 / 500
iteration step 148, G_loss: 0.18823, step_psnr: 10.08781, strokes: 150 / 500
iteration step 149, G_loss: 0.18544, step_psnr: 10.20448, strokes: 150 / 500
iteration step 150, G_loss: 0.18273, step_psnr: 10.61651, strokes: 175 / 500
iteration step 151, G_loss: 0.17459, step_psnr: 10.84395, strokes: 175 / 500
iteration step 152, G_loss: 0.17003, step_psnr: 11.05204, strokes: 175 / 500
iteration step 153, G_loss: 0.16609, step_psnr: 11.24184, strokes: 175 / 500
iteration step 154, G_loss: 0.16255, step_psnr: 11.41910, strokes: 175 / 500
iteration step 155, G_loss: 0.15939, step_psnr: 11.57615, strokes: 175 / 500
iteration step 156, G_loss: 0.15655, step_psnr: 11.73767, strokes: 175 / 500
iteration step 157, G_loss: 0.15382, step_psnr: 11.88625, strokes: 175 / 500
iteration step 158, G_loss: 0.15128, step_psnr: 12.04534, strokes: 175 / 500
iteration step 159, G_loss: 0.14877, step_psnr: 12.19690, strokes: 175 / 500
iteration step 160, G_loss: 0.14636, step_psnr: 12.33908, strokes: 175 / 500
iteration step 161, G_loss: 0.14416, step_psnr: 12.48497, strokes: 175 / 500
iteration step 162, G_loss: 0.14205, step_psnr: 12.61755, strokes: 175 / 500
iteration step 163, G_loss: 0.14014, step_psnr: 12.75367, strokes: 175 / 500
iteration step 164, G_loss: 0.13825, step_psnr: 12.89948, strokes: 175 / 500
iteration step 165, G_loss: 0.13632, step_psnr: 13.02806, strokes: 175 / 500
iteration step 166, G_loss: 0.13460, step_psnr: 13.15426, strokes: 175 / 500
iteration step 167, G_loss: 0.13292, step_psnr: 13.27548, strokes: 175 / 500
iteration step 168, G_loss: 0.13136, step_psnr: 13.39861, strokes: 175 / 500
iteration step 169, G_loss: 0.12982, step_psnr: 13.51139, strokes: 175 / 500
iteration step 170, G_loss: 0.12840, step_psnr: 13.63140, strokes: 175 / 500
iteration step 171, G_loss: 0.12702, step_psnr: 13.73606, strokes: 175 / 500
iteration step 172, G_loss: 0.12575, step_psnr: 13.84527, strokes: 175 / 500
iteration step 173, G_loss: 0.12456, step_psnr: 13.93934, strokes: 175 / 500
iteration step 174, G_loss: 0.12345, step_psnr: 14.03753, strokes: 175 / 500
iteration step 175, G_loss: 0.12236, step_psnr: 14.35030, strokes: 200 / 500
iteration step 176, G_loss: 0.11936, step_psnr: 14.53820, strokes: 200 / 500
iteration step 177, G_loss: 0.11753, step_psnr: 14.73532, strokes: 200 / 500
iteration step 178, G_loss: 0.11577, step_psnr: 14.90450, strokes: 200 / 500
iteration step 179, G_loss: 0.11424, step_psnr: 15.05579, strokes: 200 / 500
iteration step 180, G_loss: 0.11292, step_psnr: 15.19465, strokes: 200 / 500
iteration step 181, G_loss: 0.11168, step_psnr: 15.32162, strokes: 200 / 500
iteration step 182, G_loss: 0.11058, step_psnr: 15.42641, strokes: 200 / 500
iteration step 183, G_loss: 0.10964, step_psnr: 15.53254, strokes: 200 / 500
iteration step 184, G_loss: 0.10872, step_psnr: 15.63561, strokes: 200 / 500
iteration step 185, G_loss: 0.10784, step_psnr: 15.73380, strokes: 200 / 500
iteration step 186, G_loss: 0.10703, step_psnr: 15.80977, strokes: 200 / 500
iteration step 187, G_loss: 0.10637, step_psnr: 15.89240, strokes: 200 / 500
iteration step 188, G_loss: 0.10572, step_psnr: 15.97003, strokes: 200 / 500
iteration step 189, G_loss: 0.10507, step_psnr: 16.05777, strokes: 200 / 500
iteration step 190, G_loss: 0.10441, step_psnr: 16.14329, strokes: 200 / 500
iteration step 191, G_loss: 0.10376, step_psnr: 16.21499, strokes: 200 / 500
iteration step 192, G_loss: 0.10320, step_psnr: 16.28178, strokes: 200 / 500
iteration step 193, G_loss: 0.10265, step_psnr: 16.34403, strokes: 200 / 500
iteration step 194, G_loss: 0.10216, step_psnr: 16.39537, strokes: 200 / 500
iteration step 195, G_loss: 0.10170, step_psnr: 16.45940, strokes: 200 / 500
iteration step 196, G_loss: 0.10127, step_psnr: 16.51639, strokes: 200 / 500
iteration step 197, G_loss: 0.10080, step_psnr: 16.57174, strokes: 200 / 500
iteration step 198, G_loss: 0.10036, step_psnr: 16.63132, strokes: 200 / 500
iteration step 199, G_loss: 0.09992, step_psnr: 16.67989, strokes: 200 / 500
iteration step 200, G_loss: 0.09953, step_psnr: 16.91618, strokes: 225 / 500
iteration step 201, G_loss: 0.09823, step_psnr: 17.01742, strokes: 225 / 500
iteration step 202, G_loss: 0.09750, step_psnr: 17.13184, strokes: 225 / 500
iteration step 203, G_loss: 0.09671, step_psnr: 17.21059, strokes: 225 / 500
iteration step 204, G_loss: 0.09616, step_psnr: 17.28309, strokes: 225 / 500
iteration step 205, G_loss: 0.09565, step_psnr: 17.35125, strokes: 225 / 500
iteration step 206, G_loss: 0.09519, step_psnr: 17.40185, strokes: 225 / 500
iteration step 207, G_loss: 0.09481, step_psnr: 17.47225, strokes: 225 / 500
iteration step 208, G_loss: 0.09433, step_psnr: 17.53140, strokes: 225 / 500
iteration step 209, G_loss: 0.09392, step_psnr: 17.58340, strokes: 225 / 500
iteration step 210, G_loss: 0.09361, step_psnr: 17.63545, strokes: 225 / 500
iteration step 211, G_loss: 0.09326, step_psnr: 17.68226, strokes: 225 / 500
iteration step 212, G_loss: 0.09294, step_psnr: 17.72234, strokes: 225 / 500
iteration step 213, G_loss: 0.09266, step_psnr: 17.76050, strokes: 225 / 500
iteration step 214, G_loss: 0.09243, step_psnr: 17.79637, strokes: 225 / 500
iteration step 215, G_loss: 0.09214, step_psnr: 17.83743, strokes: 225 / 500
iteration step 216, G_loss: 0.09188, step_psnr: 17.86636, strokes: 225 / 500
iteration step 217, G_loss: 0.09164, step_psnr: 17.90310, strokes: 225 / 500
iteration step 218, G_loss: 0.09141, step_psnr: 17.93142, strokes: 225 / 500
iteration step 219, G_loss: 0.09117, step_psnr: 17.96856, strokes: 225 / 500
iteration step 220, G_loss: 0.09090, step_psnr: 17.99146, strokes: 225 / 500
iteration step 221, G_loss: 0.09071, step_psnr: 18.02113, strokes: 225 / 500
iteration step 222, G_loss: 0.09049, step_psnr: 18.04484, strokes: 225 / 500
iteration step 223, G_loss: 0.09031, step_psnr: 18.07052, strokes: 225 / 500
iteration step 224, G_loss: 0.09012, step_psnr: 18.09941, strokes: 225 / 500
iteration step 225, G_loss: 0.08988, step_psnr: 18.09942, strokes: 250 / 500
iteration step 226, G_loss: 0.08993, step_psnr: 18.18034, strokes: 250 / 500
iteration step 227, G_loss: 0.08934, step_psnr: 18.24968, strokes: 250 / 500
iteration step 228, G_loss: 0.08888, step_psnr: 18.30522, strokes: 250 / 500
iteration step 229, G_loss: 0.08848, step_psnr: 18.35776, strokes: 250 / 500
iteration step 230, G_loss: 0.08813, step_psnr: 18.39903, strokes: 250 / 500
iteration step 231, G_loss: 0.08789, step_psnr: 18.43660, strokes: 250 / 500
iteration step 232, G_loss: 0.08762, step_psnr: 18.48077, strokes: 250 / 500
iteration step 233, G_loss: 0.08733, step_psnr: 18.51009, strokes: 250 / 500
iteration step 234, G_loss: 0.08709, step_psnr: 18.53464, strokes: 250 / 500
iteration step 235, G_loss: 0.08689, step_psnr: 18.56420, strokes: 250 / 500
iteration step 236, G_loss: 0.08671, step_psnr: 18.59195, strokes: 250 / 500
iteration step 237, G_loss: 0.08648, step_psnr: 18.61758, strokes: 250 / 500
iteration step 238, G_loss: 0.08631, step_psnr: 18.63543, strokes: 250 / 500
iteration step 239, G_loss: 0.08616, step_psnr: 18.64961, strokes: 250 / 500
iteration step 240, G_loss: 0.08607, step_psnr: 18.66875, strokes: 250 / 500
iteration step 241, G_loss: 0.08588, step_psnr: 18.68160, strokes: 250 / 500
iteration step 242, G_loss: 0.08577, step_psnr: 18.69921, strokes: 250 / 500
iteration step 243, G_loss: 0.08563, step_psnr: 18.71348, strokes: 250 / 500
iteration step 244, G_loss: 0.08553, step_psnr: 18.73190, strokes: 250 / 500
iteration step 245, G_loss: 0.08536, step_psnr: 18.74627, strokes: 250 / 500
iteration step 246, G_loss: 0.08525, step_psnr: 18.75755, strokes: 250 / 500
iteration step 247, G_loss: 0.08515, step_psnr: 18.77432, strokes: 250 / 500
iteration step 248, G_loss: 0.08503, step_psnr: 18.78480, strokes: 250 / 500
iteration step 249, G_loss: 0.08493, step_psnr: 18.79764, strokes: 250 / 500
iteration step 250, G_loss: 0.08483, step_psnr: 18.75758, strokes: 275 / 500
iteration step 251, G_loss: 0.08506, step_psnr: 18.82068, strokes: 275 / 500
iteration step 252, G_loss: 0.08459, step_psnr: 18.87250, strokes: 275 / 500
iteration step 253, G_loss: 0.08425, step_psnr: 18.90424, strokes: 275 / 500
iteration step 254, G_loss: 0.08402, step_psnr: 18.92486, strokes: 275 / 500
iteration step 255, G_loss: 0.08386, step_psnr: 18.94466, strokes: 275 / 500
iteration step 256, G_loss: 0.08370, step_psnr: 18.96098, strokes: 275 / 500
iteration step 257, G_loss: 0.08356, step_psnr: 18.98088, strokes: 275 / 500
iteration step 258, G_loss: 0.08342, step_psnr: 18.99913, strokes: 275 / 500
iteration step 259, G_loss: 0.08325, step_psnr: 19.01741, strokes: 275 / 500
iteration step 260, G_loss: 0.08313, step_psnr: 19.03817, strokes: 275 / 500
iteration step 261, G_loss: 0.08296, step_psnr: 19.05517, strokes: 275 / 500
iteration step 262, G_loss: 0.08283, step_psnr: 19.07186, strokes: 275 / 500
iteration step 263, G_loss: 0.08271, step_psnr: 19.08558, strokes: 275 / 500
iteration step 264, G_loss: 0.08262, step_psnr: 19.10379, strokes: 275 / 500
iteration step 265, G_loss: 0.08245, step_psnr: 19.11613, strokes: 275 / 500
iteration step 266, G_loss: 0.08239, step_psnr: 19.12506, strokes: 275 / 500
iteration step 267, G_loss: 0.08229, step_psnr: 19.13817, strokes: 275 / 500
iteration step 268, G_loss: 0.08219, step_psnr: 19.15797, strokes: 275 / 500
iteration step 269, G_loss: 0.08204, step_psnr: 19.16908, strokes: 275 / 500
iteration step 270, G_loss: 0.08196, step_psnr: 19.17523, strokes: 275 / 500
iteration step 271, G_loss: 0.08189, step_psnr: 19.18715, strokes: 275 / 500
iteration step 272, G_loss: 0.08181, step_psnr: 19.19693, strokes: 275 / 500
iteration step 273, G_loss: 0.08171, step_psnr: 19.20290, strokes: 275 / 500
iteration step 274, G_loss: 0.08165, step_psnr: 19.21435, strokes: 275 / 500
iteration step 275, G_loss: 0.08154, step_psnr: 19.07546, strokes: 300 / 500
iteration step 276, G_loss: 0.08206, step_psnr: 19.17237, strokes: 300 / 500
iteration step 277, G_loss: 0.08150, step_psnr: 19.23052, strokes: 300 / 500
iteration step 278, G_loss: 0.08120, step_psnr: 19.28055, strokes: 300 / 500
iteration step 279, G_loss: 0.08091, step_psnr: 19.33013, strokes: 300 / 500
iteration step 280, G_loss: 0.08069, step_psnr: 19.37237, strokes: 300 / 500
iteration step 281, G_loss: 0.08041, step_psnr: 19.39653, strokes: 300 / 500
iteration step 282, G_loss: 0.08026, step_psnr: 19.41097, strokes: 300 / 500
iteration step 283, G_loss: 0.08013, step_psnr: 19.43658, strokes: 300 / 500
iteration step 284, G_loss: 0.07996, step_psnr: 19.45939, strokes: 300 / 500
iteration step 285, G_loss: 0.07981, step_psnr: 19.46969, strokes: 300 / 500
iteration step 286, G_loss: 0.07970, step_psnr: 19.48782, strokes: 300 / 500
iteration step 287, G_loss: 0.07958, step_psnr: 19.50198, strokes: 300 / 500
iteration step 288, G_loss: 0.07947, step_psnr: 19.50877, strokes: 300 / 500
iteration step 289, G_loss: 0.07937, step_psnr: 19.52437, strokes: 300 / 500
iteration step 290, G_loss: 0.07928, step_psnr: 19.53194, strokes: 300 / 500
iteration step 291, G_loss: 0.07920, step_psnr: 19.54693, strokes: 300 / 500
iteration step 292, G_loss: 0.07912, step_psnr: 19.55408, strokes: 300 / 500
iteration step 293, G_loss: 0.07903, step_psnr: 19.56416, strokes: 300 / 500
iteration step 294, G_loss: 0.07897, step_psnr: 19.57200, strokes: 300 / 500
iteration step 295, G_loss: 0.07890, step_psnr: 19.58386, strokes: 300 / 500
iteration step 296, G_loss: 0.07882, step_psnr: 19.59284, strokes: 300 / 500
iteration step 297, G_loss: 0.07874, step_psnr: 19.60471, strokes: 300 / 500
iteration step 298, G_loss: 0.07868, step_psnr: 19.61588, strokes: 300 / 500
iteration step 299, G_loss: 0.07858, step_psnr: 19.63074, strokes: 300 / 500
iteration step 300, G_loss: 0.07850, step_psnr: 19.54928, strokes: 325 / 500
iteration step 301, G_loss: 0.07887, step_psnr: 19.62749, strokes: 325 / 500
iteration step 302, G_loss: 0.07844, step_psnr: 19.64990, strokes: 325 / 500
iteration step 303, G_loss: 0.07824, step_psnr: 19.67542, strokes: 325 / 500
iteration step 304, G_loss: 0.07809, step_psnr: 19.68487, strokes: 325 / 500
iteration step 305, G_loss: 0.07800, step_psnr: 19.70230, strokes: 325 / 500
iteration step 306, G_loss: 0.07789, step_psnr: 19.71206, strokes: 325 / 500
iteration step 307, G_loss: 0.07781, step_psnr: 19.72492, strokes: 325 / 500
iteration step 308, G_loss: 0.07772, step_psnr: 19.73251, strokes: 325 / 500
iteration step 309, G_loss: 0.07765, step_psnr: 19.74888, strokes: 325 / 500
iteration step 310, G_loss: 0.07756, step_psnr: 19.75260, strokes: 325 / 500
iteration step 311, G_loss: 0.07748, step_psnr: 19.77198, strokes: 325 / 500
iteration step 312, G_loss: 0.07738, step_psnr: 19.77833, strokes: 325 / 500
iteration step 313, G_loss: 0.07731, step_psnr: 19.78973, strokes: 325 / 500
iteration step 314, G_loss: 0.07726, step_psnr: 19.79342, strokes: 325 / 500
iteration step 315, G_loss: 0.07720, step_psnr: 19.80890, strokes: 325 / 500
iteration step 316, G_loss: 0.07711, step_psnr: 19.81469, strokes: 325 / 500
iteration step 317, G_loss: 0.07704, step_psnr: 19.82122, strokes: 325 / 500
iteration step 318, G_loss: 0.07701, step_psnr: 19.82554, strokes: 325 / 500
iteration step 319, G_loss: 0.07695, step_psnr: 19.84098, strokes: 325 / 500
iteration step 320, G_loss: 0.07687, step_psnr: 19.84389, strokes: 325 / 500
iteration step 321, G_loss: 0.07679, step_psnr: 19.85839, strokes: 325 / 500
iteration step 322, G_loss: 0.07673, step_psnr: 19.86029, strokes: 325 / 500
iteration step 323, G_loss: 0.07668, step_psnr: 19.86970, strokes: 325 / 500
iteration step 324, G_loss: 0.07664, step_psnr: 19.87473, strokes: 325 / 500
iteration step 325, G_loss: 0.07656, step_psnr: 19.69790, strokes: 350 / 500
iteration step 326, G_loss: 0.07721, step_psnr: 19.78657, strokes: 350 / 500
iteration step 327, G_loss: 0.07676, step_psnr: 19.85010, strokes: 350 / 500
iteration step 328, G_loss: 0.07649, step_psnr: 19.87613, strokes: 350 / 500
iteration step 329, G_loss: 0.07635, step_psnr: 19.90978, strokes: 350 / 500
iteration step 330, G_loss: 0.07620, step_psnr: 19.93345, strokes: 350 / 500
iteration step 331, G_loss: 0.07607, step_psnr: 19.96185, strokes: 350 / 500
iteration step 332, G_loss: 0.07593, step_psnr: 19.96886, strokes: 350 / 500
iteration step 333, G_loss: 0.07584, step_psnr: 19.99086, strokes: 350 / 500
iteration step 334, G_loss: 0.07573, step_psnr: 20.00147, strokes: 350 / 500
iteration step 335, G_loss: 0.07565, step_psnr: 20.01855, strokes: 350 / 500
iteration step 336, G_loss: 0.07556, step_psnr: 20.02741, strokes: 350 / 500
iteration step 337, G_loss: 0.07547, step_psnr: 20.04528, strokes: 350 / 500
